X(mm),Y(mm),Z(mm)
-104.932667,-466.969479,0.000000
-104.927869,-466.964681,0.000000
-104.923071,-466.959883,0.000000
-104.918273,-466.955085,0.000000
-104.913475,-466.950287,0.000000
-104.908677,-466.945489,0.000000
-104.903879,-466.940691,0.000000
-104.899081,-466.935893,0.000000
-104.894283,-466.931095,0.000000
-104.889485,-466.926297,0.000000
-104.884686,-466.921498,0.000000
-104.879888,-466.916700,0.000000
-104.875090,-466.911902,0.000000
-104.870292,-466.907104,0.000000
-104.865494,-466.902306,0.000000
-104.860696,-466.897508,0.000000
-104.855898,-466.892710,0.000000
-104.851100,-466.887912,0.000000
-104.846302,-466.883114,0.000000
-104.841504,-466.878316,0.000000
-104.836706,-466.873518,0.000000
-104.831908,-466.868720,0.000000
-104.827110,-466.863922,0.000000
-104.822312,-466.859124,0.000000
-104.817514,-466.854326,0.000000
-104.812715,-466.849528,0.000000
-104.807917,-466.844729,0.000000
-104.803119,-466.839931,0.000000
-104.798321,-466.835133,0.000000
-104.793523,-466.830335,0.000000
-104.788725,-466.825537,0.000000
-104.783927,-466.820739,0.000000
-104.779129,-466.815941,0.000000
-104.774331,-466.811143,0.000000
-104.769533,-466.806345,0.000000
-104.764735,-466.801547,0.000000
-104.759937,-466.796749,0.000000
-104.755139,-466.791951,0.000000
-104.750341,-466.787153,0.000000
-104.745543,-466.782355,0.000000
-104.740744,-466.777557,0.000000
-104.735946,-466.772758,0.000000
-104.731148,-466.767960,0.000000
-104.726350,-466.763162,0.000000
-104.721552,-466.758364,0.000000
-104.716754,-466.753566,0.000000
-104.711956,-466.748768,0.000000
-104.707158,-466.743970,0.000000
-104.702360,-466.739172,0.000000
-104.697562,-466.734374,0.000000
-104.692764,-466.729576,0.000000
-104.687966,-466.724778,0.000000
-104.683168,-466.719980,0.000000
-104.678370,-466.715182,0.000000
-104.673572,-466.710384,0.000000
-104.668774,-466.705586,0.000000
-104.663975,-466.700787,0.000000
-104.659177,-466.695989,0.000000
-104.654379,-466.691191,0.000000
-104.649581,-466.686393,0.000000
-104.644783,-466.681595,0.000000
-104.639985,-466.676797,0.000000
-104.635187,-466.671999,0.000000
-104.630389,-466.667201,0.000000
-104.625591,-466.662403,0.000000
-104.620793,-466.657605,0.000000
-104.615995,-466.652807,0.000000
-104.611197,-466.648009,0.000000
-104.606399,-466.643211,0.000000
-104.601601,-466.638413,0.000000
-104.596803,-466.633615,0.000000
-104.592004,-466.628816,0.000000
-104.587206,-466.624018,0.000000
-104.582408,-466.619220,0.000000
-104.577610,-466.614422,0.000000
-104.572812,-466.609624,0.000000
-104.568014,-466.604826,0.000000
-104.563216,-466.600028,0.000000
-104.558418,-466.595230,0.000000
-104.553620,-466.590432,0.000000
-104.548822,-466.585634,0.000000
-104.544024,-466.580836,0.000000
-104.539226,-466.576038,0.000000
-104.534428,-466.571240,0.000000
-104.529630,-466.566442,0.000000
-104.524832,-466.561644,0.000000
-104.520033,-466.556845,0.000000
-104.515235,-466.552047,0.000000
-104.510437,-466.547249,0.000000
-104.505639,-466.542451,0.000000
-104.500841,-466.537653,0.000000
-104.496043,-466.532855,0.000000
-104.491245,-466.528057,0.000000
-104.486447,-466.523259,0.000000
-104.481649,-466.518461,0.000000
-104.476851,-466.513663,0.000000
-104.472053,-466.508865,0.000000
-104.467255,-466.504067,0.000000
-104.462457,-466.499269,0.000000
-104.457659,-466.494471,0.000000
-104.452861,-466.489673,0.000000
-104.448062,-466.484874,0.000000
-104.443264,-466.480076,0.000000
-104.438466,-466.475278,0.000000
-104.433668,-466.470480,0.000000
-104.428870,-466.465682,0.000000
-104.424072,-466.460884,0.000000
-104.419274,-466.456086,0.000000
-104.414476,-466.451288,0.000000
-104.409678,-466.446490,0.000000
-104.404880,-466.441692,0.000000
-104.400082,-466.436894,0.000000
-104.395284,-466.432096,0.000000
-104.390486,-466.427298,0.000000
-104.385688,-466.422500,0.000000
-104.380890,-466.417702,0.000000
-104.376091,-466.412903,0.000000
-104.371293,-466.408105,0.000000
-104.366495,-466.403307,0.000000
-104.361697,-466.398509,0.000000
-104.356899,-466.393711,0.000000
-104.352101,-466.388913,0.000000
-104.347303,-466.384115,0.000000
-104.342505,-466.379317,0.000000
-104.337707,-466.374519,0.000000
-104.332909,-466.369721,0.000000
-104.328111,-466.364923,0.000000
-104.323313,-466.360125,0.000000
-104.318515,-466.355327,0.000000
-104.313717,-466.350529,0.000000
-104.308919,-466.345731,0.000000
-104.304120,-466.340933,0.000000
-104.299322,-466.336134,0.000000
-104.294524,-466.331336,0.000000
-104.289726,-466.326538,0.000000
-104.284928,-466.321740,0.000000
-104.280130,-466.316942,0.000000
-104.275332,-466.312144,0.000000
-104.270534,-466.307346,0.000000
-104.265736,-466.302548,0.000000
-104.260938,-466.297750,0.000000
-104.256140,-466.292952,0.000000
-104.251342,-466.288154,0.000000
-104.246544,-466.283356,0.000000
-104.241746,-466.278558,0.000000
-104.236948,-466.273760,0.000000
-104.232150,-466.268962,0.000000
-104.227351,-466.264163,0.000000
-104.222553,-466.259365,0.000000
-104.217755,-466.254567,0.000000
-104.212957,-466.249769,0.000000
-104.208159,-466.244971,0.000000
-104.203361,-466.240173,0.000000
-104.198563,-466.235375,0.000000
-104.193765,-466.230577,0.000000
-104.188967,-466.225779,0.000000
-104.184169,-466.220981,0.000000
-104.179371,-466.216183,0.000000
-104.174573,-466.211385,0.000000
-104.169775,-466.206587,0.000000
-104.164977,-466.201789,0.000000
-104.160179,-466.196991,0.000000
-104.155380,-466.192192,0.000000
-104.150582,-466.187394,0.000000
-104.145784,-466.182596,0.000000
-104.140986,-466.177798,0.000000
-104.136188,-466.173000,0.000000
-104.131390,-466.168202,0.000000
-104.126592,-466.163404,0.000000
-104.121794,-466.158606,0.000000
-104.116996,-466.153808,0.000000
-104.112198,-466.149010,0.000000
-104.107400,-466.144212,0.000000
-104.102602,-466.139414,0.000000
-104.097804,-466.134616,0.000000
-104.093006,-466.129818,0.000000
-104.088208,-466.125020,0.000000
-104.083409,-466.120221,0.000000
-104.078611,-466.115423,0.000000
-104.073813,-466.110625,0.000000
-104.069015,-466.105827,0.000000
-104.064217,-466.101029,0.000000
-104.059419,-466.096231,0.000000
-104.054621,-466.091433,0.000000
-104.049823,-466.086635,0.000000
-104.045025,-466.081837,0.000000
-104.040227,-466.077039,0.000000
-104.035429,-466.072241,0.000000
-104.030631,-466.067443,0.000000
-104.025833,-466.062645,0.000000
-104.021035,-466.057847,0.000000
-104.016237,-466.053049,0.000000
-104.011438,-466.048250,0.000000
-104.006640,-466.043452,0.000000
-104.001842,-466.038654,0.000000
-103.997044,-466.033856,0.000000
-103.992246,-466.029058,0.000000
-103.987448,-466.024260,0.000000
-103.982650,-466.019462,0.000000
-103.977852,-466.014664,0.000000
-103.973054,-466.009866,0.000000
-103.968256,-466.005068,0.000000
-103.963458,-466.000270,0.000000
-103.958660,-465.995472,0.000000
-103.953862,-465.990674,0.000000
