Average_IMU_SPS_Hz,6876.021
IMU_Time_sec,Accel_X_raw,Accel_Y_raw,Accel_Z_raw,Gyro_X_raw,Gyro_Y_raw,Gyro_Z_raw
1.747622,26,-142,8341,-13,-71,5
1.747762,20,-153,8330,50,-65,-32
1.747901,26,-148,8307,44,-77,-39
1.74804,25,-143,8325,44,-58,5
1.74818,18,-154,8397,63,-90,-64
1.748318,10,-144,8305,19,-26,56
1.748457,4,-143,8310,75,-128,-70
1.748597,49,-142,8278,25,-26,18
1.748736,10,-184,8310,50,-97,-70
1.748875,4,-101,8303,50,-84,-13
1.749014,24,-105,8314,12,-33,12
1.749154,6,-59,8288,88,-97,-32
1.749293,29,-78,8304,12,-77,-32
1.749432,63,-166,8278,75,-52,-39
1.749572,16,-141,8305,50,-65,12
1.749712,11,-107,8332,38,-103,-32
1.749851,-40,-145,8313,50,-58,-32
1.74999,-4,-152,8289,25,-84,-13
1.750131,39,-129,8316,31,-20,-13
1.750268,-15,-160,8262,56,-122,-20
1.75041,3,-165,8309,38,-52,-32
1.75055,-2,-142,8304,50,-77,-26
1.750686,-8,-168,8276,38,-84,-39
1.750826,7,-168,8346,12,-52,12
1.750965,40,-141,8352,69,-52,-26
1.751104,51,-142,8310,19,-109,-32
1.751245,30,-116,8313,44,-39,-20
1.751383,30,-162,8317,50,-58,5
1.751522,-24,-151,8299,44,-97,-51
1.751663,-20,-166,8302,19,-52,-20
1.751801,34,-174,8342,69,-77,-26
1.75194,22,-144,8216,6,-33,12
1.75208,39,-159,8301,75,-58,-58
1.752219,5,-184,8308,38,-109,-20
1.752358,41,-164,8302,31,-33,-26
1.752498,81,-128,8339,63,-65,5
1.752637,8,-152,8268,56,-90,-64
1.752776,-12,-146,8355,44,-65,18
1.752915,40,-142,8293,44,-71,-45
1.753055,-2,-128,8296,50,-77,-20
1.753194,-67,-106,8353,50,-77,-26
1.753333,11,-203,8304,31,-58,5
1.753473,26,-184,8256,56,-71,-32
1.753612,3,-168,8319,44,-103,-13
1.753751,25,-159,8279,56,-77,-32
1.753891,-16,-169,8273,31,-33,-26
1.75403,30,-121,8264,63,-109,-32
1.754169,92,-130,8301,63,-84,-13
1.754309,19,-174,8348,-25,-26,-20
1.754448,63,-144,8281,88,-103,-39
1.754587,35,-74,8276,-6,-77,-1
1.754726,3,-154,8364,88,-46,-1
1.754866,62,-186,8340,25,-128,-77
1.755005,16,-98,8349,50,-58,-20
1.755144,36,-166,8311,31,-46,-1
1.755284,40,-206,8316,63,-84,-26
1.755423,4,-180,8326,25,-65,-32
1.755562,16,-142,8296,56,-65,-26
1.755702,-17,-133,8325,50,-77,-13
1.755841,36,-109,8289,44,-84,-51
1.75598,-39,-175,8314,38,-77,-1
1.756119,12,-153,8307,12,-65,-45
1.756259,14,-145,8336,44,-71,5
1.756398,30,-141,8354,56,-84,-58
1.756537,1,-156,8348,56,-84,-20
1.756677,0,-133,8329,38,-39,37
1.756816,11,-195,8337,38,-109,-70
1.756955,38,-123,8363,25,-39,-13
1.757095,43,-114,8290,56,-90,-7
1.757234,23,-148,8350,56,-71,-45
1.757373,44,-178,8365,25,-77,18
1.757512,26,-173,8381,56,-97,-39
1.757652,-6,-115,8332,44,-58,-20
1.757793,24,-164,8304,38,-90,-7
1.75793,24,-158,8272,12,-52,-26
1.75807,-15,-129,8354,94,-58,-13
1.75821,0,-91,8353,25,-77,-32
1.75835,-56,-170,8347,44,-58,5
1.758487,-26,-116,8315,19,-90,-32
1.758627,32,-130,8300,82,-46,-26
1.758766,51,-115,8301,44,-122,-32
1.758905,18,-117,8343,50,-33,-20
1.759045,35,-156,8282,12,-77,-7
1.759184,14,-108,8264,63,-52,-26
1.759323,2,-146,8309,38,-90,-39
1.759463,48,-173,8284,69,-39,12
1.759602,-8,-139,8264,19,-90,-26
1.759742,-20,-116,8293,25,-39,-51
1.759881,-25,-152,8340,75,-116,-7
1.760021,33,-97,8248,-6,-33,-20
1.76016,66,-140,8232,113,-109,-58
1.760299,45,-118,8331,25,-39,12
1.760438,-6,-126,8328,56,-77,-32
1.760577,37,-163,8331,31,-58,-26
1.760717,17,-148,8331,63,-71,-32
1.760856,21,-155,8319,6,-46,-1
1.760995,34,-157,8330,50,-71,-13
1.761134,-37,-152,8305,63,-77,-32
1.761275,-18,-190,8289,44,-84,-39
1.761413,17,-142,8289,31,-20,5
1.761553,46,-120,8322,44,-84,-13
1.761692,3,-161,8336,44,-77,-26
1.761831,47,-167,8297,25,-103,-45
1.76197,13,-140,8257,31,-20,37
1.76211,-6,-127,8345,56,-90,-64
1.762249,17,-167,8318,31,-58,-7
1.762388,67,-142,8311,44,-58,-13
1.762528,62,-91,8279,31,-90,-26
1.762667,37,-114,8323,44,-39,-1
1.762806,20,-116,8318,56,-109,-45
1.762945,-4,-143,8309,56,-58,12
1.763085,-10,-178,8337,31,-103,-51
1.763224,23,-154,8315,25,-33,-32
1.763364,33,-117,8321,56,-84,5
1.763503,-23,-140,8308,38,-84,-45
1.763642,-9,-130,8322,44,-33,12
1.763782,15,-117,8255,44,-103,-39
1.763921,39,-177,8298,19,-46,-26
1.76406,19,-113,8267,50,-71,-1
1.764199,-12,-122,8305,44,-109,-20
1.764339,52,-142,8397,44,-39,-39
1.764478,46,-126,8320,75,-77,-13
1.764617,46,-142,8313,50,-77,-20
1.764757,46,-170,8338,25,-46,-45
1.764896,10,-134,8329,44,-103,-1
1.765035,-20,-143,8328,38,-52,-13
1.765175,11,-174,8295,88,-77,-70
1.765314,-31,-212,8247,-25,-26,5
1.765453,3,-166,8294,75,-71,-1
1.765593,46,-177,8302,50,-103,-39
1.765732,23,-112,8233,12,-39,-20
1.765871,19,-160,8290,69,-77,-45
1.76601,-8,-192,8297,56,-77,-1
1.76615,13,-156,8274,56,-39,-32
1.766289,54,-125,8224,19,-84,18
1.766428,6,-154,8321,56,-71,-51
1.766568,-7,-150,8306,38,-77,-26
1.766707,28,-128,8285,88,-84,-13
1.766846,-3,-185,8317,-13,-84,-51
1.766985,17,-140,8343,88,-71,5
1.767125,14,-128,8285,12,-58,-32
1.767264,-16,-162,8269,88,-90,-26
1.767403,0,-158,8337,6,-46,-1
1.767543,-5,-147,8342,44,-39,-45
1.767682,48,-103,8279,50,-122,-20
1.767821,-2,-155,8256,31,-20,-26
1.767962,21,-149,8311,12,-71,-1
1.7681,12,-187,8337,94,-97,-51
1.76824,-8,-132,8283,25,-58,-20
1.768379,-29,-212,8301,19,-46,24
1.768518,3,-198,8290,50,-122,-83
1.768657,25,-168,8307,50,-46,-20
1.768796,13,-152,8295,12,-71,31
1.768936,42,-125,8335,69,-84,-89
1.769075,0,-157,8320,56,-58,18
1.769214,-21,-90,8340,38,-52,-45
1.769353,3,-125,8313,-6,-97,-13
1.769493,24,-153,8275,119,-84,-26
1.769632,68,-222,8368,-6,-77,-7
1.769773,27,-143,8357,38,-46,-58
1.769911,27,-80,8305,100,-84,-1
1.770051,76,-152,8255,-13,-77,-1
1.77019,16,-138,8275,44,-58,-83
1.770332,-12,-68,8342,56,-65,-1
1.770468,8,-141,8300,12,-46,-7
1.770607,4,-152,8370,100,-84,-45
1.770747,53,-123,8354,-13,-65,-7
1.770886,45,-138,8288,88,-90,-13
1.771025,21,-148,8318,0,-46,-32
1.771165,7,-108,8346,107,-103,-51
1.771304,-7,-162,8359,6,-39,12
1.771443,19,-187,8335,0,-33,-20
1.771583,22,-172,8330,88,-109,-20
1.771722,-3,-174,8344,63,-84,-32
1.771861,8,-204,8330,31,-58,-20
1.772,59,-162,8314,19,-58,5
1.77214,70,-104,8326,63,-109,-51
1.772279,20,-157,8316,31,-39,5
1.772418,-4,-157,8326,50,-97,-45
1.772558,40,-160,8301,44,-71,-20
1.772697,0,-140,8360,63,-65,-13
1.772836,15,-117,8310,38,-58,-13
1.772976,6,-131,8290,38,-109,-51
1.773115,41,-141,8338,38,-46,12
1.773254,-3,-139,8331,25,-58,-20
1.773394,62,-169,8320,75,-84,-26
1.773533,51,-129,8318,12,-58,-26
1.773672,28,-98,8294,31,-103,5
1.773811,48,-176,8313,75,-90,-64
1.773951,5,-122,8264,-6,-39,-7
1.77409,22,-131,8291,82,-103,-13
1.774229,-21,-162,8261,44,-46,-20
1.774369,14,-185,8223,25,-65,-7
1.774508,12,-93,8257,50,-84,-32
1.774647,-21,-163,8277,56,-77,-32
1.774787,-23,-132,8313,6,-65,5
1.774926,-19,-117,8359,69,-71,-51
1.775065,16,-148,8322,56,-77,-13
1.775205,3,-89,8288,50,-58,-7
1.775344,14,-145,8267,19,-26,-26
1.775485,25,-124,8229,56,-109,-32
1.775622,34,-109,8289,75,-97,-20
1.775762,-4,-119,8330,19,-58,-26
1.775901,35,-127,8276,44,-52,-7
1.77604,55,-153,8315,25,-71,-26
1.77618,55,-151,8303,94,-77,-20
1.776319,11,-195,8331,-19,-52,-20
1.776459,41,-165,8298,113,-71,-13
1.776598,31,-128,8282,19,-90,-20
1.776737,30,-119,8306,25,-26,-13
1.776876,33,-153,8309,44,-122,-20
1.777016,-28,-153,8331,69,-52,-39
1.777155,28,-145,8298,63,-71,-7
1.777294,-33,-133,8294,31,-71,-1
1.777433,16,-110,8295,56,-71,-45
1.777573,31,-143,8283,31,-65,-1
1.777712,3,-187,8339,31,-77,-20
1.777851,32,-131,8284,56,-65,-20
1.777991,-13,-167,8277,56,-77,-32
1.77813,1,-98,8286,-13,-26,-1
1.778269,-36,-142,8290,88,-116,-32
1.778409,-13,-108,8280,0,-39,-1
1.778548,45,-102,8254,82,-97,-45
1.778687,18,-117,8329,12,-52,12
1.778827,4,-130,8367,31,-77,-20
1.778966,55,-164,8317,63,-84,-45
1.779105,22,-137,8333,63,-77,-39
1.779244,-34,-88,8286,25,-77,12
1.779384,48,-156,8302,12,-33,-26
1.779523,-11,-115,8287,69,-122,-20
1.779662,22,-157,8296,50,-46,-39
1.779802,31,-146,8308,56,-103,-26
1.779941,9,-153,8340,12,-33,12
1.78008,48,-130,8266,38,-90,-1
1.780219,-18,-106,8304,88,-77,-64
1.780359,74,-109,8314,-6,-20,24
1.780498,29,-147,8277,63,-122,-45
1.780638,22,-189,8243,50,-39,-32
1.780777,-29,-182,8313,0,-90,12
1.780916,-16,-171,8325,63,-46,-77
1.781055,42,-167,8360,6,-84,18
1.781195,19,-64,8328,56,-52,-13
1.781334,32,-114,8301,63,-97,-51
1.781473,78,-97,8356,75,-58,-32
1.781613,23,-128,8353,-32,-71,43
1.781752,41,-164,8319,82,-65,-70
1.781891,58,-124,8251,75,-97,-20
1.782032,60,-122,8282,19,-26,-1
1.78217,2,-120,8295,31,-103,-20
1.782309,21,-186,8254,44,-39,-7
1.782449,13,-216,8319,56,-71,-26
1.782588,-25,-192,8394,50,-90,-26
1.782727,5,-149,8365,38,-65,-26
1.782866,18,-165,8324,38,-65,-58
1.783006,-1,-164,8336,31,-33,24
1.783145,12,-158,8323,56,-84,-20
1.783284,43,-150,8323,19,-71,-45
1.783424,34,-163,8303,56,-84,5
1.783563,-11,-186,8240,75,-71,-26
1.783702,-8,-186,8300,19,-84,-45
1.783842,-4,-142,8323,25,-46,43
1.783981,37,-169,8369,82,-84,-64
1.78412,-11,-128,8312,12,-65,5
1.78426,37,-160,8301,113,-71,-45
1.784399,8,-141,8333,-19,-39,5
1.784539,37,-119,8310,63,-84,-26
1.784677,-19,-187,8312,50,-71,-26
1.784817,-10,-144,8283,69,-109,-51
1.784955,41,-121,8290,12,-20,31
1.785095,-34,-114,8326,38,-97,-26
1.785235,-56,-188,8346,82,-90,-32
1.785378,31,-155,8333,50,-46,-20
1.785513,37,-171,8270,-6,-109,-20
1.785653,-13,-152,8283,69,-52,-1
1.785792,-32,-159,8296,12,-71,-13
1.785932,-33,-156,8330,69,-97,-39
1.786071,22,-134,8329,44,-39,-39
1.78621,30,-130,8274,31,-71,5
1.786349,77,-136,8318,56,-90,-26
1.786489,35,-110,8299,25,-77,-32
1.786628,30,-140,8281,56,-65,5
1.786767,52,-131,8285,50,-77,-64
1.786906,21,-58,8300,50,-71,12
1.787046,12,-105,8354,0,-52,-1
1.787185,-24,-173,8329,69,-97,-32
1.787324,13,-152,8284,50,-58,-20
1.787464,20,-121,8338,63,-97,-26
1.787603,-8,-96,8293,44,-65,-7
1.787742,42,-108,8294,38,-58,-7
1.787882,11,-135,8268,25,-84,-7
1.788021,53,-148,8234,88,-77,-39
1.78816,0,-130,8257,25,-52,-45
1.7883,3,-164,8230,25,-65,24
1.788439,21,-153,8266,94,-103,-64
1.788578,19,-96,8322,6,-33,31
1.788717,24,-119,8306,56,-90,-58
1.788857,36,-149,8285,38,-77,-1
1.788996,29,-152,8332,12,-26,-39
1.789135,-7,-161,8331,107,-122,-1
1.789275,18,-127,8254,-19,-39,-39
1.789414,-28,-129,8294,63,-52,5
1.789553,12,-180,8338,31,-122,-39
1.789695,12,-175,8312,63,-39,-7
1.789832,-39,-127,8319,50,-84,-20
1.789971,34,-121,8289,31,-58,-13
1.790111,10,-118,8316,31,-90,-32
1.79025,4,-120,8335,63,-58,-13
1.790389,-14,-159,8292,44,-58,12
1.790528,2,-185,8316,44,-84,-77
1.790667,-39,-165,8277,63,-65,24
1.790807,40,-136,8253,38,-97,-32
1.790946,55,-170,8308,44,-58,-26
1.791086,52,-130,8271,82,-71,-13
1.791225,26,-116,8278,56,-58,-20
1.791364,22,-131,8318,44,-65,-32
1.791504,17,-82,8279,12,-84,-7
1.791643,-15,-169,8291,75,-52,-32
1.791782,-39,-132,8338,44,-77,-1
1.791922,-46,-133,8321,38,-65,-45
1.792063,50,-125,8319,31,-77,-1
1.7922,18,-182,8307,94,-39,-39
1.79234,10,-122,8298,-19,-52,-20
1.792479,54,-87,8336,75,-71,-13
1.79262,62,-105,8316,19,-77,-45
1.792757,45,-122,8266,19,-33,12
1.792897,2,-103,8298,69,-109,-13
1.793036,21,-135,8326,12,-20,-51
1.793177,5,-142,8269,94,-109,-20
1.793315,13,-119,8300,19,-65,-1
1.793454,43,-123,8302,63,-77,-32
1.793593,58,-166,8322,0,-7,-13
1.793734,2,-171,8277,75,-116,-20
1.793872,30,-143,8281,56,-46,-39
1.794018,16,-178,8252,12,-71,-32
1.79415,8,-95,8275,19,-65,-1
1.794292,15,-108,8245,88,-84,-26
1.794429,-27,-118,8269,-6,-65,-1
1.794568,36,-142,8263,50,-71,-32
1.794709,-4,-80,8311,63,-58,-20
1.794848,17,-102,8291,31,-77,-39
1.794986,-24,-125,8319,69,-77,-7
1.795126,14,-111,8262,19,-26,5
1.795265,38,-117,8318,38,-103,-39
1.795405,1,-105,8338,75,-65,-26
1.795545,-44,-109,8325,25,-39,-26
1.795683,-22,-125,8331,44,-90,-39
1.795822,-16,-153,8317,56,-71,18
1.795961,34,-128,8308,25,-52,-32
1.796101,32,-141,8256,50,-71,-20
1.796241,53,-137,8306,63,-71,-7
1.79638,35,-116,8251,6,-71,-7
1.796519,-30,-175,8299,100,-97,-32
1.796658,0,-97,8261,19,-33,-26
1.796797,2,-123,8248,50,-58,-39
1.796936,42,-103,8272,31,-97,18
1.797076,-46,-194,8276,50,-52,-32
1.797215,4,-222,8316,38,-77,-20
1.797354,13,-123,8335,63,-52,-13
1.797494,39,-124,8328,-13,-65,-13
1.797633,23,-98,8326,132,-135,-39
1.797772,-4,-117,8294,-44,6,-7
1.797912,2,-109,8253,94,-122,-26
1.798051,65,-147,8288,19,-52,-20
1.79819,-12,-99,8336,56,-71,18
1.79833,-19,-131,8330,38,-77,-64
1.798469,-20,-178,8302,50,-46,-7
1.798608,13,-158,8307,56,-90,-26
1.798748,8,-235,8290,25,-52,-20
1.798887,-5,-132,8295,69,-97,-13
1.799026,-40,-124,8266,31,-52,-13
1.799166,50,-163,8282,56,-77,-20
1.799305,39,-147,8274,44,-65,-20
1.799444,-9,-176,8316,25,-58,-7
1.799585,18,-159,8274,56,-90,-32
1.799723,-7,-129,8255,31,-58,-32
1.799862,18,-118,8236,31,-84,5
1.800001,-15,-76,8316,50,-58,-45
1.800142,16,-155,8323,69,-52,-20
1.80028,47,-171,8287,0,-84,-7
1.800419,39,-205,8242,38,-52,-26
1.800559,36,-163,8279,31,-97,-26
1.8007,62,-212,8254,69,-52,-1
1.800837,-8,-174,8263,31,-116,-64
1.800977,31,-151,8280,50,-39,18
1.801117,-4,-145,8309,56,-65,-45
1.801255,12,-136,8327,0,-84,-1
1.801395,-48,-134,8309,82,-39,-32
1.801535,-12,-128,8292,50,-84,-32
1.801673,1,-187,8292,25,-58,-13
1.801814,19,-122,8337,38,-33,-13
1.801952,-13,-93,8338,56,-97,-26
1.802092,24,-71,8308,12,-65,-45
1.80223,-11,-162,8257,63,-77,-1
1.802372,-10,-136,8278,56,-65,-39
1.802509,11,-154,8286,38,-65,5
1.802648,-26,-179,8274,44,-84,-51
1.802789,4,-159,8277,56,-65,5
1.802929,13,-143,8313,19,-65,-26
1.803068,3,-139,8276,63,-71,-26
1.803205,13,-191,8298,-6,-52,18
1.803346,-50,-187,8313,63,-77,-58
1.803487,7,-110,8337,44,-58,24
1.803625,13,-142,8274,94,-71,-45
1.803763,9,-108,8307,-32,-84,5
1.803902,-12,-99,8328,88,-46,-32
1.804043,25,-90,8262,38,-46,-39
1.80418,-1,-147,8304,63,-109,-13
1.804321,2,-128,8322,0,-26,-1
1.804459,-2,-130,8324,75,-71,-58
1.804599,-10,-106,8312,19,-58,18
1.804739,39,-80,8269,44,-65,-51
1.804884,1,-137,8254,56,-77,-26
1.805016,43,-156,8281,25,-52,-13
1.805156,-9,-148,8274,63,-71,-13
1.805295,4,-114,8274,25,-71,-45
1.805434,6,-124,8267,56,-65,-13
1.805574,26,-114,8257,25,-109,-32
1.805713,-14,-142,8300,38,-20,24
1.805852,13,-156,8313,63,-116,-58
1.805993,27,-154,8286,12,-20,24
1.806131,-44,-144,8280,44,-90,-45
1.80627,-26,-130,8279,56,-97,-32
1.80641,-7,-162,8334,56,-77,-13
1.806549,-42,-191,8344,19,-52,-7
1.806688,4,-108,8306,0,-71,5
1.806829,13,-123,8333,56,-97,-45
1.806967,53,-157,8346,50,-33,-26
1.807106,24,-138,8289,38,-122,-70
1.807245,12,-147,8334,12,-52,37
1.807386,17,-125,8305,50,-39,-51
1.807526,-40,-138,8291,50,-103,-13
1.807663,-26,-166,8298,31,-52,-32
1.807803,-14,-117,8294,25,-65,5
1.807942,36,-89,8282,56,-77,-20
1.808081,-22,-104,8273,31,-84,-45
1.808221,-53,-122,8261,50,-77,-13
1.80836,-15,-112,8325,12,-52,-7
1.808499,-4,-145,8342,69,-84,-51
1.808639,21,-136,8349,19,-71,5
1.808778,-24,-123,8345,63,-90,-26
1.808917,16,-153,8380,25,-58,-7
1.809057,-48,-183,8282,63,-71,-39
1.809196,-12,-116,8315,44,-77,-20
1.809335,14,-109,8315,69,-65,-7
1.809474,54,-137,8279,44,-109,-26
1.809617,93,-146,8315,19,-33,-13
1.809755,10,-125,8311,25,-84,-7
1.809892,-6,-126,8316,100,-97,-58
1.810032,-17,-105,8307,-25,-26,43
1.810173,-28,-116,8333,107,-103,-89
1.81031,-7,-180,8326,-13,-14,43
1.810449,5,-152,8321,94,-141,-51
1.810589,-9,-150,8321,12,-33,-1
1.810729,61,-126,8268,63,-77,-39
1.810867,-8,-193,8300,44,-103,-20
1.811007,18,-118,8306,31,-39,-20
1.811147,14,-146,8294,50,-97,-51
1.811286,-1,-196,8332,69,-39,12
1.811425,22,-145,8302,19,-77,-51
1.811564,-25,-171,8342,38,-90,-1
1.811703,5,-179,8348,69,-65,-13
1.811843,51,-146,8296,12,-58,-45
1.811982,65,-133,8305,63,-77,5
1.812121,51,-107,8292,50,-77,-39
1.812261,-25,-112,8286,69,-58,-7
1.8124,-22,-172,8293,44,-90,-20
1.812539,39,-160,8300,-6,-65,-13
1.812679,24,-165,8287,75,-97,-26
1.812818,-32,-172,8299,38,-65,-32
1.812957,31,-142,8381,25,-71,-39
1.813097,-19,-97,8356,44,-46,5
1.813236,-28,-160,8327,38,-90,-26
1.813379,29,-149,8320,63,-71,-20
1.813514,27,-162,8279,25,-77,-13
1.813653,41,-188,8312,50,-52,-26
1.813794,28,-92,8355,31,-116,-45
1.813934,60,-79,8291,38,-46,5
1.814072,-12,-190,8245,38,-71,-13
1.814211,-3,-132,8227,44,-84,-39
1.814353,-5,-192,8260,25,-46,-13
1.814489,8,-153,8321,50,-58,-1
1.814629,2,-148,8314,31,-90,-39
1.814768,32,-108,8311,63,-58,-32
1.814907,16,-128,8316,25,-65,-1
1.815047,22,-99,8318,31,-103,-13
1.815186,-6,-118,8299,69,-58,-20
1.815325,3,-148,8277,19,-77,-26
1.815465,-30,-137,8268,82,-90,-32
1.815606,22,-126,8312,6,-33,-13
1.815744,35,-125,8340,50,-77,-1
1.815883,-19,-147,8268,56,-97,-58
1.816023,-41,-108,8257,19,-58,-1
1.816162,-36,-129,8310,50,-90,-26
1.816302,-24,-154,8305,38,-46,-20
1.816442,3,-118,8323,31,-65,-26
1.816579,-15,-154,8331,56,-90,-20
1.816718,-39,-198,8366,19,-58,-26
1.816858,11,-112,8350,56,-58,-32
1.816997,10,-118,8287,25,-71,-13
1.817137,2,-84,8252,25,-84,-20
1.817279,-13,-98,8303,82,-71,-64
1.817415,-10,-125,8354,25,-52,24
1.817554,-5,-146,8321,38,-97,-51
1.817694,6,-151,8323,38,-71,12
1.817833,10,-124,8378,63,-97,-77
1.817972,2,-98,8326,19,-39,12
1.818112,-2,-167,8259,44,-65,-13
1.818251,22,-161,8274,82,-109,-26
1.818391,-3,-122,8313,-6,-58,-20
1.81853,-17,-171,8348,44,-77,5
1.818669,45,-119,8320,63,-65,-77
1.818808,5,-154,8286,50,-52,43
1.818947,-16,-155,8311,50,-90,-83
1.819088,9,-135,8314,12,-65,-13
1.819226,20,-154,8289,63,-84,5
1.819365,47,-140,8302,19,-46,-20
1.819506,23,-120,8276,69,-71,-45
1.819644,31,-93,8309,19,-84,-13
1.819783,5,-145,8340,56,-71,-39
1.819923,-6,-142,8289,31,-46,-7
1.820062,5,-142,8331,44,-97,-7
1.820203,-18,-158,8319,25,-65,-64
1.82034,-11,-112,8315,31,-46,31
1.820482,26,-132,8337,56,-77,-45
1.820619,36,-152,8342,56,-77,-39
1.820758,8,-165,8342,38,-71,-1
1.820898,47,-158,8278,19,-58,-32
1.821037,10,-166,8313,69,-90,-1
1.821176,-43,-135,8323,12,-52,-20
1.821316,13,-151,8282,44,-103,-39
1.821455,29,-155,8317,31,-26,-7
1.821594,-5,-202,8275,75,-122,-51
1.821734,4,-144,8321,25,-65,-13
1.821873,4,-119,8314,63,-39,12
1.822012,17,-210,8321,38,-103,-58
1.822152,1,-188,8312,38,-71,-1
1.822291,6,-168,8318,0,-46,-39
1.82243,-21,-160,8255,75,-116,-1
1.822569,-21,-174,8252,50,-52,-39
1.822709,46,-166,8293,19,-84,-20
1.822848,65,-129,8300,44,-65,-32
1.822987,47,-177,8318,25,-71,-1
1.823126,18,-149,8332,69,-90,-1
1.823266,36,-105,8277,25,-71,-26
1.823405,20,-135,8291,56,-103,-45
1.823545,-40,-139,8313,31,-52,5
1.823684,26,-151,8330,69,-122,-20
1.823826,25,-106,8309,-13,-1,-26
1.823963,6,-127,8347,50,-122,-26
1.824103,0,-123,8322,63,-46,-7
1.824241,41,-200,8303,75,-77,-32
1.824381,29,-145,8246,-19,-65,-13
1.82452,-10,-81,8310,94,-71,-1
1.824659,1,-167,8362,12,-77,-32
1.824798,5,-151,8349,63,-65,-7
1.824937,-5,-104,8313,50,-77,-32
1.825077,-25,-147,8344,31,-65,-20
1.825216,10,-130,8294,69,-90,-39
1.825355,-40,-90,8303,38,-33,37
1.825495,-9,-168,8339,38,-84,-51
1.825634,4,-110,8330,63,-97,-32
1.825773,50,-114,8250,69,-65,-1
1.825913,15,-150,8246,31,-52,-20
1.826053,13,-151,8325,38,-71,12
1.826191,38,-108,8366,75,-116,-70
1.826332,16,-162,8337,25,-26,31
1.826472,1,-143,8278,50,-84,-51
1.826609,1,-96,8252,44,-71,-20
1.826749,44,-136,8287,38,-84,-20
1.826888,73,-132,8301,50,-26,-45
1.827027,1,-129,8317,50,-90,12
1.827168,5,-168,8331,-6,-46,-51
1.827306,6,-154,8320,88,-90,-32
1.827448,3,-134,8321,12,-77,-13
1.827584,-12,-90,8280,82,-52,-39
1.827725,-4,-139,8315,25,-58,18
1.827863,-23,-145,8310,19,-90,-45
1.828002,-13,-110,8237,75,-65,-45
1.828142,-9,-114,8304,12,-84,18
1.828281,48,-156,8318,19,-26,-39
1.82842,65,-145,8314,56,-128,-20
1.82856,13,-140,8315,44,-52,-39
1.828699,3,-128,8275,19,-65,18
1.828838,35,-128,8311,63,-90,-64
1.828979,7,-113,8340,38,-26,-1
1.829117,22,-159,8316,50,-116,5
1.829256,29,-146,8274,6,-33,-45
1.829396,0,-171,8266,100,-116,-20
1.829535,-1,-96,8235,19,-71,-13
1.829676,-14,-126,8283,38,-52,-32
1.829814,-25,-152,8300,44,-52,-32
1.829953,-7,-184,8329,31,-109,5
1.830093,-19,-136,8307,88,-46,-64
1.830231,7,-118,8344,-38,-52,5
1.830371,58,-150,8292,100,-128,-58
1.83051,22,-143,8335,0,-20,12
1.830649,58,-127,8369,44,-122,-58
1.830789,48,-192,8368,82,-58,-20
1.830928,10,-134,8308,19,-71,-13
1.831067,-74,-135,8340,56,-97,-45
1.831207,-23,-139,8294,38,-46,37
1.831346,78,-164,8200,31,-84,-83
1.831485,2,-162,8271,44,-77,-1
1.831625,10,-126,8319,31,-20,5
1.831764,9,-135,8301,63,-116,-45
1.831903,12,-142,8358,38,-65,-26
1.832043,-4,-124,8336,56,-58,12
1.832182,14,-164,8306,56,-97,-64
1.832321,-2,-132,8306,6,-58,12
1.83246,65,-136,8328,31,-58,-51
1.8326,39,-153,8315,75,-90,5
1.832739,35,-157,8312,-6,-46,-39
1.832878,39,-110,8305,100,-90,-13
1.833018,24,-104,8312,31,-52,-39
1.833157,-19,-135,8299,19,-65,18
1.833296,27,-174,8301,69,-71,-32
1.833435,-1,-169,8320,6,-90,-39
1.833575,52,-151,8294,56,-46,24
1.833715,12,-114,8268,50,-109,-70
1.833853,-24,-149,8330,82,-46,5
1.833993,4,-74,8296,19,-46,-13
1.834132,-10,-126,8314,44,-84,-26
1.834272,-29,-163,8300,56,-77,-20
1.83441,44,-179,8246,19,-71,-7
1.834552,-40,-123,8278,56,-84,-26
1.834689,40,-118,8247,31,-71,-32
1.834828,-20,-165,8295,31,-58,-13
1.834968,28,-140,8270,63,-77,-20
1.835107,9,-152,8281,56,-103,-58
1.835246,23,-132,8338,19,-14,43
1.835386,-25,-94,8356,94,-84,-64
1.835525,-10,-107,8256,38,-128,-13
1.835664,10,-99,8237,50,-14,-26
1.835804,-3,-169,8269,31,-90,-32
1.835944,23,-95,8340,75,-65,5
1.836082,-16,-117,8291,50,-71,-39
1.836221,-28,-158,8301,-6,-39,18
1.836361,2,-75,8314,107,-116,-51
1.836502,-53,-137,8301,-6,-58,-26
1.836639,-26,-144,8285,50,-39,-1
1.836779,-33,-107,8276,31,-97,-20
1.836918,-47,-117,8336,82,-71,-26
1.837057,-4,-132,8318,0,-90,-32
1.837198,-4,-141,8283,44,-14,5
1.837338,-47,-106,8279,75,-116,-70
1.837475,3,-130,8308,19,-46,18
1.837615,-1,-133,8266,44,-77,-26
1.837755,8,-132,8288,69,-84,-51
1.837893,-22,-61,8325,6,-52,43
1.838033,-15,-188,8340,44,-97,-96
1.838172,-15,-166,8288,19,-33,31
1.838311,22,-148,8260,82,-128,-70
1.83845,7,-150,8284,6,-65,31
1.83859,7,-142,8242,56,-52,-51
1.838729,-29,-182,8331,38,-84,-1
1.838869,36,-106,8310,38,-58,-45
