Average_IMU_SPS_Hz,6933.169
IMU_Time_sec,Accel_X_raw,Accel_Y_raw,Accel_Z_raw,Gyro_X_raw,Gyro_Y_raw,Gyro_Z_raw
0.029115,5,-118,8288,44,-52,12
0.029255,8,-130,8351,44,-84,-45
0.029394,1,-118,8285,12,-77,-13
0.029533,-8,-179,8296,75,-71,-7
0.029673,22,-146,8287,6,-71,-64
0.029813,32,-131,8285,44,-65,24
0.029951,39,-169,8305,82,-97,-51
0.03009,42,-202,8339,19,-46,-13
0.03023,41,-99,8350,56,-71,-1
0.030369,2,-111,8324,25,-71,-39
0.030508,47,-138,8243,75,-103,-32
0.030647,43,-103,8265,25,-14,12
0.030787,7,-154,8329,50,-90,-45
0.030926,-35,-184,8293,25,-90,-7
0.031065,-17,-146,8261,38,-39,-45
0.031211,38,-168,8300,38,-103,12
0.031344,51,-135,8300,75,-71,-58
0.031483,15,-140,8282,0,-90,-7
0.031623,-9,-166,8298,63,-14,5
0.031762,3,-134,8273,56,-109,-70
0.031901,23,-131,8296,44,-52,18
0.032041,6,-165,8338,6,-58,-32
0.032181,-3,-173,8336,100,-116,-51
0.032319,43,-152,8281,25,-14,12
0.032459,10,-116,8281,56,-90,-20
0.032598,26,-117,8286,44,-71,-39
0.032737,32,-135,8274,38,-46,-20
0.032876,15,-130,8321,44,-71,-7
0.033017,-3,-129,8326,31,-71,-39
0.033161,32,-165,8282,44,-90,-45
0.033296,-13,-192,8305,56,-33,18
0.033434,6,-160,8314,19,-84,-32
0.033573,-10,-157,8336,100,-84,-32
0.033712,-45,-129,8300,-19,-71,-13
0.033852,-76,-130,8317,50,-39,-39
0.033991,-13,-139,8322,31,-84,-1
0.03413,29,-142,8317,69,-84,-13
0.03427,4,-154,8230,6,-71,-26
0.03441,27,-108,8277,100,-90,-51
0.034548,5,-128,8320,6,-58,-1
0.034688,16,-185,8339,75,-77,-26
0.034828,-8,-127,8288,12,-58,-13
0.034966,35,-141,8280,38,-65,-26
0.035105,10,-171,8321,63,-90,-13
0.035245,30,-121,8304,38,-65,-32
0.035385,5,-119,8342,50,-52,-1
0.035523,-23,-117,8326,38,-65,-32
0.035663,4,-131,8285,25,-46,-13
0.035803,22,-123,8276,56,-97,-20
0.035947,-4,-104,8288,69,-52,-45
0.036081,8,-160,8295,19,-84,-7
0.03622,-10,-125,8269,50,-58,-13
0.036359,-26,-100,8319,19,-52,-26
0.036499,21,-161,8281,63,-97,-20
0.036638,8,-163,8277,63,-90,-58
0.036777,21,-122,8340,12,-58,-7
0.036916,22,-148,8313,56,-52,-20
0.037056,0,-186,8313,82,-90,-51
0.037195,21,-146,8293,-6,-46,37
0.037334,5,-136,8336,25,-109,-58
0.037474,-16,-155,8339,100,-39,-26
0.037613,31,-130,8288,-13,-84,-32
0.037753,16,-152,8295,38,-46,5
0.037892,8,-144,8313,63,-84,-45
0.038031,-1,-164,8229,63,-71,-32
0.03817,27,-96,8269,31,-71,12
0.03831,-23,-166,8295,12,-39,-13
0.038449,-24,-126,8279,56,-97,-70
0.038588,11,-133,8276,31,-52,31
0.038727,2,-115,8277,50,-77,-51
0.038867,1,-156,8310,75,-77,-13
0.039006,15,-165,8256,25,-46,-1
0.039145,16,-115,8308,38,-71,-45
0.039285,-27,-171,8329,75,-84,-32
0.039424,27,-108,8269,6,-58,-32
0.039563,-20,-145,8351,75,-65,-1
0.039703,-18,-150,8316,44,-77,-32
0.039842,-39,-126,8300,25,-71,-7
0.039984,-8,-97,8328,69,-58,-39
0.04012,-4,-110,8286,31,-71,-13
0.04026,-25,-105,8282,50,-65,-20
0.0404,7,-156,8265,38,-84,-13
0.040538,-11,-142,8295,113,-90,-45
0.040679,13,-114,8259,0,-46,-13
0.040817,27,-82,8262,38,-71,-7
0.040956,6,-127,8265,19,-58,-32
0.041095,23,-132,8288,69,-103,-13
0.041235,6,-98,8261,50,-65,-51
0.041374,-24,-96,8333,-13,-58,37
0.041514,8,-129,8296,100,-58,-70
0.041653,33,-162,8249,31,-97,-7
0.041793,33,-132,8293,31,-46,-39
0.041933,-10,-91,8320,69,-97,-51
0.042072,-35,-146,8328,0,-26,69
0.042212,-25,-152,8307,107,-109,-64
0.042352,17,-106,8316,0,-71,-20
0.042489,4,-103,8301,75,-77,-45
0.042628,41,-73,8302,-6,-58,18
0.042767,29,-97,8302,50,-58,-26
0.042907,18,-120,8310,63,-84,-58
0.043047,-40,-108,8289,31,-46,18
0.043185,-16,-143,8283,31,-77,-26
0.043326,1,-140,8301,82,-84,-51
0.043464,-15,-166,8309,12,-39,5
0.043603,12,-84,8320,56,-90,-39
0.043743,32,-99,8253,50,-52,-7
0.043882,24,-136,8282,12,-65,-26
0.044021,-9,-165,8326,63,-90,-39
0.044161,33,-140,8317,31,-46,37
0.0443,0,-146,8270,56,-90,-70
0.044439,5,-123,8314,31,-71,-7
0.044578,32,-98,8302,25,-65,-39
0.044718,36,-132,8312,82,-77,-20
0.044857,66,-142,8358,-19,-52,18
0.044996,51,-143,8282,69,-128,-51
0.045136,-27,-113,8300,44,-39,-7
0.045275,-26,-103,8333,12,-65,-20
0.045414,15,-118,8307,88,-109,-64
0.045555,7,-96,8327,0,-71,-1
0.045693,-24,-106,8260,38,-26,-7
0.045832,27,-145,8302,69,-116,-51
0.045971,52,-119,8284,6,-33,18
0.046113,-42,-146,8323,25,-90,-70
0.04625,-37,-119,8270,50,-71,18
0.046393,15,-102,8325,44,-71,-45
0.046529,7,-111,8276,38,-26,24
0.046669,-35,-112,8338,38,-97,-58
0.046807,-28,-155,8323,63,-58,-1
0.046947,-13,-121,8248,25,-65,-51
0.047086,-10,-91,8283,44,-39,37
0.047225,2,-168,8299,94,-109,-64
0.047365,11,-88,8273,-19,-52,-13
0.047504,58,-75,8265,82,-65,-20
0.047643,43,-114,8332,31,-58,5
0.047783,12,-147,8300,50,-109,-51
0.047922,18,-141,8286,25,-46,12
0.048061,1,-144,8284,31,-77,-20
0.0482,-16,-176,8322,63,-58,-32
0.04834,21,-155,8291,75,-90,-39
0.048479,9,-186,8255,12,-58,-13
0.048618,6,-121,8314,69,-71,-13
0.048758,-22,-144,8286,-6,-33,-13
0.048897,22,-136,8283,69,-122,-32
0.049036,27,-141,8259,56,-39,-13
0.049176,14,-172,8281,44,-90,-20
0.049315,-25,-173,8294,63,-77,-20
0.049454,21,-140,8283,19,-52,-1
0.049594,18,-124,8340,63,-90,-39
0.049734,-44,-149,8268,44,-77,-20
0.049873,8,-172,8296,25,-65,-26
0.050011,-4,-89,8312,100,-122,-39
0.050151,40,-149,8326,-19,-26,-1
0.050291,0,-162,8334,88,-84,-51
0.050429,14,-120,8275,12,-65,18
0.050569,-42,-108,8275,38,-58,-26
0.050708,-3,-110,8306,82,-84,-7
0.050847,-21,-140,8296,25,-52,-32
0.050986,-9,-114,8274,82,-109,-39
0.051126,-11,-141,8354,12,-39,5
0.051265,26,-114,8334,63,-122,-58
0.051406,-6,-139,8341,6,-33,31
0.051544,-14,-152,8276,82,-77,-64
0.051683,-17,-111,8303,19,-58,5
0.051824,-8,-122,8313,38,-58,-32
0.051963,-13,-175,8330,44,-71,-7
0.052102,34,-156,8304,69,-103,-45
0.052241,-2,-108,8329,25,-39,-1
0.05238,28,-98,8332,38,-97,-39
0.052519,6,-170,8252,63,-77,-7
0.052658,-10,-163,8361,31,-58,-32
0.052798,-32,-130,8354,12,-77,-26
0.052937,29,-149,8296,100,-52,-13
0.053078,21,-149,8313,-19,-77,-7
0.053215,-24,-151,8307,50,-52,-32
0.053356,16,-133,8266,63,-65,-26
0.053494,-20,-152,8327,12,-58,5
0.053634,-9,-132,8243,50,-71,-32
0.053772,20,-126,8265,56,-71,-32
0.053912,-8,-177,8325,50,-77,-1
0.054051,16,-69,8334,0,-39,-26
0.054191,-22,-100,8306,63,-97,-26
0.05433,-31,-154,8282,75,-58,-13
0.054469,-1,-132,8302,25,-84,-58
0.054609,18,-154,8306,31,-26,37
0.054748,13,-116,8317,75,-116,-45
0.054887,33,-159,8320,31,-33,-45
0.055027,13,-180,8340,44,-97,5
0.055166,41,-101,8344,50,-84,-26
0.055307,2,-90,8235,6,-39,-32
0.055445,10,-198,8305,69,-77,-7
0.055584,43,-154,8339,82,-77,-39
0.055723,-33,-139,8303,-13,-97,-7
0.055862,-8,-121,8331,63,-33,-1
0.056002,22,-111,8278,63,-109,-58
0.056141,21,-106,8297,19,-46,18
0.05628,9,-145,8315,56,-77,-45
0.056419,37,-128,8326,19,-58,-13
0.056559,21,-158,8256,56,-84,-64
0.056698,-2,-114,8284,44,-77,37
0.056838,34,-158,8296,50,-65,-26
0.056977,14,-166,8290,12,-71,-58
0.057116,2,-210,8320,63,-33,-13
0.057256,-28,-175,8313,50,-90,-7
0.057396,10,-127,8340,50,-77,-39
0.057534,74,-136,8376,12,-52,-1
0.057673,30,-101,8321,38,-71,-32
0.057814,4,-113,8288,31,-33,-13
0.057952,-10,-173,8306,38,-97,-20
0.058091,34,-150,8281,44,-65,-7
0.05823,-11,-135,8364,38,-20,-39
0.05837,46,-104,8348,31,-122,-20
0.058509,16,-125,8304,50,-71,-7
0.058648,-5,-67,8288,69,-65,-26
0.058788,-34,-81,8331,12,-84,-39
0.058927,-14,-141,8298,56,-77,-7
0.059066,16,-103,8292,31,-65,-32
0.059206,-25,-129,8295,31,-97,-20
0.059345,-17,-134,8314,56,-26,-7
0.059484,-34,-158,8278,31,-77,-32
0.059624,18,-155,8353,63,-103,-39
0.059764,-1,-72,8289,44,-46,-1
0.059903,12,-107,8242,12,-90,-1
0.060041,-39,-172,8292,56,-71,-13
0.060181,-1,-121,8302,69,-58,-58
0.06032,3,-132,8344,6,-58,24
0.060459,2,-195,8315,31,-58,-39
0.060599,20,-178,8320,75,-116,-32
0.060738,-35,-139,8312,0,-71,-1
0.060877,-4,-129,8314,63,-33,-32
0.061017,10,-163,8286,44,-116,-32
0.061156,26,-88,8271,25,-33,12
0.061295,29,-109,8315,56,-90,-45
0.061434,-18,-119,8295,69,-84,-51
0.061574,21,-100,8268,0,-58,-1
0.061715,3,-117,8283,63,-52,5
0.061853,6,-105,8340,44,-90,-64
0.061993,6,-154,8344,12,-65,12
0.062132,-9,-153,8264,75,-90,-45
0.06227,18,-86,8306,50,-65,-7
0.062411,2,-150,8289,19,-84,-45
0.062549,-15,-164,8286,31,-52,5
0.062688,27,-139,8246,56,-65,-45
0.062828,2,-160,8299,25,-58,12
0.062967,-1,-70,8302,56,-52,-26
0.063108,4,-116,8346,25,-97,-39
0.06325,41,-125,8252,82,-90,-13
0.063385,20,-174,8274,38,-14,-39
0.063527,-15,-99,8324,19,-90,18
0.063664,-12,-146,8317,63,-71,-64
0.063803,-29,-140,8254,6,-46,24
0.063942,12,-105,8293,56,-58,-58
0.064082,27,-148,8301,56,-77,-58
0.064221,-18,-165,8292,0,-65,50
0.06436,-20,-128,8306,88,-71,-70
0.064499,18,-139,8375,12,-65,12
0.064639,58,-83,8303,38,-71,-32
0.064778,-39,-88,8280,75,-77,-20
0.064917,6,-159,8280,6,-46,-20
0.065057,14,-127,8272,100,-103,-26
0.065196,-33,-130,8301,-19,-65,-32
0.065335,22,-139,8319,75,-58,5
0.065475,41,-143,8306,12,-71,-26
0.065614,-18,-159,8322,50,-77,-32
0.065753,5,-127,8254,56,-33,5
0.065892,24,-148,8296,63,-103,-70
0.066032,16,-139,8334,19,-71,5
0.066171,39,-100,8327,25,-46,-1
0.066311,10,-132,8337,56,-103,-45
0.06645,24,-196,8340,63,-46,-58
0.066589,-12,-151,8374,6,-103,12
0.066728,-49,-150,8299,44,-58,-7
0.066869,1,-169,8319,88,-77,-77
0.067007,-13,-108,8286,-13,-33,37
0.067146,-25,-95,8323,44,-84,-45
0.067286,-50,-103,8291,50,-71,-1
0.067425,-24,-121,8333,63,-58,-45
0.067566,58,-163,8330,38,-90,-20
0.067704,-2,-105,8350,12,-58,-39
0.067843,35,-92,8301,31,-58,-13
0.067983,11,-178,8314,69,-90,5
0.068121,9,-118,8321,0,-33,-58
0.068261,-8,-112,8322,69,-97,12
0.0684,3,-154,8288,12,-71,-20
0.068539,-9,-135,8265,56,-52,-45
0.068679,-6,-148,8298,19,-103,-13
0.068818,-6,-158,8244,63,-84,-20
0.068957,12,-162,8330,25,-71,-13
0.069097,30,-190,8327,44,-46,-20
0.069236,-37,-161,8256,88,-84,-39
0.069375,6,-129,8268,-25,-77,5
0.069515,34,-84,8289,100,-65,-32
0.069654,1,-149,8287,56,-58,-13
0.069793,-13,-145,8295,31,-84,-26
0.069933,-8,-142,8324,31,-77,-51
0.070072,27,-135,8358,75,-39,31
0.070211,18,-106,8305,12,-90,-45
0.070351,6,-143,8276,94,-77,-39
0.07049,-27,-142,8311,0,-58,-13
0.070629,-4,-166,8308,63,-65,5
0.070768,-11,-141,8292,44,-58,-32
0.070907,25,-90,8278,50,-97,-32
0.071047,19,-126,8298,44,-46,-1
0.071186,-8,-93,8303,44,-103,-26
0.071325,9,-98,8305,31,-46,-26
0.071465,-42,-90,8325,63,-58,-39
0.071604,10,-86,8299,-6,-77,5
0.071744,-11,-157,8294,100,-84,-51
0.071883,-5,-164,8346,6,-71,-1
0.072023,-22,-113,8283,6,-52,18
0.072162,23,-168,8289,107,-84,-51
0.072303,-29,-141,8323,6,-84,-7
0.072441,-25,-112,8316,44,-26,-7
0.072579,40,-104,8320,31,-71,-13
0.072719,2,-87,8300,56,-58,-39
0.072859,-22,-95,8290,31,-58,-26
0.073002,1,-117,8342,38,-97,5
0.073137,26,-137,8342,31,-58,-51
0.073276,-36,-134,8292,44,-77,12
0.073415,-4,-113,8342,50,-52,-58
0.073555,-8,-124,8225,56,-77,-1
0.073694,41,-104,8302,19,-46,-1
0.073833,45,-146,8310,50,-71,-39
0.073972,2,-85,8264,56,-65,-32
0.074112,-8,-143,8301,31,-77,-7
0.074251,37,-147,8268,88,-84,-26
0.074391,39,-177,8300,19,-26,-13
0.07453,61,-134,8267,12,-84,-26
0.074669,17,-164,8291,63,-46,-7
0.074811,43,-165,8276,63,-109,-70
0.074948,9,-141,8313,12,-39,31
0.075087,-30,-155,8305,56,-71,-20
0.075226,-26,-102,8284,44,-71,-64
0.075367,41,-179,8289,69,-58,5
0.075505,-20,-107,8274,12,-39,-20
0.075644,-28,-123,8338,63,-90,-45
0.075783,4,-155,8256,31,-58,18
0.075923,49,-108,8279,44,-84,-20
0.076062,-19,-135,8364,56,-84,-89
0.076202,6,-167,8324,50,-58,37
0.076341,41,-104,8256,44,-84,-39
0.07648,19,-81,8240,44,-46,-32
0.076621,29,-102,8250,19,-77,-1
0.076759,20,-111,8280,82,-122,-39
0.076898,-29,-126,8294,38,-46,-32
0.077037,20,-171,8301,25,-90,12
0.077177,20,-165,8319,56,-46,-39
0.077316,21,-96,8267,44,-97,-20
0.077455,3,-118,8305,63,-46,-20
0.077594,-29,-145,8270,12,-84,12
0.077734,46,-155,8306,63,-58,-51
0.077873,11,-105,8298,50,-65,-32
0.078012,-18,-131,8292,19,-71,18
0.078152,6,-147,8320,25,-52,-51
0.078291,34,-115,8279,50,-97,-45
0.07843,-15,-116,8284,25,-39,37
0.078569,-20,-115,8313,63,-90,-39
0.078709,-22,-157,8288,63,-77,-20
0.078848,1,-143,8318,19,-97,-45
0.078988,8,-112,8341,50,-14,24
0.079127,10,-116,8312,44,-97,-26
0.079266,-6,-139,8289,31,-65,-45
0.079406,6,-124,8283,44,-77,-39
0.079545,3,-146,8327,31,-46,12
0.079684,14,-121,8332,82,-77,-32
0.079823,25,-142,8295,19,-90,-45
0.079963,4,-165,8312,56,-33,12
0.080102,20,-126,8298,12,-58,-20
0.080242,53,-83,8343,63,-109,-45
0.08038,-4,-139,8312,19,-33,12
0.08052,34,-101,8269,69,-109,-64
0.080659,-2,-100,8323,38,-52,18
0.080798,-36,-164,8352,63,-71,-64
0.080938,7,-102,8354,6,-71,24
0.081077,6,-143,8346,56,-65,-58
0.081216,-10,-147,8301,38,-71,37
0.081355,22,-136,8275,25,-46,-64
0.081496,-2,-179,8296,75,-77,-7
0.081634,-17,-118,8242,19,-58,-13
0.081774,3,-119,8297,63,-109,-26
0.081913,6,-104,8307,25,-65,-39
0.082053,1,-132,8297,63,-46,-1
0.082192,-7,-165,8337,12,-90,-26
0.082332,42,-143,8331,63,-39,-13
0.08247,26,-93,8293,63,-148,-51
0.082611,5,-111,8285,12,-7,12
0.082749,4,-155,8327,63,-103,-32
0.082888,-12,-200,8297,25,-26,-39
0.083027,8,-177,8213,31,-97,-1
0.083167,29,-142,8332,88,-90,-64
0.083308,90,-130,8328,6,-7,24
0.083445,28,-101,8340,50,-109,-51
0.083585,-4,-132,8290,56,-46,5
0.083724,-8,-96,8332,12,-109,-51
0.083864,-3,-95,8331,44,-14,18
0.084003,-7,-115,8288,56,-97,-39
0.084142,16,-130,8295,25,-65,-26
0.084281,-29,-139,8288,38,-71,-13
0.08442,-44,-160,8331,50,-65,-20
0.08456,-12,-138,8340,63,-90,-7
0.084699,11,-103,8299,-13,-65,-26
0.084838,-10,-84,8291,75,-71,-26
0.084978,5,-138,8309,75,-46,-32
0.085117,-34,-108,8242,6,-97,-13
0.085256,15,-140,8284,63,-65,-13
0.085396,-11,-91,8324,75,-65,-32
0.085535,10,-147,8341,31,-71,-39
0.085674,-18,-157,8280,31,-97,-20
0.085814,-4,-72,8288,25,-65,-13
0.085953,-33,-136,8339,56,-39,12
0.086094,19,-107,8334,44,-116,-64
0.086231,28,-106,8307,44,-77,-1
0.086371,26,-182,8285,50,-39,-1
0.08651,44,-131,8288,69,-109,-45
0.086649,-4,-132,8331,-25,-46,-7
0.086789,-41,-174,8286,100,-84,-13
0.086928,-13,-175,8280,38,-90,-58
0.087068,9,-191,8325,31,-46,43
0.087207,34,-115,8327,63,-109,-51
0.087346,17,-154,8335,50,-33,-20
0.087485,-24,-111,8257,38,-116,-13
0.087625,-6,-79,8311,50,-46,12
0.087764,-37,-114,8366,69,-109,-83
0.087903,-8,-105,8310,6,-46,31
0.088043,11,-149,8284,63,-90,-70
0.088182,-6,-133,8325,50,-46,-20
0.088321,-40,-142,8322,38,-33,12
0.088461,2,-80,8289,56,-122,-64
0.0886,54,-98,8271,6,-58,12
0.088739,21,-135,8317,82,-52,-39
0.088878,-46,-123,8261,-25,-71,12
0.089018,18,-127,8304,107,-97,-70
0.089157,12,-98,8288,31,-33,18
0.089296,-21,-94,8287,-6,-58,-26
0.089436,-4,-144,8292,107,-103,-51
0.089575,36,-196,8309,25,-46,18
0.089714,32,-93,8331,12,-52,-26
0.089853,-9,-105,8319,100,-97,-20
0.089993,13,-161,8304,0,-65,-20
0.090132,-9,-164,8305,50,-58,-20
0.090271,-58,-153,8319,44,-77,-26
