Average_MAG_SPS_Hz,766.420
MAG_Time_sec,Mag_X_raw,Mag_Y_raw,Mag_Z_raw
0.083369,-2192,966,-5476
0.084316,-2168,952,-5484
0.085262,-2222,956,-5479
0.08621,-2202,956,-5406
0.087155,-2200,970,-5383
0.088102,-2190,960,-5403
0.089048,-2180,954,-5415
0.089997,-2160,978,-5452
0.090945,-2152,976,-5414
0.091889,-2170,988,-5453
0.092836,-2152,966,-5407
0.093783,-2178,984,-5483
0.094733,-2190,978,-5462
0.095676,-2188,940,-5412
0.096622,-2226,966,-5507
0.097568,-2164,976,-5385
0.098515,-2170,964,-5401
0.099462,-2198,958,-5493
0.100411,-2208,964,-5433
0.101354,-2210,962,-5479
0.102304,-2206,970,-5470
0.103248,-2204,952,-5457
0.104193,-2188,996,-5480
0.105139,-2202,974,-5473
0.106087,-2216,934,-5463
0.107038,-2200,986,-5435
0.107979,-2266,952,-5386
0.108926,-2206,944,-5388
0.109871,-2212,980,-5472
0.110817,-2230,994,-5455
0.111763,-2226,980,-5448
0.11271,-2160,962,-5408
0.113657,-2248,964,-5503
0.114603,-2208,1006,-5419
0.11555,-2236,1004,-5486
0.116496,-2252,934,-5440
0.117445,-2190,918,-5465
0.118388,-2238,968,-5441
0.119336,-2200,984,-5444
0.12028,-2204,984,-5418
0.121227,-2222,976,-5462
0.122175,-2248,964,-5505
0.123119,-2220,972,-5492
0.124065,-2212,932,-5494
0.125012,-2220,948,-5458
0.125958,-2230,938,-5499
0.146782,-2208,944,-5435
0.147728,-2194,970,-5452
0.148676,-2170,966,-5460
0.149621,-2228,946,-5404
0.150569,-2226,938,-5488
0.151514,-2208,950,-5512
0.152465,-2164,922,-5447
0.153407,-2216,952,-5453
0.154357,-2222,946,-5438
0.1553,-2192,956,-5394
0.156247,-2184,974,-5474
0.157193,-2162,970,-5428
0.158139,-2178,980,-5490
0.159086,-2222,936,-5435
0.160034,-2226,928,-5476
0.160979,-2232,928,-5445
0.161926,-2222,944,-5414
0.162871,-2182,924,-5471
0.163818,-2206,976,-5513
0.164765,-2186,950,-5425
0.165711,-2198,964,-5445
0.166662,-2222,986,-5424
0.167603,-2190,946,-5394
0.168549,-2210,944,-5377
0.169496,-2188,950,-5388
0.170448,-2230,986,-5436
0.171389,-2210,984,-5429
0.172336,-2226,948,-5440
0.173282,-2208,950,-5454
0.174229,-2184,972,-5458
0.175174,-2158,1006,-5496
0.176122,-2188,954,-5410
0.177071,-2210,990,-5435
0.178015,-2206,956,-5436
0.178961,-2202,972,-5471
0.179908,-2192,988,-5475
0.180854,-2186,984,-5463
0.181801,-2146,988,-5392
0.182746,-2206,978,-5418
0.183692,-2192,954,-5460
0.184641,-2200,942,-5454
0.185585,-2200,968,-5444
0.186531,-2242,1018,-5498
0.187478,-2178,974,-5483
0.188423,-2170,984,-5482
0.189371,-2192,968,-5508
0.190316,-2236,994,-5475
0.191264,-2222,954,-5380
0.192211,-2224,962,-5474
0.193156,-2208,972,-5462
0.194107,-2214,968,-5489
0.195048,-2230,962,-5449
0.195997,-2174,974,-5447
0.196941,-2200,994,-5490
0.19789,-2230,952,-5526
0.198834,-2204,938,-5486
0.199781,-2182,976,-5477
0.200727,-2210,958,-5472
0.201674,-2136,1000,-5425
0.20262,-2190,934,-5434
0.203566,-2212,972,-5423
0.204514,-2220,1010,-5475
0.205459,-2184,996,-5501
0.206405,-2182,1016,-5467
0.207352,-2244,954,-5470
0.2083,-2244,994,-5482
0.209245,-2212,980,-5411
0.210192,-2192,984,-5429
0.211138,-2216,986,-5492
0.212085,-2232,1004,-5440
0.213032,-2202,948,-5534
0.213981,-2174,990,-5383
0.214924,-2210,960,-5505
0.215873,-2180,988,-5410
0.216819,-2182,1006,-5430
0.217765,-2198,998,-5493
0.218712,-2186,1038,-5470
0.21966,-2208,1034,-5457
0.220607,-2170,1004,-5428
0.221554,-2188,1032,-5366
0.2225,-2196,1014,-5427
0.223446,-2192,966,-5461
0.224393,-2182,1008,-5449
0.225339,-2172,1026,-5414
0.226287,-2210,1002,-5443
0.227232,-2218,998,-5470
0.228179,-2224,984,-5420
0.229126,-2194,1036,-5473
0.230072,-2238,1074,-5464
0.231023,-2190,1012,-5441
0.25279,-2204,1058,-5379
0.253735,-2198,984,-5389
0.254682,-2208,1036,-5477
0.255629,-2208,1028,-5380
0.256575,-2194,1024,-5493
0.257522,-2198,986,-5382
0.258471,-2158,1020,-5418
0.259416,-2214,1012,-5501
0.260365,-2186,998,-5416
0.261309,-2208,1008,-5530
0.262257,-2202,976,-5440
0.263204,-2196,1002,-5484
0.26415,-2176,1000,-5433
0.265097,-2196,1030,-5531
0.266045,-2220,1016,-5419
0.26699,-2140,994,-5439
0.267937,-2200,1052,-5424
0.268885,-2180,1020,-5436
0.269831,-2178,1014,-5371
0.270778,-2194,974,-5457
0.271725,-2180,1002,-5507
0.272676,-2180,966,-5436
0.273618,-2214,978,-5427
0.274564,-2182,1034,-5454
0.275512,-2162,1010,-5450
0.276458,-2212,1038,-5427
0.277405,-2178,1046,-5413
0.278352,-2198,994,-5386
0.2793,-2182,1044,-5383
0.280245,-2156,1002,-5473
0.281193,-2168,992,-5470
0.282139,-2202,1026,-5450
0.283086,-2198,1042,-5447
0.284032,-2206,1026,-5451
0.28498,-2154,1006,-5462
0.285927,-2180,1004,-5545
0.286875,-2192,1042,-5513
0.287822,-2194,1052,-5463
0.288768,-2208,1010,-5489
0.289714,-2176,982,-5488
0.290662,-2164,980,-5434
0.291608,-2214,1004,-5469
0.292557,-2188,988,-5440
0.293502,-2206,1046,-5405
0.294449,-2172,1046,-5404
0.295396,-2196,1028,-5417
0.296345,-2186,1012,-5419
0.297289,-2204,1008,-5492
0.298236,-2192,1008,-5462
0.299183,-2202,1006,-5442
0.30013,-2186,994,-5489
0.301077,-2200,1008,-5431
0.302024,-2194,1056,-5424
0.30297,-2184,1032,-5367
0.303917,-2172,1028,-5479
0.304866,-2188,1010,-5534
0.305811,-2200,1040,-5499
0.306757,-2194,1068,-5378
0.307704,-2190,1090,-5383
0.308651,-2138,1044,-5396
0.309598,-2140,1046,-5431
0.310544,-2168,1032,-5453
0.311491,-2190,1034,-5461
0.312438,-2208,1048,-5450
0.313384,-2182,998,-5479
0.314329,-2206,1048,-5463
0.315277,-2170,996,-5428
0.316224,-2212,1028,-5453
0.31717,-2184,1056,-5409
0.318117,-2194,996,-5430
0.319067,-2178,982,-5443
0.320009,-2190,1026,-5463
0.320956,-2200,1014,-5426
0.321902,-2158,1012,-5448
0.322848,-2172,1038,-5460
0.323795,-2198,1028,-5534
0.324743,-2200,1028,-5531
0.325688,-2210,1036,-5460
0.326635,-2230,1024,-5462
0.327581,-2204,1050,-5521
0.328529,-2232,1030,-5445
0.329475,-2210,1046,-5451
0.330421,-2198,1052,-5447
0.331368,-2202,990,-5517
0.332314,-2226,1046,-5429
0.333261,-2188,1034,-5457
0.33421,-2188,1058,-5425
0.335152,-2182,1050,-5498
0.336098,-2144,1040,-5524
0.337045,-2172,1048,-5467
0.350293,-2174,1008,-5461
0.351247,-2204,1042,-5461
0.352187,-2192,1048,-5513
0.353133,-2200,1052,-5417
0.35408,-2220,1094,-5408
0.355026,-2174,1032,-5538
0.355972,-2172,1114,-5524
0.356919,-2134,1072,-5512
0.357866,-2172,1040,-5505
0.358811,-2176,1024,-5456
0.359765,-2180,1050,-5496
0.360706,-2148,1048,-5514
0.361654,-2178,1070,-5487
0.362598,-2100,1040,-5502
0.363544,-2186,1090,-5514
0.36449,-2222,1042,-5542
0.365438,-2170,1112,-5573
0.366386,-2206,1044,-5509
0.367332,-2160,1082,-5532
0.368277,-2180,1028,-5458
0.369223,-2194,1020,-5515
0.37017,-2240,1010,-5562
0.371118,-2178,1040,-5515
0.372062,-2208,1088,-5441
0.373009,-2146,1072,-5479
0.373956,-2144,1052,-5503
0.374902,-2136,1064,-5483
0.375849,-2170,1058,-5482
0.376795,-2164,1064,-5507
0.377741,-2188,1052,-5417
0.37869,-2170,1078,-5515
0.379634,-2156,1032,-5501
0.380581,-2202,1064,-5488
0.381528,-2178,1048,-5472
0.382475,-2232,1038,-5523
0.38342,-2190,1046,-5508
0.384368,-2186,1000,-5484
0.385314,-2136,1060,-5473
0.386261,-2222,1062,-5489
0.387208,-2200,1080,-5496
0.388156,-2190,1086,-5518
0.389101,-2174,1058,-5548
0.390047,-2168,1038,-5521
0.390993,-2186,1050,-5505
0.391939,-2200,1100,-5469
0.392887,-2178,1058,-5530
0.393835,-2192,1066,-5484
0.394781,-2180,1066,-5515
0.395727,-2166,1068,-5600
0.396674,-2152,1080,-5508
0.397623,-2190,1076,-5543
0.398571,-2166,1094,-5462
0.399514,-2196,1078,-5543
0.40046,-2178,1066,-5539
0.401407,-2156,1058,-5563
0.402354,-2212,1070,-5536
0.403303,-2192,1072,-5542
0.404248,-2192,1072,-5536
0.405194,-2154,1074,-5456
0.406141,-2186,1106,-5482
0.407088,-2186,1076,-5480
0.408038,-2154,1078,-5537
0.408983,-2128,1080,-5514
0.409929,-2168,1050,-5568
0.410889,-2190,1048,-5546
0.411824,-2198,1056,-5470
0.412771,-2170,1080,-5538
0.413717,-2182,1092,-5517
0.414665,-2206,1100,-5507
0.415612,-2152,1072,-5573
0.416558,-2196,1076,-5487
0.417505,-2216,1052,-5577
0.418451,-2162,1130,-5526
0.419398,-2180,1122,-5514
0.420347,-2216,1162,-5442
0.421292,-2162,1070,-5434
0.422239,-2190,1102,-5506
0.423185,-2238,1082,-5510
0.424131,-2216,1066,-5534
0.425081,-2222,1124,-5460
0.426024,-2190,1096,-5554
0.426971,-2198,1088,-5551
0.427918,-2166,1096,-5583
0.428865,-2224,1084,-5509
0.429813,-2200,1050,-5567
0.430759,-2192,1108,-5507
0.431705,-2180,1118,-5506
0.432653,-2206,1116,-5515
0.433599,-2202,1092,-5533
0.434547,-2182,1128,-5455
0.435493,-2214,1084,-5505
0.43644,-2204,1096,-5478
0.437387,-2238,1122,-5515
0.438336,-2230,1090,-5519
0.43928,-2244,1092,-5522
0.440226,-2214,1126,-5527
0.441173,-2190,1138,-5493
0.44212,-2220,1106,-5569
0.443066,-2188,1140,-5523
0.454428,-2226,1154,-5476
0.455372,-2232,1102,-5561
0.45632,-2204,1112,-5518
0.457267,-2196,1120,-5505
0.458213,-2204,1102,-5539
0.459161,-2186,1182,-5621
0.460107,-2196,1132,-5550
0.461052,-2224,1126,-5535
0.462002,-2234,1122,-5519
0.462944,-2202,1156,-5548
0.463892,-2216,1118,-5542
0.464838,-2216,1136,-5584
0.465782,-2214,1108,-5597
0.466728,-2228,1138,-5572
0.467675,-2184,1170,-5589
0.468621,-2266,1134,-5496
0.469568,-2234,1086,-5501
0.470514,-2214,1122,-5544
0.471459,-2212,1144,-5483
0.472405,-2238,1138,-5580
0.473351,-2184,1134,-5533
0.474297,-2196,1120,-5510
0.475243,-2186,1158,-5511
0.476189,-2202,1112,-5532
0.477137,-2192,1136,-5475
0.478083,-2218,1142,-5544
0.479029,-2200,1172,-5595
0.479975,-2182,1174,-5576
0.480922,-2154,1144,-5599
0.481868,-2150,1176,-5578
0.482814,-2202,1168,-5581
0.483761,-2164,1164,-5597
0.484707,-2146,1152,-5610
0.485655,-2220,1176,-5539
0.486601,-2216,1218,-5478
0.487546,-2202,1148,-5581
0.488494,-2172,1152,-5534
0.489442,-2182,1116,-5630
0.490387,-2196,1136,-5582
0.491336,-2172,1176,-5609
0.492279,-2190,1166,-5587
0.493225,-2206,1200,-5611
0.494173,-2180,1174,-5515
0.495119,-2218,1158,-5587
0.496065,-2188,1120,-5686
0.497012,-2192,1142,-5548
0.497959,-2158,1186,-5653
0.498907,-2160,1170,-5589
0.499852,-2196,1134,-5621
0.500798,-2198,1142,-5558
0.501746,-2158,1150,-5520
0.502691,-2210,1154,-5549
0.503638,-2210,1122,-5512
0.504586,-2172,1146,-5583
0.505532,-2222,1162,-5571
0.506479,-2196,1162,-5600
0.507426,-2176,1138,-5711
0.508374,-2200,1168,-5595
0.509322,-2186,1166,-5574
0.510264,-2192,1184,-5611
0.511211,-2228,1138,-5627
0.512158,-2188,1156,-5612
0.513104,-2198,1154,-5566
0.514053,-2160,1126,-5640
0.514998,-2190,1136,-5662
0.515944,-2212,1138,-5615
0.51689,-2152,1138,-5658
0.517838,-2230,1174,-5611
0.518785,-2246,1194,-5660
0.519732,-2212,1178,-5628
0.520679,-2260,1194,-5594
0.521625,-2238,1198,-5640
0.522571,-2212,1208,-5676
0.523519,-2218,1230,-5700
0.524465,-2260,1222,-5645
0.525411,-2258,1218,-5669
0.526359,-2234,1196,-5609
0.527304,-2246,1190,-5573
0.52825,-2250,1186,-5658
0.529196,-2240,1222,-5628
0.530143,-2232,1198,-5572
0.531095,-2228,1208,-5612
0.532036,-2210,1226,-5591
0.532982,-2218,1174,-5561
0.533929,-2252,1226,-5659
0.534875,-2268,1202,-5607
0.535823,-2268,1228,-5637
0.536769,-2222,1280,-5604
0.575581,-2324,1294,-5711
0.576527,-2294,1226,-5635
0.577475,-2242,1264,-5567
0.578422,-2314,1346,-5649
0.579366,-2390,1412,-5651
0.580312,-2354,1356,-5596
0.581261,-2386,1356,-5606
0.582206,-2310,1284,-5692
0.583152,-2282,1310,-5593
0.584098,-2316,1288,-5624
0.585045,-2364,1304,-5690
0.585992,-2360,1252,-5602
0.58694,-2342,1284,-5603
0.587887,-2362,1336,-5687
0.588832,-2340,1296,-5631
0.589779,-2314,1350,-5620
0.59073,-2332,1318,-5627
0.591673,-2336,1276,-5573
0.592623,-2378,1306,-5663
0.593567,-2318,1316,-5648
0.594513,-2360,1348,-5607
0.59547,-2356,1330,-5598
0.596407,-2362,1296,-5679
0.597354,-2348,1322,-5663
0.598302,-2354,1322,-5619
0.599247,-2336,1354,-5690
0.600197,-2328,1316,-5638
0.601142,-2338,1302,-5666
0.602089,-2332,1288,-5742
0.603036,-2314,1308,-5692
0.603982,-2362,1344,-5712
0.604929,-2354,1330,-5675
0.605877,-2310,1340,-5662
0.606823,-2318,1328,-5692
0.607771,-2344,1340,-5661
0.608719,-2312,1340,-5637
0.609665,-2342,1356,-5738
0.610613,-2374,1366,-5688
0.611559,-2348,1338,-5678
0.612506,-2326,1356,-5644
0.613453,-2312,1338,-5735
0.614402,-2282,1300,-5765
0.615346,-2322,1300,-5734
0.616292,-2330,1322,-5746
0.617238,-2324,1318,-5738
0.618184,-2334,1294,-5673
0.61913,-2344,1316,-5714
0.620077,-2320,1356,-5627
0.621024,-2332,1304,-5731
0.62197,-2304,1316,-5727
0.622916,-2314,1276,-5661
0.623863,-2356,1308,-5694
0.624809,-2354,1328,-5692
0.625755,-2340,1296,-5704
0.626702,-2346,1290,-5717
0.627649,-2320,1308,-5665
0.628596,-2328,1306,-5705
0.629545,-2314,1306,-5667
0.630489,-2320,1282,-5596
0.631434,-2326,1302,-5749
0.632381,-2308,1326,-5709
0.633327,-2308,1320,-5673
0.634276,-2300,1322,-5698
0.63522,-2296,1328,-5624
0.636166,-2300,1288,-5677
0.637112,-2296,1268,-5712
0.638059,-2322,1322,-5665
0.639006,-2326,1304,-5684
0.639952,-2328,1318,-5666
0.640898,-2332,1308,-5695
0.641848,-2296,1348,-5731
0.642791,-2346,1312,-5623
0.643738,-2264,1286,-5685
0.657938,-2264,1402,-5725
0.658885,-2294,1332,-5702
0.659831,-2316,1354,-5722
0.660779,-2286,1384,-5672
0.661726,-2264,1320,-5729
0.662671,-2266,1362,-5687
0.663619,-2278,1370,-5617
0.664565,-2236,1334,-5642
0.665513,-2234,1404,-5740
0.666463,-2240,1374,-5663
0.667405,-2256,1356,-5698
0.668353,-2268,1318,-5649
0.669299,-2222,1360,-5650
0.670245,-2254,1346,-5625
0.671194,-2216,1356,-5676
0.672138,-2238,1330,-5688
0.673084,-2232,1374,-5693
0.67403,-2234,1360,-5615
0.674978,-2228,1376,-5703
0.675924,-2236,1352,-5619
0.676869,-2218,1350,-5703
0.677816,-2252,1352,-5639
0.678762,-2194,1332,-5678
0.679708,-2192,1346,-5605
0.680656,-2264,1378,-5655
0.681601,-2208,1370,-5731
0.682549,-2198,1352,-5724
0.683492,-2250,1334,-5716
0.68444,-2192,1364,-5703
0.685385,-2222,1332,-5644
0.686332,-2206,1368,-5727
0.687279,-2206,1402,-5708
0.688225,-2202,1416,-5667
0.689173,-2208,1356,-5635
0.690118,-2210,1438,-5686
0.691065,-2196,1430,-5668
0.692011,-2254,1408,-5750
0.692957,-2252,1388,-5699
0.693907,-2248,1418,-5679
0.69485,-2236,1408,-5690
0.695796,-2200,1348,-5655
0.696742,-2198,1396,-5725
0.697689,-2216,1398,-5736
0.698638,-2236,1390,-5656
0.699582,-2220,1400,-5634
0.700527,-2214,1410,-5685
0.701473,-2176,1412,-5642
0.702419,-2182,1426,-5637
0.703365,-2200,1438,-5690
0.70431,-2194,1378,-5684
0.705256,-2220,1434,-5659
0.706209,-2182,1440,-5662
0.707151,-2202,1390,-5696
0.708098,-2238,1440,-5716
0.709042,-2238,1422,-5687
0.70999,-2226,1442,-5640
0.710935,-2202,1478,-5665
0.711883,-2196,1474,-5692
0.712829,-2160,1458,-5692
0.713776,-2184,1478,-5673
0.714722,-2206,1484,-5658
0.715669,-2260,1424,-5670
0.716614,-2220,1400,-5648
0.71756,-2232,1406,-5664
0.718507,-2192,1402,-5701
0.719454,-2190,1410,-5696
0.720401,-2160,1412,-5690
0.721346,-2204,1426,-5670
0.722293,-2142,1468,-5711
0.723239,-2094,1408,-5690
0.724187,-2118,1402,-5682
0.725133,-2096,1450,-5635
0.726081,-2154,1450,-5667
0.727028,-2104,1406,-5658
0.727974,-2150,1444,-5578
0.72892,-2176,1430,-5591
0.729866,-2156,1386,-5693
0.730813,-2132,1416,-5689
0.731759,-2132,1440,-5635
0.732706,-2094,1436,-5678
0.733652,-2144,1456,-5659
0.734599,-2092,1426,-5576
0.735544,-2142,1478,-5669
0.736492,-2140,1470,-5687
0.737437,-2128,1444,-5614
0.738387,-2092,1474,-5633
0.739331,-2102,1438,-5727
0.740277,-2102,1452,-5608
0.741223,-2104,1460,-5693
0.74217,-2082,1422,-5655
0.743116,-2174,1454,-5647
0.744064,-2116,1444,-5557
0.745011,-2126,1456,-5694
0.745957,-2094,1428,-5655
0.746905,-2126,1458,-5620
0.747852,-2078,1460,-5610
0.7488,-2086,1426,-5583
0.749746,-2106,1428,-5663
0.761108,-2064,1444,-5603
0.762056,-2054,1410,-5657
0.763004,-2044,1444,-5652
0.76395,-2040,1468,-5648
0.764897,-2104,1492,-5680
0.765848,-2092,1488,-5687
0.76679,-2084,1470,-5648
0.76774,-2110,1452,-5687
0.768685,-2128,1520,-5703
0.76963,-2078,1516,-5758
0.770577,-2060,1558,-5643
0.771524,-2074,1482,-5668
0.772473,-2024,1462,-5659
0.773418,-2038,1504,-5667
0.774364,-2112,1480,-5707
0.775311,-2058,1478,-5680
0.784777,-2098,1486,-5703
0.785724,-2106,1548,-5680
0.78667,-2088,1516,-5742
0.787617,-2086,1512,-5728
0.788564,-2072,1510,-5641
0.789511,-2098,1560,-5678
0.790459,-2100,1550,-5640
0.791408,-2104,1540,-5765
0.792352,-2092,1526,-5751
0.7933,-2088,1516,-5720
0.79425,-2068,1496,-5654
0.795192,-2012,1486,-5753
0.79614,-2080,1496,-5695
0.797087,-2082,1502,-5782
0.798034,-2106,1504,-5794
0.798986,-2104,1552,-5741
0.799927,-2178,1520,-5716
0.800874,-2154,1562,-5646
0.801821,-2116,1536,-5777
0.802767,-2076,1546,-5746
0.803714,-2062,1540,-5753
0.80466,-2118,1550,-5718
0.805607,-2122,1542,-5676
0.806552,-2116,1572,-5763
0.807499,-2108,1548,-5741
0.808446,-2058,1506,-5775
0.809394,-2102,1524,-5836
0.81034,-2144,1530,-5779
0.811286,-2178,1516,-5715
0.812234,-2122,1524,-5752
0.81318,-2134,1464,-5736
0.814126,-2138,1514,-5692
0.815074,-2138,1540,-5768
0.816021,-2156,1552,-5746
0.816968,-2138,1536,-5804
0.817915,-2156,1512,-5787
0.818862,-2164,1548,-5809
0.819808,-2162,1522,-5780
0.820755,-2184,1500,-5870
0.821702,-2134,1524,-5893
0.822649,-2158,1592,-5782
0.823598,-2146,1584,-5863
0.824542,-2206,1582,-5813
0.825488,-2158,1584,-5911
0.826436,-2178,1610,-5866
0.827383,-2164,1612,-5825
0.828333,-2212,1592,-5892
0.829277,-2200,1604,-5875
0.830223,-2156,1598,-5846
0.831171,-2150,1556,-5823
0.832119,-2174,1548,-5870
0.833066,-2184,1550,-5890
0.834014,-2158,1580,-5924
0.834961,-2162,1552,-5823
0.835908,-2186,1528,-5901
0.836856,-2226,1552,-5903
1.137931,-2592,1360,-6664
1.138877,-2668,1370,-6615
1.139824,-2676,1356,-6704
1.140773,-2662,1338,-6692
1.141719,-2654,1406,-6740
1.142666,-2640,1370,-6716
1.143612,-2634,1360,-6719
1.144559,-2614,1352,-6661
1.145506,-2618,1332,-6677
1.146454,-2674,1332,-6678
1.147401,-2624,1360,-6730
1.148349,-2594,1324,-6745
1.149294,-2618,1342,-6787
1.150241,-2692,1346,-6711
1.151188,-2608,1316,-6714
1.152137,-2646,1328,-6708
1.300763,-2606,660,-6295
1.301712,-2650,634,-6263
1.302657,-2734,704,-6298
1.303603,-2686,700,-6206
1.30455,-2696,660,-6242
1.305499,-2682,670,-6259
1.306443,-2682,636,-6238
1.30739,-2692,692,-6202
1.308336,-2662,658,-6233
1.309282,-2704,610,-6235
1.31023,-2714,656,-6203
1.311179,-2696,646,-6140
1.312123,-2688,640,-6213
1.313069,-2658,670,-6159
1.314015,-2686,624,-6260
1.314962,-2712,648,-6161
1.387853,-2866,764,-5885
1.388794,-2888,812,-5871
1.38974,-2864,796,-5891
1.390687,-2864,764,-5862
1.391632,-2832,774,-5894
1.392582,-2862,774,-5913
1.393526,-2872,800,-5932
1.394472,-2876,800,-5955
1.395418,-2856,786,-5884
1.396371,-2814,810,-5882
1.39731,-2866,798,-5856
1.398256,-2872,798,-5903
1.399203,-2878,836,-5814
1.400149,-2902,790,-5843
1.4011,-2844,798,-5840
1.402041,-2874,836,-5891
1.40299,-2950,874,-5838
1.40772,-2950,836,-5815
1.408663,-2896,852,-5849
1.40961,-2928,830,-5884
1.410557,-2886,852,-5940
1.411505,-2896,812,-5861
1.41245,-2950,866,-5856
1.413398,-2948,836,-5887
1.414344,-2922,894,-5822
1.41529,-2938,874,-5845
1.416237,-2910,906,-5849
1.417184,-2946,836,-5891
1.41813,-2958,832,-5807
1.419077,-2954,872,-5864
1.420024,-2936,894,-5929
1.42097,-2962,830,-5887
1.421916,-2988,920,-5902
1.422862,-2976,888,-5877
1.423808,-2996,848,-5807
1.424755,-2940,890,-5823
1.425702,-2990,874,-5834
1.426647,-2938,932,-5841
1.427595,-2926,892,-5804
1.428541,-2980,912,-5855
1.429488,-2960,944,-5840
1.430434,-2974,876,-5866
1.431379,-2954,908,-5848
1.432325,-2944,926,-5803
1.433271,-2936,908,-5787
1.434218,-2948,908,-5778
1.435165,-2964,928,-5783
1.436111,-2920,878,-5788
1.437057,-2986,960,-5877
1.438003,-3002,942,-5849
1.43895,-2988,918,-5798
1.439898,-2970,934,-5806
1.440844,-2976,940,-5834
1.44179,-2976,962,-5816
1.442736,-2950,972,-5802
1.443683,-2986,962,-5799
1.444631,-2992,950,-5785
1.445579,-3036,942,-5714
1.446523,-2994,980,-5796
1.447472,-3032,980,-5764
1.448416,-3026,952,-5807
1.449363,-2988,956,-5842
1.450309,-3014,972,-5820
1.451257,-3050,946,-5760
1.452207,-3016,964,-5799
1.453149,-3002,990,-5785
1.454096,-3012,980,-5821
1.455042,-2986,1028,-5841
1.455988,-2986,1034,-5821
1.456935,-2966,982,-5840
1.457881,-3026,1028,-5777
1.458827,-3010,1012,-5824
1.459773,-2998,1032,-5793
1.460721,-3058,980,-5763
1.476818,-3018,1098,-5862
1.477763,-3066,1096,-5797
1.478709,-3058,1126,-5823
1.479656,-3056,1150,-5834
1.480602,-3066,1110,-5805
1.481551,-3126,1104,-5811
1.482496,-3110,1102,-5760
1.483443,-3076,1124,-5865
1.48439,-3126,1098,-5818
1.485338,-3086,1100,-5761
1.486281,-3106,1152,-5801
1.487226,-3098,1146,-5864
1.488173,-3032,1102,-5806
1.489123,-3072,1074,-5788
1.490066,-3056,1110,-5782
1.491013,-3128,1100,-5824
1.491959,-3108,1162,-5896
1.492905,-3060,1142,-5873
1.493852,-3086,1094,-5809
1.4948,-3056,1156,-5875
1.495748,-3144,1170,-5852
1.496696,-3140,1142,-5838
1.497641,-3098,1164,-5797
1.498586,-3118,1198,-5830
1.499532,-3136,1170,-5903
1.500479,-3164,1174,-5852
1.501426,-3142,1154,-5868
1.502373,-3134,1144,-5826
1.503319,-3114,1132,-5839
1.504267,-3120,1126,-5921
1.505212,-3148,1162,-5929
1.506159,-3090,1140,-5918
1.507106,-3120,1206,-5874
1.508051,-3122,1176,-5846
1.508999,-3122,1198,-5961
