Average_MAG_SPS_Hz,814.746
MAG_Time_sec,Mag_X_raw,Mag_Y_raw,Mag_Z_raw
0.274318,-2154,1054,-5405
0.275265,-2126,1038,-5389
0.276212,-2174,1002,-5359
0.277158,-2170,988,-5336
0.27811,-2184,962,-5398
0.279051,-2178,990,-5320
0.279998,-2168,994,-5379
0.280945,-2148,982,-5322
0.281892,-2202,1020,-5364
0.282839,-2184,982,-5368
0.283789,-2232,976,-5399
0.284732,-2194,998,-5441
0.285678,-2158,996,-5435
0.286624,-2138,998,-5366
0.287572,-2198,1000,-5380
0.288519,-2242,974,-5471
0.289465,-2168,990,-5427
0.290411,-2184,972,-5386
0.291359,-2186,970,-5432
0.292306,-2148,972,-5406
0.293254,-2160,962,-5420
0.294198,-2176,1026,-5406
0.295144,-2172,992,-5390
0.296092,-2162,964,-5449
0.297038,-2156,948,-5433
0.297986,-2158,984,-5368
0.298932,-2140,992,-5372
0.299879,-2194,954,-5357
0.300825,-2160,1018,-5418
0.301772,-2136,986,-5383
0.302723,-2176,1016,-5357
0.303666,-2176,1010,-5402
0.304614,-2172,1010,-5425
0.305566,-2122,1022,-5409
0.306509,-2108,1006,-5357
0.307458,-2188,976,-5375
0.308403,-2164,964,-5450
0.30935,-2132,970,-5483
0.310296,-2114,942,-5377
0.311243,-2162,946,-5362
0.31219,-2170,980,-5406
0.313138,-2162,994,-5347
0.314084,-2136,1046,-5462
0.315033,-2176,1006,-5367
0.315979,-2206,970,-5448
0.316926,-2132,1020,-5405
0.317873,-2190,976,-5430
0.31882,-2216,968,-5440
0.319767,-2160,1010,-5437
0.320715,-2134,952,-5400
0.321662,-2150,984,-5444
0.322608,-2138,992,-5386
0.323556,-2160,994,-5490
0.324502,-2098,948,-5467
0.325449,-2168,952,-5319
0.326395,-2194,970,-5378
0.327342,-2150,962,-5431
0.328289,-2148,978,-5402
0.329237,-2158,982,-5475
0.330182,-2104,976,-5449
0.331129,-2162,988,-5466
0.332075,-2138,982,-5446
0.333023,-2140,970,-5466
0.333973,-2140,984,-5470
0.334917,-2164,978,-5446
0.335863,-2160,998,-5436
0.33681,-2170,968,-5458
0.337757,-2140,986,-5487
0.338703,-2146,990,-5406
0.339651,-2116,990,-5340
0.340597,-2144,960,-5459
0.341544,-2176,940,-5406
0.342491,-2152,960,-5341
0.343438,-2192,1016,-5441
0.344386,-2158,996,-5410
0.345332,-2208,972,-5445
0.363329,-2136,966,-5418
0.364275,-2142,986,-5492
0.365222,-2168,944,-5399
0.366169,-2122,1022,-5414
0.367117,-2128,1006,-5377
0.368063,-2170,1010,-5360
0.369009,-2176,986,-5447
0.369955,-2172,960,-5355
0.370903,-2142,962,-5400
0.37185,-2150,980,-5391
0.3728,-2098,954,-5373
0.373743,-2152,950,-5370
0.37469,-2096,976,-5330
0.375636,-2112,934,-5386
0.376583,-2138,960,-5430
0.377531,-2174,960,-5349
0.378477,-2172,1008,-5309
0.379425,-2144,964,-5375
0.380371,-2124,988,-5375
0.381318,-2144,980,-5312
0.382267,-2210,952,-5377
0.383211,-2156,998,-5329
0.38416,-2160,1026,-5481
0.385106,-2128,1010,-5389
0.386052,-2106,1004,-5333
0.387002,-2146,1002,-5347
0.387946,-2182,984,-5346
0.388893,-2104,1028,-5370
0.38984,-2152,1004,-5462
0.390786,-2180,988,-5347
0.391733,-2160,966,-5380
0.392681,-2152,988,-5326
0.393627,-2190,976,-5381
0.394579,-2166,1034,-5349
0.39552,-2186,972,-5344
0.396467,-2160,984,-5383
0.397414,-2182,994,-5362
0.398364,-2166,974,-5383
0.399309,-2200,1010,-5317
0.400255,-2156,950,-5367
0.401202,-2180,960,-5421
0.402149,-2156,1020,-5387
0.403096,-2184,1040,-5421
0.404044,-2180,968,-5381
0.40499,-2160,1012,-5409
0.405937,-2160,976,-5405
0.406884,-2172,990,-5389
0.407831,-2136,988,-5389
0.408782,-2130,956,-5427
0.409727,-2150,1016,-5350
0.410673,-2180,1008,-5387
0.411621,-2176,994,-5440
0.412569,-2160,960,-5373
0.413516,-2140,974,-5404
0.414462,-2142,964,-5377
0.415409,-2154,980,-5312
0.416356,-2156,1020,-5356
0.417303,-2148,1002,-5317
0.418255,-2160,1004,-5335
0.419198,-2158,972,-5394
0.420146,-2144,1018,-5348
0.421093,-2172,994,-5424
0.422039,-2162,982,-5431
0.422987,-2172,970,-5416
0.423934,-2170,988,-5401
0.424882,-2138,974,-5421
0.425828,-2170,976,-5430
0.426775,-2150,974,-5413
0.427728,-2178,996,-5396
0.428668,-2152,988,-5294
0.429616,-2136,966,-5312
0.430563,-2110,970,-5345
0.431509,-2128,1020,-5338
0.432456,-2162,1002,-5379
0.433404,-2158,1004,-5382
0.434351,-2144,972,-5352
0.435299,-2164,984,-5420
0.436245,-2118,996,-5335
0.437193,-2152,958,-5347
0.438143,-2192,976,-5367
0.439087,-2130,966,-5421
0.440033,-2152,1008,-5423
0.440981,-2172,996,-5372
0.441928,-2142,976,-5355
0.442875,-2220,966,-5341
0.443821,-2142,988,-5303
0.444769,-2178,936,-5360
0.445716,-2152,978,-5391
0.466557,-2146,954,-5410
0.467503,-2126,978,-5391
0.46845,-2124,940,-5429
0.469397,-2126,968,-5350
0.470346,-2162,964,-5371
0.471292,-2186,958,-5343
0.472242,-2180,986,-5383
0.473187,-2152,988,-5397
0.474134,-2104,976,-5374
0.475082,-2140,968,-5393
0.476028,-2178,982,-5437
0.476976,-2162,1016,-5430
0.477923,-2136,1032,-5392
0.47887,-2132,1010,-5426
0.479818,-2134,1008,-5423
0.480766,-2142,982,-5399
0.481714,-2158,1012,-5398
0.482661,-2124,958,-5454
0.483608,-2160,994,-5367
0.484555,-2186,1008,-5393
0.485502,-2146,1012,-5440
0.48645,-2150,976,-5409
0.487397,-2132,1050,-5372
0.488345,-2146,964,-5338
0.489292,-2232,1014,-5316
0.490241,-2118,986,-5408
0.491186,-2116,974,-5432
0.492132,-2168,972,-5384
0.493081,-2144,962,-5384
0.494028,-2112,980,-5405
0.494975,-2130,910,-5388
0.495921,-2150,986,-5343
0.496868,-2174,960,-5346
0.497815,-2142,944,-5452
0.498762,-2150,1002,-5356
0.49971,-2148,980,-5355
0.500656,-2140,962,-5397
0.501602,-2134,970,-5384
0.502548,-2102,1000,-5424
0.503495,-2120,888,-5451
0.504441,-2144,954,-5427
0.505387,-2146,950,-5394
0.506334,-2134,1018,-5415
0.507281,-2156,986,-5444
0.508229,-2162,1014,-5419
0.509178,-2178,988,-5370
0.510127,-2146,996,-5433
0.511072,-2154,986,-5393
0.51202,-2136,974,-5397
0.512966,-2142,976,-5371
0.513915,-2136,962,-5396
0.51486,-2152,972,-5369
0.515808,-2168,950,-5389
0.516755,-2144,966,-5427
0.517702,-2148,966,-5413
0.518651,-2162,962,-5404
0.519595,-2146,956,-5377
0.520542,-2212,964,-5377
0.521491,-2174,966,-5425
0.522436,-2146,1014,-5388
0.523383,-2156,1008,-5439
0.52433,-2150,980,-5411
0.525276,-2162,1002,-5399
0.526224,-2200,974,-5427
0.52717,-2188,972,-5418
0.528116,-2196,990,-5358
0.529063,-2174,958,-5341
0.530015,-2146,908,-5360
0.530957,-2168,984,-5360
0.531905,-2172,988,-5384
0.532852,-2134,956,-5392
0.533799,-2142,954,-5430
0.534746,-2194,958,-5396
0.535694,-2234,956,-5397
0.53664,-2188,910,-5394
0.537587,-2224,918,-5422
0.538534,-2210,928,-5456
0.539481,-2212,964,-5362
0.540429,-2186,964,-5409
0.541375,-2210,928,-5435
0.542322,-2158,972,-5335
0.543269,-2212,950,-5421
0.544216,-2176,960,-5373
0.545165,-2170,978,-5322
0.546111,-2156,988,-5435
0.547057,-2216,994,-5372
0.548005,-2184,968,-5331
0.548952,-2162,972,-5307
0.549899,-2134,960,-5389
0.550847,-2190,958,-5446
0.551794,-2202,1020,-5408
0.552742,-2172,990,-5425
0.566004,-2160,1004,-5426
0.566951,-2156,982,-5396
0.567902,-2136,978,-5376
0.568846,-2184,964,-5439
0.569794,-2132,970,-5424
0.570741,-2158,976,-5419
0.571689,-2140,974,-5425
0.572637,-2176,1006,-5389
0.573585,-2154,986,-5330
0.574532,-2152,960,-5388
0.57548,-2188,994,-5406
0.576427,-2150,978,-5377
0.577379,-2184,970,-5426
0.578321,-2216,932,-5378
0.579266,-2182,924,-5429
0.580213,-2140,930,-5450
0.581163,-2186,986,-5368
0.582109,-2144,984,-5415
0.583057,-2150,976,-5365
0.584003,-2128,954,-5417
0.584951,-2128,990,-5388
0.585898,-2174,948,-5368
0.586844,-2166,962,-5385
0.587794,-2212,964,-5371
0.588738,-2168,990,-5383
0.589685,-2128,960,-5397
0.590632,-2170,984,-5385
0.591579,-2154,970,-5416
0.59253,-2160,1012,-5465
0.593473,-2170,984,-5394
0.594421,-2192,946,-5390
0.595368,-2142,950,-5353
0.596315,-2126,942,-5324
0.597262,-2168,956,-5435
0.598209,-2146,982,-5477
0.599155,-2174,950,-5406
0.600102,-2174,952,-5458
0.601049,-2226,972,-5387
0.601996,-2192,944,-5432
0.602943,-2184,992,-5416
0.60389,-2164,958,-5457
0.604837,-2152,992,-5414
0.605785,-2170,988,-5448
0.606731,-2174,966,-5442
0.60768,-2150,992,-5361
0.608628,-2192,922,-5399
0.609575,-2136,980,-5446
0.61052,-2160,952,-5415
0.611468,-2216,960,-5385
0.612415,-2142,912,-5436
0.613364,-2176,954,-5378
0.614309,-2160,960,-5428
0.615256,-2154,964,-5399
0.616203,-2128,944,-5388
0.61715,-2146,1016,-5449
0.618097,-2166,952,-5434
0.619044,-2158,940,-5427
0.61999,-2186,958,-5399
0.620939,-2182,948,-5430
0.621884,-2150,1004,-5386
0.62283,-2186,980,-5365
0.623776,-2180,948,-5361
0.624723,-2128,932,-5376
0.625669,-2218,976,-5393
0.62662,-2168,970,-5464
0.627563,-2140,972,-5453
0.62851,-2144,954,-5451
0.629457,-2134,976,-5400
0.630404,-2142,914,-5324
0.631352,-2108,968,-5441
0.632297,-2158,950,-5401
0.633244,-2160,982,-5389
0.63419,-2190,962,-5428
0.635137,-2170,978,-5424
0.636087,-2172,976,-5420
0.637031,-2188,982,-5446
0.637978,-2164,960,-5412
0.638925,-2172,1006,-5377
0.639872,-2174,966,-5312
0.640818,-2168,958,-5387
0.641766,-2178,976,-5401
0.642713,-2186,996,-5366
0.64366,-2160,988,-5429
0.644607,-2158,950,-5394
0.645553,-2132,1006,-5402
0.646501,-2172,952,-5465
0.647448,-2162,966,-5405
0.648394,-2100,966,-5348
0.649343,-2158,996,-5389
0.673011,-2220,944,-5395
0.673957,-2178,940,-5409
0.674905,-2160,956,-5405
0.675852,-2172,934,-5503
0.676799,-2182,948,-5461
0.677749,-2166,962,-5469
0.678692,-2164,964,-5480
0.679638,-2142,980,-5510
0.680585,-2120,920,-5434
0.681531,-2134,994,-5414
0.682478,-2156,1008,-5429
0.683425,-2188,986,-5420
0.684371,-2120,972,-5472
0.685318,-2158,938,-5472
0.686264,-2136,964,-5415
0.687214,-2168,960,-5442
0.688158,-2164,936,-5436
0.689104,-2172,968,-5456
0.690051,-2148,982,-5443
0.690997,-2182,942,-5376
0.691944,-2184,968,-5455
0.692891,-2152,958,-5475
0.693837,-2104,916,-5423
0.694783,-2134,946,-5415
0.695731,-2138,928,-5395
0.696678,-2156,958,-5417
0.697625,-2134,920,-5402
0.69857,-2176,916,-5383
0.699516,-2134,986,-5454
0.700462,-2154,934,-5380
0.701409,-2142,912,-5438
0.702355,-2150,946,-5378
0.703303,-2154,922,-5401
0.704248,-2152,930,-5405
0.705196,-2190,902,-5415
0.706144,-2172,946,-5357
0.70709,-2178,914,-5420
0.708036,-2174,930,-5426
0.708985,-2182,938,-5437
0.70993,-2154,964,-5390
0.710877,-2170,954,-5412
0.711825,-2168,932,-5457
0.712772,-2184,936,-5434
0.713718,-2168,946,-5386
0.714666,-2198,976,-5424
0.715613,-2174,968,-5341
0.71656,-2200,950,-5428
0.717506,-2160,948,-5440
0.718454,-2188,950,-5425
0.7194,-2184,938,-5415
0.720347,-2150,932,-5435
0.721295,-2164,950,-5451
0.722241,-2150,944,-5457
0.723188,-2186,910,-5394
0.724137,-2168,974,-5475
0.725082,-2184,972,-5408
0.726028,-2148,940,-5444
0.726976,-2138,944,-5389
0.727923,-2178,964,-5484
0.728873,-2176,960,-5478
0.729817,-2188,980,-5389
0.730765,-2168,970,-5488
0.731713,-2160,972,-5414
0.73266,-2168,952,-5489
0.73361,-2166,970,-5410
0.734555,-2144,960,-5453
0.735501,-2146,926,-5418
0.73645,-2196,956,-5447
0.737396,-2216,924,-5449
0.738346,-2154,930,-5398
0.73929,-2122,928,-5469
0.740237,-2146,962,-5443
0.741184,-2160,946,-5486
0.74213,-2158,968,-5430
0.743078,-2226,938,-5480
0.744023,-2140,920,-5458
0.74497,-2170,966,-5430
0.745916,-2180,932,-5500
0.746863,-2208,960,-5422
0.747811,-2154,998,-5379
0.748757,-2182,958,-5381
0.749703,-2186,972,-5435
0.750649,-2152,946,-5471
0.751596,-2114,954,-5488
0.752543,-2152,964,-5423
0.753489,-2158,1008,-5397
0.754436,-2110,914,-5375
0.755383,-2164,954,-5458
0.75633,-2162,950,-5417
0.757277,-2142,952,-5459
0.758224,-2164,950,-5386
0.75917,-2166,926,-5425
0.760119,-2182,962,-5390
0.771478,-2204,944,-5371
0.772425,-2144,988,-5389
0.773372,-2178,948,-5368
0.774319,-2190,956,-5380
0.775266,-2190,906,-5430
0.776214,-2142,956,-5430
0.777159,-2188,910,-5337
0.778105,-2174,960,-5389
0.779052,-2160,980,-5341
0.78,-2176,938,-5421
0.780945,-2180,914,-5342
0.781891,-2196,930,-5432
0.782838,-2186,952,-5408
0.783785,-2144,952,-5322
0.784731,-2236,936,-5433
0.785679,-2206,956,-5441
0.786627,-2194,938,-5384
0.787573,-2174,948,-5460
0.788521,-2180,952,-5443
0.789468,-2172,944,-5394
0.790413,-2206,962,-5385
0.79136,-2162,962,-5356
0.792307,-2194,920,-5363
0.793252,-2192,960,-5429
0.794199,-2170,950,-5353
0.795145,-2146,956,-5389
0.796091,-2172,944,-5396
0.797037,-2186,948,-5388
0.797983,-2168,954,-5319
0.798929,-2186,962,-5368
0.799877,-2164,964,-5381
0.800822,-2132,986,-5385
0.801774,-2162,928,-5425
0.802717,-2178,962,-5390
0.803663,-2166,962,-5398
0.80461,-2210,972,-5459
0.805558,-2196,958,-5416
0.806505,-2156,948,-5399
0.807452,-2150,938,-5429
0.8084,-2146,986,-5445
0.809346,-2140,970,-5422
0.810293,-2164,946,-5402
0.811239,-2142,932,-5323
0.812187,-2162,938,-5431
0.813133,-2160,982,-5405
0.814079,-2164,940,-5467
0.815027,-2168,930,-5451
0.815973,-2190,916,-5382
0.816921,-2140,938,-5412
0.817867,-2184,972,-5451
0.818815,-2136,946,-5430
0.819762,-2148,958,-5369
0.82071,-2156,948,-5368
0.821656,-2180,962,-5368
0.822602,-2132,966,-5336
0.823548,-2160,948,-5400
0.824496,-2156,950,-5372
0.825443,-2174,958,-5349
0.82639,-2180,978,-5390
0.827337,-2164,912,-5456
0.828283,-2110,962,-5407
0.82923,-2152,930,-5382
0.830177,-2172,942,-5382
0.831126,-2132,928,-5374
0.832071,-2212,936,-5358
0.833018,-2150,928,-5360
0.833965,-2128,954,-5408
0.834913,-2142,1010,-5435
0.835863,-2158,994,-5450
0.836806,-2142,968,-5442
0.837753,-2156,978,-5372
0.8387,-2164,960,-5405
0.839648,-2186,968,-5383
0.840594,-2144,980,-5361
0.841542,-2174,998,-5414
0.842488,-2168,1004,-5390
0.843435,-2214,1016,-5366
0.844382,-2208,988,-5370
0.845331,-2200,966,-5429
0.846276,-2178,988,-5435
0.847224,-2152,942,-5471
0.84817,-2160,978,-5440
0.849117,-2148,938,-5480
0.850067,-2176,982,-5410
0.851011,-2146,928,-5415
0.851958,-2134,914,-5349
0.852906,-2162,946,-5316
0.853852,-2182,964,-5396
0.854799,-2164,920,-5400
0.873738,-2194,988,-5460
0.874685,-2190,990,-5455
0.875632,-2152,962,-5455
0.876582,-2194,980,-5408
0.877526,-2160,938,-5353
0.878472,-2160,984,-5351
0.87942,-2194,1002,-5418
0.880366,-2222,898,-5488
0.881318,-2162,968,-5443
0.882262,-2180,1008,-5455
0.883207,-2168,958,-5505
0.884155,-2160,930,-5359
0.885103,-2164,912,-5428
0.886055,-2134,944,-5353
0.886998,-2136,942,-5363
0.887945,-2184,924,-5404
0.888892,-2164,972,-5460
0.889838,-2146,940,-5507
0.890784,-2172,988,-5435
0.891732,-2146,980,-5458
0.892681,-2146,972,-5377
0.893627,-2176,984,-5455
0.894579,-2166,976,-5444
0.895519,-2124,936,-5405
0.896468,-2126,942,-5458
0.897415,-2114,966,-5466
0.898363,-2152,982,-5403
0.899309,-2156,1008,-5431
0.900256,-2184,976,-5453
0.901204,-2170,950,-5365
0.902149,-2182,934,-5438
0.903097,-2134,960,-5409
0.904043,-2182,998,-5473
0.904991,-2172,972,-5402
0.905938,-2162,912,-5519
0.906886,-2170,956,-5435
0.907831,-2140,964,-5431
0.908779,-2182,992,-5427
0.909724,-2162,932,-5469
0.910672,-2136,938,-5445
0.911617,-2158,926,-5472
0.912566,-2168,966,-5435
0.913514,-2194,954,-5471
0.914461,-2200,948,-5467
0.915408,-2182,982,-5438
0.916354,-2176,1018,-5436
0.917302,-2182,952,-5484
0.918249,-2182,974,-5482
0.919197,-2154,972,-5464
0.920145,-2126,958,-5494
0.921091,-2182,928,-5449
0.922038,-2152,1010,-5409
0.922985,-2154,958,-5456
0.923931,-2164,984,-5468
0.924881,-2154,952,-5416
0.925826,-2188,934,-5379
0.926773,-2166,930,-5315
0.92772,-2200,958,-5409
0.928666,-2182,966,-5401
0.929613,-2200,954,-5387
0.930562,-2182,960,-5440
0.931506,-2184,938,-5417
0.932453,-2180,980,-5392
0.933401,-2178,928,-5515
0.934349,-2168,946,-5430
0.935294,-2130,972,-5385
0.93624,-2190,988,-5431
0.937188,-2164,946,-5438
0.938134,-2204,964,-5476
0.939081,-2204,968,-5399
0.940027,-2210,952,-5429
0.940974,-2198,952,-5430
0.941922,-2168,1014,-5400
0.942869,-2176,958,-5452
0.943815,-2180,990,-5456
0.944763,-2188,940,-5425
0.945709,-2172,922,-5411
0.972215,-2154,952,-5396
0.973163,-2154,936,-5419
0.974111,-2130,972,-5390
0.975056,-2144,924,-5425
0.976002,-2156,916,-5370
0.97695,-2142,976,-5455
0.977897,-2174,984,-5416
0.978846,-2156,952,-5375
0.97979,-2178,998,-5407
0.980738,-2150,936,-5385
0.981684,-2194,1004,-5432
0.982631,-2172,980,-5405
0.983577,-2174,936,-5354
0.984525,-2168,972,-5356
0.985471,-2140,938,-5516
0.986418,-2180,930,-5468
0.993045,-2162,990,-5437
0.993993,-2200,958,-5484
0.994939,-2146,968,-5392
0.995886,-2182,972,-5471
0.996835,-2224,986,-5452
0.99778,-2168,922,-5408
0.998727,-2174,920,-5418
0.999673,-2158,964,-5431
1.000621,-2144,974,-5373
1.001568,-2174,940,-5449
1.002517,-2164,992,-5386
1.003461,-2154,962,-5366
1.004409,-2152,940,-5505
1.005355,-2126,970,-5406
1.006302,-2138,954,-5404
1.007254,-2180,930,-5368
1.008196,-2196,904,-5477
1.009142,-2124,940,-5406
1.010089,-2192,958,-5392
1.011035,-2130,964,-5384
1.011982,-2136,942,-5460
1.012931,-2124,978,-5379
1.013875,-2172,928,-5450
1.014822,-2148,958,-5374
1.015769,-2202,948,-5460
1.016716,-2140,938,-5397
1.017662,-2184,918,-5461
1.018609,-2164,956,-5426
1.019556,-2186,934,-5459
1.020503,-2160,918,-5470
1.02145,-2160,954,-5383
1.022398,-2212,960,-5451
1.023344,-2152,960,-5460
1.024291,-2158,932,-5409
1.025238,-2170,944,-5510
1.026184,-2156,960,-5506
1.027134,-2180,974,-5480
1.028078,-2148,968,-5479
1.029024,-2152,926,-5460
1.029972,-2158,940,-5395
1.030919,-2148,918,-5490
1.031865,-2196,952,-5434
1.032814,-2206,894,-5460
1.03376,-2146,916,-5449
1.034707,-2148,920,-5451
1.035653,-2190,914,-5451
1.036602,-2148,908,-5443
1.037547,-2124,888,-5456
