Average_IMU_SPS_Hz,6759.574
IMU_Time_sec,Accel_X_raw,Accel_Y_raw,Accel_Z_raw,Gyro_X_raw,Gyro_Y_raw,Gyro_Z_raw
0.008915,-3,-124,8266,50,-39,-32
0.009055,14,-160,8308,63,-122,-58
0.009194,-13,-184,8307,25,-20,24
0.009336,27,-114,8249,69,-84,-39
0.009473,27,-174,8241,44,-84,-45
0.009612,67,-178,8255,38,-58,5
0.009751,67,-151,8323,31,-77,-7
0.009891,2,-144,8359,56,-58,-51
0.010034,-23,-155,8367,56,-84,-13
0.01017,34,-104,8302,44,-71,-20
0.010309,99,-69,8273,56,-52,-7
0.010448,81,-114,8261,31,-84,-45
0.010588,81,-136,8243,31,-46,-20
0.010727,49,-161,8310,44,-77,-20
0.010866,-52,-266,8352,63,-71,24
0.011006,-14,-150,8334,0,-58,-39
0.011144,-14,-94,8330,44,-77,-39
0.011284,36,-79,8334,56,-52,-26
0.011423,12,-82,8359,63,-122,-7
0.011562,-42,-171,8353,31,-26,-20
0.011701,-37,-155,8352,38,-90,-26
0.011841,-8,-166,8363,31,-20,-39
0.01198,-8,-139,8362,56,-84,12
0.012119,-14,-129,8294,38,-116,-39
0.012259,26,-147,8224,56,-84,-45
0.012398,47,-123,8274,-6,-20,5
0.012537,30,-99,8337,82,-77,-20
0.012678,55,-124,8413,38,-97,-39
0.012818,21,-102,8354,19,-52,-7
0.012956,32,-88,8299,56,-84,-32
0.013095,31,-123,8297,19,-39,-7
0.013238,1,-92,8290,44,-90,-32
0.013373,42,-184,8360,44,-58,-20
0.013513,-26,-96,8320,56,-39,-1
0.013652,34,-48,8262,19,-71,-26
0.013791,27,-89,8275,56,-90,-26
0.013931,-29,-51,8322,25,-20,-32
0.014071,12,-100,8342,31,-84,24
0.014209,-49,-108,8361,75,-52,-39
0.014351,-8,-141,8274,50,-84,-51
0.014489,52,-72,8278,25,-58,-1
0.014628,4,-125,8285,25,-52,-7
0.014767,-36,-114,8253,44,-84,-45
0.014906,9,-137,8310,12,-46,-20
0.015045,26,-144,8344,75,-103,-32
0.015185,-12,-105,8242,44,-52,-20
0.015324,-29,-132,8273,25,-77,-26
0.015463,-62,-138,8311,50,-58,-13
0.015603,61,-72,8390,19,-46,-26
0.015742,85,-107,8347,50,-65,-20
0.015881,63,-77,8277,63,-103,-13
0.01602,93,-159,8276,19,-46,-45
0.01616,72,-216,8271,56,-65,18
0.016299,69,-131,8219,19,-77,-32
0.016438,24,-184,8211,82,-90,-32
0.016578,19,-110,8226,31,-52,-20
0.016717,29,-130,8269,12,-33,-13
0.016856,50,-125,8295,113,-116,-26
0.016996,39,-136,8374,-6,-33,5
0.017135,22,-108,8351,50,-97,-51
0.017274,-28,-148,8338,50,-52,-1
0.017413,-10,-132,8310,19,-52,-13
0.017553,51,-61,8315,31,-97,-45
0.017692,-19,-99,8266,75,-97,-1
0.017831,32,-72,8306,25,-20,-58
0.017971,32,-66,8334,38,-97,5
0.01811,53,-80,8334,63,-65,-20
0.018249,-4,-69,8347,38,-52,-32
0.018389,111,-157,8309,44,-103,-39
0.018528,88,-181,8275,56,-20,18
0.018667,43,-213,8366,19,-97,-58
0.018807,45,-155,8305,63,-71,-13
0.018946,-8,-161,8286,25,-77,-26
0.019085,-25,-110,8311,12,-52,5
0.019224,-60,-165,8282,94,-39,-70
0.019364,-1,-124,8335,-6,-84,5
0.019503,-10,-123,8335,75,-52,-26
0.019642,3,-113,8308,12,-46,-26
0.019782,44,-144,8232,50,-84,-7
0.019921,30,-174,8228,56,-97,-64
0.02006,6,-151,8300,25,-58,18
0.020201,3,-89,8324,12,-46,-1
0.02034,0,-156,8255,94,-84,-70
0.020478,-28,-142,8271,-50,-33,24
0.020618,6,-169,8332,107,-90,-58
0.020758,-3,-112,8309,50,-52,-1
0.020896,6,-55,8281,25,-77,-58
0.021035,65,-99,8291,56,-65,5
0.021175,60,-146,8274,6,-65,-26
0.021314,24,-181,8300,63,-90,-20
0.021453,39,-214,8292,25,-39,5
0.021592,-6,-223,8287,56,-71,-77
0.021732,-13,-176,8235,25,-84,12
0.021871,41,-189,8287,63,-58,-13
0.022011,22,-143,8319,56,-97,-26
0.02215,22,-158,8336,-25,-46,-20
0.022289,9,-137,8384,88,-58,-32
0.02243,56,-172,8410,69,-128,-51
0.022568,16,-68,8342,25,-39,12
0.022709,48,-67,8291,31,-46,-32
0.022849,22,-50,8261,94,-97,-51
0.022986,36,-150,8323,50,-58,31
0.023125,35,-173,8299,-19,-65,-51
0.023264,3,-80,8297,88,-71,-32
0.023406,79,-83,8298,50,-77,-7
0.023543,45,-89,8327,31,-58,-45
0.023682,38,-162,8284,63,-71,-13
0.023822,-4,-168,8325,31,-52,-32
0.023962,55,-177,8400,44,-39,12
0.024101,78,-175,8342,25,-90,-64
0.024239,35,-126,8325,56,-33,5
0.024379,53,-156,8251,31,-90,-26
0.024518,75,-96,8271,69,-65,-32
0.024658,30,-54,8313,19,-58,-13
0.024797,69,-106,8379,50,-84,-7
0.024936,59,-132,8332,25,-33,-39
0.025075,68,-132,8296,63,-103,-20
0.025215,30,-136,8324,63,-77,-51
0.025354,25,-105,8354,6,-14,12
0.025493,11,-108,8317,94,-109,-51
0.025633,33,-106,8276,38,-39,-26
0.025772,56,-132,8198,31,-77,12
0.025911,-22,-131,8258,31,-65,-20
0.026051,12,-166,8354,75,-97,-45
0.02619,76,-116,8340,63,-39,-1
0.026328,20,-88,8328,6,-65,-26
0.026468,47,-77,8324,69,-84,-32
0.026608,43,-89,8293,12,-7,-7
0.026747,67,-163,8280,50,-128,-20
0.026886,41,-207,8226,63,-33,-32
0.027026,9,-196,8330,-6,-84,-1
0.027165,-18,-147,8322,107,-103,-64
0.027304,-26,-133,8383,6,-46,5
0.027444,-4,-93,8291,107,-84,-45
0.027583,-22,-103,8258,-32,-26,-13
0.027722,47,-49,8306,75,-77,-1
0.027861,65,-69,8357,50,-90,-45
0.028001,97,-114,8330,50,-46,-20
0.02814,36,-117,8374,25,-97,-13
0.028279,87,-112,8264,50,-46,-32
0.028419,96,-101,8261,31,-90,-20
0.028558,75,-100,8310,50,-52,-26
0.028697,57,-79,8265,88,-103,-26
0.028837,-16,-87,8318,25,-39,-32
0.028976,-61,-115,8390,6,-97,31
0.029115,12,-131,8369,88,-52,-32
0.029255,106,-126,8293,44,-84,-51
0.029394,25,-155,8244,-6,-84,24
0.029533,3,-160,8276,75,-84,-58
0.029673,51,-196,8304,25,-33,-51
0.029812,56,-120,8293,63,-122,37
0.029951,-14,-139,8284,50,-33,-32
0.030091,-14,-54,8312,56,-90,-45
0.03023,-2,-112,8303,19,-77,-7
0.030369,21,-172,8303,50,-46,-32
0.030509,21,-184,8349,38,-90,-32
0.030648,35,-195,8350,31,-71,-7
0.030787,97,-113,8381,44,-71,-26
0.030926,68,-104,8248,56,-58,-26
0.031066,62,-114,8254,38,-84,-13
0.031205,94,-90,8357,19,-58,-1
0.031344,-38,-185,8401,50,-90,-45
0.031483,-71,-170,8332,88,-77,-39
0.031623,36,-148,8276,6,-77,-13
0.031762,40,-95,8282,63,-26,24
0.031901,3,-85,8345,56,-109,-89
0.032041,17,-93,8329,19,-33,24
0.03218,33,-113,8338,56,-128,-51
0.032319,51,-102,8286,6,-14,-32
0.032459,60,-69,8235,88,-109,-26
0.032598,42,-104,8290,25,-39,5
0.032738,56,-82,8283,75,-90,-26
0.032878,22,-67,8284,-6,-52,-26
0.033016,-19,-45,8307,82,-109,-39
0.033157,-14,-100,8294,12,-58,-13
0.033295,59,-107,8235,38,-71,-20
0.033434,-19,-107,8303,44,-58,-20
0.033573,6,-159,8391,50,-77,-26
0.033712,27,-109,8338,50,-71,-1
0.033852,29,-72,8334,12,-71,-32
0.033991,66,-137,8373,50,-26,-7
0.03413,28,-154,8304,63,-116,-45
0.03427,9,-189,8290,56,-58,-20
0.034409,56,-135,8295,25,-65,-1
0.034548,42,-116,8334,75,-103,-70
0.034689,14,-145,8319,0,-33,50
0.034827,76,-108,8250,69,-77,-83
0.034966,13,-150,8291,38,-65,31
0.035107,61,-99,8279,12,-46,-39
0.035251,39,-161,8339,56,-103,-13
0.035384,-1,-134,8361,44,-65,-58
0.035524,28,-114,8287,6,-52,-1
0.035664,39,-128,8331,63,-84,-7
0.035802,28,-95,8334,75,-77,-64
0.035941,10,-124,8341,19,-52,5
0.036081,4,-113,8332,75,-58,-13
0.03622,-6,-96,8273,31,-84,-51
0.036359,-14,-87,8268,38,-33,-7
0.036499,43,-193,8262,63,-97,-1
0.03664,69,-176,8322,38,-77,-39
0.036777,46,-194,8322,12,-33,-20
0.036917,7,-116,8285,113,-135,-32
0.037056,-22,-147,8365,6,-14,-1
0.037195,-21,-97,8334,56,-84,-58
0.037336,31,-92,8302,19,-65,12
0.037474,25,-137,8312,63,-103,-13
0.037613,-23,-110,8335,56,-33,-7
0.037753,93,-164,8303,12,-84,-7
0.037892,34,-139,8313,82,-65,-58
0.038031,2,-181,8302,0,-58,12
0.03817,61,-92,8253,75,-109,-64
0.03831,20,-189,8306,19,-14,18
0.038449,46,-93,8348,56,-97,-64
0.038588,51,-100,8344,50,-65,24
0.038727,60,-117,8317,12,-116,-77
0.038867,46,-111,8278,63,-46,12
0.039006,71,-75,8261,44,-65,-39
0.039146,-48,-73,8306,44,-77,-20
0.039285,13,-137,8307,31,-52,-32
0.039425,-13,-225,8343,38,-97,-20
0.039564,13,-204,8330,25,-14,5
0.039703,27,-137,8315,50,-103,-45
0.039842,-25,-125,8331,75,-77,-20
0.039982,69,-122,8277,-13,-77,-20
0.040121,44,-89,8274,44,-39,-1
0.04026,-12,-109,8301,50,-90,-7
0.0404,-21,-153,8308,50,-46,-64
0.040539,28,-141,8243,50,-109,5
0.04068,16,-166,8266,50,-26,-7
0.040817,24,-157,8253,-6,-97,-32
0.040958,-24,-176,8294,82,-46,-32
0.041097,18,-152,8307,50,-84,-20
0.041235,22,-98,8283,31,-84,-13
0.041376,-3,-47,8271,63,-84,-51
0.041514,-3,-36,8317,12,-26,12
0.041654,15,-113,8342,69,-90,-39
0.041797,6,-121,8336,31,-71,-32
0.041932,28,-100,8298,31,-77,5
0.042071,35,-78,8198,25,-39,-51
0.04221,22,-150,8245,69,-116,-45
0.042349,1,-140,8272,56,-14,5
0.042489,-30,-133,8327,25,-97,5
0.042628,13,-152,8316,44,-77,-70
0.042767,9,-112,8368,38,-52,12
0.042907,26,-139,8318,69,-65,-51
0.043048,2,-99,8282,56,-97,-13
0.043186,7,-89,8310,44,-65,-20
0.043325,40,-102,8354,0,-46,-1
0.043464,-4,-86,8340,107,-122,-58
0.043604,-60,-95,8329,12,-14,-7
0.043745,6,-68,8321,44,-97,-7
0.043882,-18,-128,8274,38,-65,-7
0.044021,21,-141,8324,50,-46,-32
0.044161,44,-146,8308,44,-84,-20
0.0443,26,-165,8278,50,-77,-39
0.04444,8,-140,8310,31,-52,-1
0.044578,10,-100,8302,50,-46,-64
0.044718,31,-114,8256,38,-109,43
0.044859,30,-118,8312,31,-65,-64
0.044997,27,-62,8308,56,-71,-7
0.045136,49,-114,8251,69,-58,-7
0.045275,20,-123,8292,6,-90,-26
0.045415,28,-69,8320,50,-52,-26
0.045554,33,-64,8300,19,-109,-39
0.045693,26,-52,8312,75,-77,-20
0.045834,16,-130,8310,25,-26,12
0.045972,28,-150,8380,63,-90,-39
0.046111,24,-151,8332,6,-46,-20
0.04625,-59,-178,8337,44,-84,-20
0.046391,-33,-190,8302,50,-46,-7
0.046529,47,-111,8301,38,-71,-32
0.046668,21,-98,8292,44,-77,-7
0.04681,29,-133,8296,31,-71,-13
0.046947,68,-180,8332,50,-77,-58
0.047086,58,-126,8330,75,-65,5
0.047225,-15,-131,8339,25,-71,-26
0.047365,34,-134,8326,44,-65,-20
0.047504,41,-105,8239,56,-58,-20
0.047644,0,-124,8282,50,-103,-32
0.047783,-21,-66,8254,19,-65,-26
0.047922,-23,-128,8309,63,-90,-13
0.048061,-22,-156,8359,38,-58,-26
0.048201,-40,-174,8358,88,-97,-39
0.04834,-12,-123,8317,19,-46,-7
0.048479,48,-149,8332,56,-71,-7
0.048619,14,-112,8331,38,-97,-39
0.048758,5,-152,8307,19,-71,-1
0.048897,52,-109,8319,69,-90,-51
0.049037,19,-120,8266,56,-33,18
0.049176,43,-92,8279,38,-77,-26
0.049315,20,-145,8350,44,-84,-45
0.049454,38,-157,8318,44,-46,-1
0.049594,24,-113,8257,69,-97,-70
0.049733,-29,-86,8323,25,-71,56
0.049872,5,-106,8388,25,-52,-58
0.050012,24,-108,8317,100,-90,-45
0.050151,26,-151,8327,-6,-71,24
0.05029,9,-121,8304,31,-77,-58
0.050429,-20,-122,8330,56,-52,-32
0.050569,23,-57,8297,38,-77,-7
0.050708,63,-104,8236,44,-84,-26
0.050849,30,-81,8277,44,-52,12
0.050987,-21,-88,8325,38,-97,-51
0.051126,-37,-142,8277,50,-46,-26
0.051265,-24,-148,8349,63,-103,-7
0.051405,-3,-162,8336,0,-52,18
0.051544,37,-134,8321,94,-97,-70
0.051683,7,-131,8340,12,-52,-39
0.051822,6,-147,8307,69,-52,31
0.051962,32,-127,8288,44,-109,-83
0.052101,34,-107,8265,12,-33,12
0.052242,28,-148,8262,75,-77,-39
0.05238,-56,-99,8299,31,-65,5
0.052519,-17,-145,8234,50,-77,-45
0.052658,25,-156,8310,56,-77,-7
0.052799,22,-96,8286,6,-46,-1
0.052937,13,-86,8260,82,-116,-39
0.053076,23,-96,8297,69,-46,-13
0.053216,45,-93,8265,19,-71,-26
0.053355,21,-152,8266,31,-90,-1
0.053496,-14,-169,8302,63,-65,-39
0.053634,-60,-105,8308,38,-65,-7
0.053773,-20,-139,8294,-19,-46,-39
0.053913,3,-167,8324,107,-109,-39
0.054052,4,-120,8271,50,-71,-20
0.054191,19,-122,8232,-19,-52,-20
0.054331,43,-124,8281,94,-77,-1
0.05447,64,-125,8285,0,-65,-26
0.054609,71,-136,8288,113,-58,-39
0.054748,25,-163,8291,-13,-71,5
0.054888,41,-148,8355,75,-84,-51
0.055027,55,-153,8315,25,-58,5
0.055166,38,-157,8254,63,-65,-26
0.055307,-19,-143,8263,44,-77,-32
0.055445,52,-114,8301,12,-58,-45
0.055584,48,-155,8334,63,-103,-39
0.055723,-9,-116,8310,6,-20,37
0.055863,43,-140,8281,69,-148,-77
0.056006,55,-89,8249,12,-1,5
0.056141,80,-114,8298,63,-71,-20
0.056282,16,-161,8382,56,-103,-32
0.05642,27,-198,8302,12,-39,-32
0.056559,6,-140,8300,75,-122,-32
0.056699,27,-128,8349,38,-52,-7
0.056838,62,-115,8301,31,-39,-13
0.056977,63,-110,8316,82,-109,-45
0.057117,45,-134,8274,31,-58,-20
0.057256,72,-72,8329,38,-65,-20
0.057395,-2,-77,8310,31,-90,-20
0.057534,3,-110,8232,69,-77,-20
0.057674,-8,-128,8284,31,-65,-32
0.057813,59,-112,8302,12,-46,-13
0.057952,8,-111,8320,75,-90,-32
0.058092,30,-128,8337,19,-39,-32
0.058231,123,-125,8340,56,-103,-1
0.05837,69,-136,8331,19,-71,-58
0.05851,56,-130,8340,69,-77,-13
0.058649,77,-142,8330,19,-58,-1
0.058789,32,-76,8343,63,-77,-45
0.058927,24,-135,8373,25,-65,-45
0.059067,22,-138,8295,56,-77,12
0.059206,52,-88,8265,50,-33,-13
0.059345,60,-104,8252,63,-116,-64
0.059485,-9,-167,8313,19,-77,24
0.059624,16,-112,8355,63,-65,-51
0.059763,0,-81,8313,19,-77,-20
0.059903,26,-90,8333,63,-77,-13
0.060042,81,-82,8336,38,-71,-32
0.060181,14,-122,8378,56,-58,18
0.06032,9,-116,8309,44,-90,-58
0.060462,-14,-136,8316,12,-65,12
0.0606,14,-129,8291,82,-65,-64
0.060738,43,-118,8323,12,-77,5
0.060878,29,-94,8276,75,-84,-45
0.061018,5,-167,8330,44,-58,-26
0.061158,-28,-141,8332,25,-71,18
0.061296,32,-145,8342,75,-71,-58
0.061435,112,-131,8309,12,-71,-32
0.061574,116,-42,8366,82,-65,-20
0.061713,80,-65,8331,12,-90,-20
0.061853,-33,-103,8343,38,-39,-1
0.061992,-25,-124,8347,75,-84,-45
0.062132,46,-146,8316,19,-90,-7
0.062271,1,-123,8278,69,-33,-26
0.06241,15,-96,8294,31,-103,-32
0.06255,11,-148,8298,19,-26,5
0.06269,22,-148,8341,113,-90,-20
0.062831,4,-96,8392,12,-65,-58
0.062967,10,-110,8336,56,-71,24
0.063107,20,-131,8304,12,-58,-45
0.063246,2,-119,8266,75,-58,-20
0.063385,34,-127,8267,-6,-71,-7
0.063525,57,-104,8300,82,-90,-26
0.063664,47,-151,8285,19,-26,-20
0.063805,11,-95,8307,56,-122,-32
0.063943,44,-63,8274,38,-14,5
0.064082,25,-85,8269,6,-84,-39
0.064221,41,-147,8305,38,-71,-13
0.064362,29,-161,8280,56,-26,-39
0.0645,42,-138,8358,56,-116,-20
0.064639,54,-113,8371,-6,-39,-1
0.064779,30,-123,8351,75,-84,-70
0.064918,18,-130,8346,-6,-58,5
0.065057,63,-137,8343,63,-97,-26
0.065196,62,-105,8302,50,-52,-26
0.065338,42,-116,8251,50,-116,-39
0.065477,37,-84,8286,44,-26,18
0.065614,70,-105,8309,19,-71,-26
0.065754,59,-110,8284,44,-52,-1
0.065893,61,-95,8342,69,-77,-58
0.066033,-13,-151,8346,38,-103,-51
0.066172,14,-141,8299,38,-20,50
0.066311,71,-162,8260,69,-103,-96
0.066451,22,-174,8254,0,-26,5
0.066589,73,-191,8247,63,-116,-20
0.066729,-5,-126,8263,56,-20,-26
0.066868,-9,-140,8342,0,-77,-13
0.067007,10,-108,8352,94,-71,-39
0.067147,42,-98,8340,50,-84,-26
0.067288,84,-134,8313,6,-26,-1
0.067425,32,-131,8263,56,-128,-20
0.067565,25,-115,8290,44,-58,-64
0.067704,37,-144,8296,31,-71,37
0.067843,49,-101,8313,44,-58,-45
0.067983,-6,-89,8351,56,-65,-26
0.068122,11,-164,8299,19,-103,5
0.06826,35,-88,8336,69,-65,-64
0.068401,28,-94,8313,0,-46,31
0.06854,82,-139,8291,75,-122,-70
0.068679,82,-127,8291,69,-52,-1
0.068819,77,-118,8277,12,-46,-7
0.068958,37,-112,8286,56,-97,-32
0.069097,14,-101,8310,31,-52,-1
0.069236,62,-127,8276,56,-71,-51
0.069376,60,-97,8317,75,-97,-20
0.069515,36,-154,8299,-13,-39,12
0.069654,34,-133,8303,100,-77,-51
0.069794,18,-115,8246,6,-90,-13
0.069933,31,-83,8293,63,-71,-13
0.070072,47,-99,8296,44,-65,-32
0.070212,26,-76,8329,31,-77,-20
0.070351,62,-59,8278,50,-90,-26
0.07049,22,-102,8254,38,-58,-13
0.07063,59,-97,8249,50,-90,-26
0.070769,12,-157,8309,50,-58,-13
0.070909,-19,-138,8292,25,-90,-26
0.071047,49,-106,8312,56,-71,-20
0.071187,68,-118,8297,31,-39,-20
0.071326,14,-128,8292,56,-65,-7
0.071465,55,-150,8253,56,-109,-51
0.071604,10,-80,8321,12,-33,18
0.071744,37,-137,8338,88,-109,-89
0.071883,63,-105,8339,25,-52,18
0.072023,-4,-126,8259,63,-77,-26
0.072162,28,-104,8244,38,-71,12
0.072302,37,-93,8348,38,-90,-45
0.072441,5,-101,8253,56,-14,12
0.07258,0,-191,8325,19,-122,-32
0.072719,28,-107,8318,38,-39,-32
0.072859,35,-122,8313,50,-109,12
0.072998,25,-161,8309,50,-39,-20
0.073137,12,-140,8272,38,-77,-51
0.073276,53,-130,8276,69,-90,24
0.073416,14,-119,8236,38,-77,-64
0.073555,36,-163,8292,44,-46,-32
0.073696,53,-134,8276,6,-65,12
0.073833,42,-52,8255,63,-58,-70
0.073973,58,-132,8303,31,-109,-7
0.074112,25,-111,8328,63,-14,-20
0.074252,43,-110,8332,38,-77,-32
0.074392,42,-151,8331,56,-71,-26
0.07453,44,-178,8340,63,-52,-13
0.074669,4,-145,8326,0,-77,-1
0.074809,32,-126,8356,75,-71,-70
0.074948,45,-160,8320,31,-39,43
0.075088,19,-110,8317,56,-128,-58
0.075227,32,-96,8336,12,-39,5
0.075367,28,-74,8312,82,-97,-39
0.075505,90,-148,8320,19,-71,-7
0.075645,126,-88,8287,44,-52,-39
0.075784,55,-64,8325,19,-71,5
0.075924,44,-105,8313,75,-84,-51
0.076062,62,-140,8294,50,-58,-1
0.076202,35,-142,8300,31,-46,-26
0.076343,34,-146,8274,44,-90,-13
0.07648,4,-107,8318,12,-46,-32
0.07662,26,-124,8359,94,-71,-13
0.076759,26,-112,8306,-38,-71,-51
0.076899,-24,-135,8257,100,-77,5
0.077038,14,-138,8239,44,-90,-45
0.077177,1,-119,8291,12,-52,-7
0.077316,14,-109,8289,56,-58,-26
0.077456,31,-154,8376,0,-97,-20
0.077595,54,-120,8324,56,-20,-7
0.077734,-7,-121,8256,75,-97,-58
0.077874,17,-115,8292,38,-84,-13
0.078013,-7,-176,8297,56,-46,-20
0.078152,-41,-118,8318,25,-128,-32
0.078292,7,-117,8350,63,-26,-20
0.078431,30,-170,8400,25,-84,-1
0.07857,105,-101,8339,75,-77,-58
0.078709,25,-130,8279,38,-77,18
0.078849,49,-91,8288,12,-52,-45
0.078988,6,-107,8319,75,-77,-20
0.079127,52,-139,8380,25,-84,-13
0.079267,59,-119,8350,31,-65,-26
0.079406,46,-83,8297,63,-77,-20
0.079545,9,-140,8333,25,-39,-7
0.079685,25,-146,8325,75,-84,-39
0.079824,50,-126,8308,25,-71,-20
0.079963,4,-125,8337,38,-77,-7
0.080103,69,-187,8296,50,-65,-39
0.080242,-35,-166,8356,69,-90,12
0.080382,18,-131,8321,0,-58,-39
0.08052,18,-145,8325,88,-58,12
0.08066,30,-110,8347,12,-58,-70
0.080799,4,-55,8347,38,-77,24
0.080938,-46,-109,8311,25,-46,-51
0.081078,22,-173,8248,119,-84,-26
0.081217,36,-83,8264,-19,-65,-26
0.081356,65,-116,8326,63,-39,-7
0.081496,66,-150,8357,50,-103,-20
0.081635,50,-118,8352,0,-33,-1
0.081774,-6,-143,8344,107,-103,-70
0.081913,24,-124,8352,6,-58,18
0.082053,67,-96,8292,82,-84,-13
0.082192,22,-110,8302,25,-52,-39
0.082332,-1,-100,8270,38,-65,-7
0.082472,43,-105,8283,63,-103,-45
0.08261,54,-128,8304,12,-39,-7
0.082749,6,-79,8346,82,-71,-32
0.082888,-9,-84,8307,6,-84,-1
0.08303,0,-155,8344,75,-84,-32
0.083167,31,-104,8324,63,-65,-39
0.083307,57,-114,8296,-13,-20,18
0.083446,82,-107,8308,50,-122,-39
0.083585,36,-139,8290,25,-58,-26
0.083726,43,-106,8273,69,-58,-13
0.083864,-4,-153,8252,31,-65,-13
0.084004,-42,-143,8300,31,-90,-39
0.084143,49,-156,8324,107,-109,-20
0.084282,62,-139,8330,12,-39,5
0.084421,46,-88,8281,25,-71,-45
0.08456,25,-138,8279,56,-90,-1
0.0847,-29,-120,8329,50,-33,-45
0.084839,3,-133,8324,44,-97,-13
0.084978,0,-154,8334,75,-52,-20
0.085118,44,-186,8351,6,-65,-26
0.085259,33,-126,8296,75,-103,-26
0.085396,-21,-164,8319,25,-46,-13
0.085536,-4,-108,8337,38,-103,-7
0.085675,24,-201,8348,31,-20,-45
0.085815,57,-125,8329,44,-109,-1
0.085954,37,-142,8341,44,-46,-32
0.086093,19,-106,8375,19,-71,-20
0.086232,86,-153,8358,94,-90,-39
0.086371,52,-121,8345,12,-20,12
0.086511,28,-118,8269,94,-128,-45
0.08665,-1,-72,8280,-19,-33,5
0.086789,-2,-115,8339,63,-77,-51
0.086929,8,-152,8283,31,-84,-7
0.087068,9,-116,8294,69,-58,-39
0.087207,18,-133,8352,25,-84,-13
0.087347,13,-138,8374,19,-65,-13
0.087486,45,-106,8367,75,-71,-45
0.087625,15,-105,8351,69,-84,-7
0.087765,22,-99,8294,-13,-52,-45
0.087904,28,-127,8354,75,-122,-13
0.088043,31,-80,8324,12,-26,12
0.088182,3,-73,8310,50,-65,-39
0.088322,14,-51,8305,75,-122,-64
0.088461,58,-126,8287,25,-39,18
0.0886,49,-143,8331,56,-58,-7
0.08874,48,-122,8312,-6,-52,-26
0.088879,47,-72,8262,113,-109,-58
0.089018,79,-143,8320,12,-65,-1
0.089158,2,-141,8327,44,-65,-32
0.089297,44,-151,8335,82,-65,-32
0.089436,49,-120,8256,6,-46,12
0.089576,6,-56,8222,44,-52,-26
0.089715,3,-122,8222,44,-128,-64
0.089854,0,-135,8276,44,-33,5
0.089994,-20,-139,8318,56,-77,-32
0.090133,22,-168,8278,31,-52,12
0.090272,12,-145,8251,31,-84,-70
0.090411,-3,-162,8290,94,-84,5
0.090552,8,-130,8284,6,-84,-32
0.090691,2,-154,8316,25,-39,-7
0.090829,59,-158,8265,38,-90,-32
0.090969,17,-139,8310,50,-90,-1
0.091108,44,-151,8377,50,-65,-7
