Average_MAG_SPS_Hz,867.211
MAG_Time_sec,Mag_X_raw,Mag_Y_raw,Mag_Z_raw
0.232856,-2132,964,-5373
0.233803,-2130,952,-5396
0.23475,-2092,944,-5378
0.235697,-2132,940,-5451
0.236644,-2110,968,-5402
0.237591,-2150,960,-5456
0.238544,-2074,944,-5340
0.239486,-2088,962,-5440
0.240433,-2132,954,-5365
0.241379,-2174,978,-5420
0.242327,-2110,954,-5432
0.243277,-2104,944,-5479
0.244222,-2100,988,-5409
0.24517,-2116,972,-5434
0.246117,-2108,978,-5460
0.247065,-2100,980,-5417
0.248017,-2092,944,-5422
0.248959,-2116,966,-5384
0.249905,-2062,1000,-5392
0.250852,-2102,986,-5416
0.251798,-2106,920,-5423
0.252745,-2084,1038,-5471
0.253691,-2106,1002,-5497
0.254639,-2120,960,-5468
0.255586,-2122,918,-5385
0.256533,-2086,1014,-5400
0.25748,-2096,936,-5415
0.258428,-2082,972,-5406
0.259374,-2074,962,-5391
0.260322,-2078,976,-5421
0.261269,-2086,976,-5388
0.262216,-2154,982,-5404
0.263163,-2096,932,-5431
0.264109,-2092,964,-5402
0.265056,-2076,982,-5367
0.266007,-2116,998,-5456
0.266951,-2086,934,-5379
0.267897,-2122,942,-5462
0.268844,-2102,900,-5425
0.269791,-2096,950,-5432
0.270737,-2062,968,-5462
0.271686,-2144,946,-5468
0.27263,-2098,952,-5453
0.273578,-2116,930,-5439
0.274525,-2090,966,-5441
0.275472,-2122,1010,-5394
0.276419,-2122,954,-5406
0.277367,-2124,916,-5424
0.278313,-2134,956,-5415
0.279261,-2136,970,-5381
0.280209,-2140,948,-5392
0.281157,-2140,946,-5476
0.282106,-2124,970,-5413
0.28305,-2104,952,-5416
0.283996,-2100,944,-5401
0.284943,-2068,970,-5380
0.285891,-2092,958,-5429
0.286838,-2130,980,-5413
0.287786,-2084,960,-5399
0.288732,-2086,926,-5445
0.289679,-2086,990,-5447
0.290625,-2108,956,-5422
0.291574,-2108,960,-5437
0.292519,-2070,952,-5425
0.293466,-2156,988,-5442
0.294413,-2116,972,-5449
0.295361,-2106,978,-5433
0.296311,-2140,950,-5400
0.297254,-2090,956,-5404
0.298203,-2092,970,-5475
0.299149,-2074,980,-5476
0.300097,-2096,966,-5447
0.301047,-2100,970,-5443
0.30199,-2076,964,-5466
0.30294,-2030,968,-5388
0.30389,-2062,992,-5400
0.304833,-2092,970,-5441
0.305782,-2056,964,-5422
0.306727,-2102,940,-5402
0.307674,-2114,980,-5387
0.308621,-2070,950,-5467
0.309568,-2068,960,-5367
0.310515,-2090,964,-5397
0.311462,-2130,980,-5417
0.312409,-2110,994,-5373
0.313356,-2128,950,-5364
0.314302,-2112,974,-5378
0.315248,-2092,976,-5395
0.316195,-2084,982,-5369
0.334185,-2102,996,-5396
0.335132,-2094,988,-5414
0.336079,-2106,952,-5396
0.337026,-2186,964,-5390
0.337972,-2130,916,-5409
0.338919,-2098,924,-5384
0.339867,-2084,960,-5416
0.340814,-2102,994,-5378
0.341763,-2110,944,-5419
0.34271,-2114,962,-5455
0.343657,-2142,948,-5422
0.344603,-2110,968,-5449
0.34555,-2122,982,-5424
0.346497,-2120,956,-5387
0.347444,-2102,958,-5427
0.348391,-2144,970,-5350
0.349339,-2084,946,-5414
0.350286,-2100,892,-5427
0.351233,-2138,960,-5398
0.35218,-2134,980,-5449
0.353127,-2106,970,-5389
0.354073,-2096,982,-5365
0.35502,-2126,958,-5364
0.355968,-2090,988,-5335
0.356916,-2110,988,-5428
0.35786,-2076,982,-5490
0.358807,-2120,950,-5500
0.359754,-2140,988,-5405
0.3607,-2152,948,-5455
0.361647,-2140,1004,-5401
0.362596,-2106,988,-5467
0.363543,-2120,974,-5373
0.364489,-2142,968,-5432
0.365434,-2106,942,-5388
0.366383,-2070,974,-5478
0.367329,-2090,1008,-5385
0.368275,-2088,984,-5449
0.369221,-2146,1006,-5483
0.370167,-2128,968,-5393
0.371114,-2108,998,-5426
0.372061,-2120,1030,-5432
0.373008,-2106,966,-5410
0.373956,-2100,964,-5411
0.374901,-2052,1018,-5398
0.375847,-2122,1036,-5393
0.376794,-2102,966,-5451
0.377743,-2120,986,-5410
0.378688,-2108,1016,-5475
0.379635,-2114,938,-5444
0.380582,-2112,1014,-5423
0.381529,-2122,1020,-5450
0.382476,-2070,976,-5474
0.38343,-2132,990,-5476
0.38437,-2092,1016,-5436
0.385317,-2098,996,-5446
0.386262,-2124,980,-5379
0.387209,-2098,1004,-5468
0.388161,-2106,1004,-5369
0.389102,-2060,966,-5423
0.390049,-2134,1014,-5415
0.390996,-2094,1024,-5347
0.391943,-2076,1026,-5429
0.39289,-2100,992,-5417
0.393838,-2134,984,-5419
0.394783,-2092,982,-5442
0.39573,-2094,974,-5377
0.396676,-2066,1030,-5457
0.397624,-2168,986,-5461
0.39857,-2110,1048,-5402
0.399517,-2158,1064,-5464
0.400464,-2100,1034,-5369
0.401411,-2150,1026,-5413
0.402359,-2090,1028,-5387
0.403307,-2170,1040,-5369
0.404253,-2066,1002,-5443
0.4052,-2126,1014,-5380
0.406147,-2102,1040,-5374
0.407096,-2100,986,-5388
0.408042,-2082,988,-5431
0.408989,-2076,1000,-5327
0.409935,-2096,988,-5393
0.410882,-2132,1006,-5441
0.411829,-2126,1010,-5412
0.412778,-2104,1018,-5365
0.413723,-2098,996,-5374
0.41467,-2080,994,-5397
0.415616,-2100,1014,-5372
0.416564,-2112,1022,-5432
0.443076,-2130,1026,-5461
0.444023,-2066,994,-5495
0.44497,-2108,1016,-5471
0.445917,-2070,1014,-5457
0.446863,-2072,1032,-5464
0.44781,-2130,1008,-5412
0.44877,-2098,1034,-5416
0.449703,-2098,1036,-5414
0.45065,-2132,1054,-5444
0.451598,-2104,990,-5376
0.452543,-2114,1076,-5414
0.45349,-2138,978,-5444
0.454435,-2156,1028,-5427
0.455381,-2110,1036,-5429
0.456328,-2116,1020,-5423
0.457274,-2104,1026,-5430
0.458221,-2108,1038,-5450
0.459167,-2110,1024,-5464
0.460113,-2106,1022,-5464
0.46106,-2052,1014,-5447
0.462006,-2090,1032,-5412
0.462953,-2052,1008,-5394
0.463899,-2072,1002,-5477
0.464847,-2054,1006,-5434
0.465794,-2092,966,-5501
0.466747,-2110,998,-5448
0.467688,-2084,994,-5458
0.468635,-2094,980,-5428
0.469582,-2144,998,-5468
0.470529,-2110,976,-5434
0.471475,-2104,976,-5434
0.472422,-2108,990,-5425
0.473373,-2080,1014,-5403
0.474317,-2090,964,-5459
0.475264,-2134,1026,-5480
0.476211,-2124,1024,-5462
0.477159,-2118,1014,-5465
0.47811,-2092,1014,-5462
0.479054,-2118,950,-5399
0.48,-2096,1008,-5456
0.480947,-2062,996,-5397
0.481894,-2074,984,-5446
0.482844,-2114,994,-5521
0.483788,-2074,1008,-5442
0.484736,-2126,1024,-5460
0.485684,-2132,1024,-5492
0.48663,-2102,1042,-5390
0.48758,-2112,1010,-5451
0.488525,-2116,996,-5474
0.489472,-2104,976,-5417
0.490419,-2082,980,-5445
0.491366,-2086,990,-5422
0.492313,-2122,1036,-5502
0.493259,-2136,1008,-5447
0.494206,-2116,966,-5459
0.495153,-2066,986,-5490
0.4961,-2114,1016,-5366
0.497048,-2086,1052,-5468
0.497993,-2104,996,-5427
0.49894,-2080,1012,-5453
0.499887,-2090,978,-5405
0.500834,-2062,1024,-5430
0.501781,-2056,1022,-5463
0.502728,-2094,974,-5486
0.503674,-2130,1018,-5429
0.504623,-2078,1036,-5443
0.505568,-2136,1020,-5441
0.506514,-2102,994,-5387
0.507461,-2114,1020,-5427
0.508407,-2106,1040,-5515
0.509359,-2118,1036,-5433
0.510302,-2128,994,-5466
0.511249,-2114,1028,-5403
0.512195,-2112,1022,-5478
0.513145,-2124,990,-5441
0.514088,-2108,1024,-5440
0.515036,-2122,978,-5483
0.515983,-2064,1012,-5499
0.51693,-2128,1036,-5506
0.517877,-2094,1026,-5413
0.518825,-2068,1024,-5450
0.519771,-2080,1000,-5408
0.520718,-2168,1012,-5419
0.521666,-2124,954,-5413
0.522614,-2078,994,-5466
0.52356,-2114,934,-5450
0.524508,-2058,970,-5438
0.525455,-2056,1016,-5420
0.526403,-2058,974,-5463
0.537769,-2092,1034,-5387
0.538717,-2160,994,-5489
0.539664,-2056,992,-5394
0.54061,-2104,1014,-5388
0.541559,-2132,982,-5373
0.542504,-2072,994,-5424
0.543452,-2036,1020,-5421
0.544399,-2072,1038,-5397
0.545346,-2086,974,-5368
0.546292,-2106,986,-5414
0.547239,-2092,1004,-5406
0.548186,-2076,1000,-5387
0.549134,-2074,980,-5406
0.550081,-2064,992,-5411
0.551028,-2072,968,-5420
0.551976,-2134,1006,-5452
0.552922,-2076,1016,-5420
0.553869,-2098,1016,-5430
0.554816,-2088,998,-5386
0.555763,-2142,962,-5338
0.556712,-2114,954,-5422
0.557658,-2098,990,-5389
0.558604,-2106,974,-5444
0.559553,-2086,1000,-5397
0.5605,-2120,960,-5428
0.561445,-2132,1016,-5385
0.562395,-2122,998,-5519
0.563339,-2090,986,-5463
0.564286,-2084,1048,-5374
0.565232,-2098,1006,-5366
0.566179,-2136,1006,-5376
0.567128,-2086,1014,-5521
0.568074,-2108,1004,-5385
0.56902,-2118,1028,-5354
0.569976,-2096,984,-5445
0.570913,-2140,1012,-5396
0.571862,-2108,1022,-5366
0.572808,-2084,1012,-5420
0.573755,-2080,1020,-5375
0.574702,-2064,1024,-5409
0.575648,-2046,1026,-5406
0.576598,-2074,1024,-5331
0.577541,-2078,1008,-5362
0.578489,-2070,974,-5373
0.579436,-2060,1000,-5451
0.580382,-2106,988,-5484
0.581329,-2074,958,-5365
0.582277,-2084,982,-5448
0.583224,-2116,1040,-5437
0.584172,-2132,1042,-5392
0.585118,-2078,1046,-5428
0.586065,-2058,1048,-5447
0.587014,-2074,974,-5377
0.58796,-2074,1014,-5375
0.588906,-2096,1026,-5430
0.589853,-2082,972,-5407
0.590801,-2140,980,-5400
0.591747,-2072,998,-5464
0.592695,-2108,994,-5425
0.593641,-2064,950,-5394
0.594588,-2084,974,-5427
0.595535,-2078,984,-5425
0.596484,-2074,988,-5431
0.59743,-2054,994,-5414
0.598382,-2080,990,-5419
0.599323,-2104,1020,-5431
0.600271,-2068,1006,-5392
0.601218,-2088,1006,-5425
0.602164,-2072,1036,-5442
0.603114,-2074,996,-5349
0.604058,-2096,978,-5380
0.605004,-2090,994,-5447
0.605951,-2124,986,-5501
0.606899,-2084,1026,-5442
0.607846,-2112,1006,-5416
0.608791,-2130,1006,-5462
0.609738,-2174,1018,-5457
0.610686,-2106,1028,-5447
0.611633,-2060,1040,-5445
0.612578,-2108,1000,-5475
0.613526,-2084,1026,-5452
0.614471,-2068,994,-5455
0.615417,-2086,974,-5424
0.616365,-2126,990,-5388
0.617313,-2120,972,-5449
0.61826,-2096,970,-5406
0.619206,-2112,1046,-5425
0.620152,-2094,1020,-5449
0.640985,-2056,1002,-5442
0.641934,-2106,1008,-5348
0.642879,-2118,986,-5377
0.643826,-2084,972,-5383
0.644774,-2082,1034,-5392
0.645719,-2114,1002,-5366
0.646666,-2130,1066,-5338
0.647613,-2116,978,-5407
0.64856,-2104,1022,-5428
0.649509,-2106,1058,-5430
0.650453,-2060,1002,-5456
0.651401,-2078,1064,-5427
0.652348,-2072,1018,-5373
0.653295,-2116,1044,-5384
0.654242,-2114,990,-5354
0.655189,-2096,1002,-5336
0.656136,-2096,1038,-5409
0.657083,-2136,1080,-5382
0.65803,-2128,1020,-5401
0.658976,-2150,1020,-5450
0.659923,-2130,992,-5422
0.66087,-2106,1032,-5418
0.661818,-2100,1020,-5384
0.662765,-2122,1032,-5374
0.663715,-2112,1024,-5413
0.664658,-2118,1044,-5377
0.665605,-2084,1016,-5386
0.666552,-2104,1010,-5400
0.667499,-2114,1028,-5381
0.668448,-2130,1000,-5376
0.669393,-2114,1014,-5375
0.67034,-2118,1042,-5390
0.671287,-2100,1014,-5409
0.672236,-2120,1056,-5408
0.673185,-2114,1044,-5449
0.674127,-2128,1034,-5398
0.675075,-2088,1000,-5364
0.676022,-2142,1064,-5463
0.676969,-2110,1026,-5410
0.677922,-2108,1026,-5454
0.678863,-2116,1044,-5433
0.67981,-2094,992,-5443
0.680756,-2100,1070,-5406
0.681704,-2110,1004,-5433
0.682651,-2094,1006,-5427
0.683598,-2086,1012,-5366
0.684544,-2134,1016,-5419
0.685491,-2092,1018,-5444
0.686438,-2134,1024,-5396
0.687384,-2132,996,-5481
0.688332,-2130,1000,-5453
0.689277,-2094,1002,-5386
0.690224,-2114,1028,-5432
0.691171,-2082,1050,-5456
0.692118,-2122,1006,-5390
0.693065,-2126,1048,-5474
0.694012,-2124,1020,-5459
0.694958,-2096,1024,-5487
0.695905,-2134,1004,-5450
0.696853,-2068,1000,-5419
0.697802,-2104,978,-5449
0.698745,-2088,1026,-5430
0.699691,-2112,980,-5480
0.700639,-2102,994,-5397
0.701586,-2090,972,-5505
0.702533,-2128,1000,-5440
0.703479,-2126,1004,-5384
0.704426,-2096,984,-5443
0.705373,-2090,1006,-5453
0.706319,-2110,1048,-5402
0.707269,-2122,986,-5488
0.708212,-2122,1024,-5351
0.70916,-2124,1032,-5356
0.710106,-2050,994,-5372
0.711052,-2112,1042,-5406
0.711999,-2108,1012,-5426
0.712946,-2068,994,-5531
0.713893,-2092,1024,-5492
0.71484,-2056,998,-5458
0.715786,-2096,1010,-5422
0.716732,-2072,1010,-5426
0.717679,-2084,1036,-5409
0.718626,-2078,970,-5468
0.719575,-2078,1024,-5427
0.72052,-2078,1034,-5447
0.721467,-2090,1058,-5397
0.722415,-2082,1040,-5428
0.723361,-2090,1030,-5475
0.724309,-2104,1044,-5435
0.743247,-2080,1032,-5331
0.744192,-2078,994,-5479
0.74514,-2078,1000,-5417
0.746086,-2110,982,-5465
0.747039,-2120,990,-5347
0.74798,-2110,1050,-5418
0.748928,-2134,1052,-5414
0.749873,-2104,1000,-5362
0.750821,-2108,1056,-5466
0.751768,-2100,1002,-5369
0.752715,-2120,1022,-5416
0.753659,-2110,1012,-5384
0.754607,-2102,1012,-5394
0.755553,-2088,996,-5366
0.7565,-2064,1012,-5398
0.757446,-2102,1000,-5374
0.758396,-2096,1016,-5428
0.759339,-2100,1044,-5447
0.760286,-2090,1028,-5275
0.761232,-2050,1048,-5468
0.762179,-2028,1024,-5365
0.763126,-2116,1056,-5409
0.764072,-2102,1004,-5423
0.76502,-2086,1000,-5451
0.765965,-2054,1004,-5403
0.766912,-2120,1004,-5471
0.76786,-2084,1020,-5441
0.768807,-2124,1030,-5417
0.769753,-2118,1014,-5392
0.770701,-2102,1022,-5451
0.771646,-2096,1008,-5474
0.772594,-2106,984,-5473
0.77354,-2090,992,-5433
0.774487,-2082,996,-5466
0.775433,-2128,1020,-5461
0.77638,-2098,984,-5468
0.777326,-2076,1050,-5393
0.778274,-2112,998,-5413
0.779221,-2130,1018,-5448
0.780167,-2068,1040,-5460
0.781115,-2096,1030,-5408
0.782062,-2074,1030,-5343
0.783009,-2082,1010,-5348
0.783958,-2092,1022,-5354
0.784904,-2134,1038,-5400
0.785852,-2080,1022,-5429
0.786798,-2076,1034,-5444
0.787745,-2088,1002,-5433
0.788692,-2104,960,-5443
0.789639,-2086,952,-5406
0.790587,-2142,1000,-5452
0.791533,-2118,988,-5389
0.792481,-2078,986,-5351
0.793428,-2084,998,-5402
0.794376,-2062,964,-5415
0.795322,-2068,978,-5415
0.796269,-2072,956,-5463
0.797217,-2098,988,-5427
0.798164,-2096,1002,-5373
0.799112,-2048,1020,-5421
0.800058,-2084,1004,-5435
0.801004,-2104,1034,-5365
0.801952,-2088,1006,-5445
0.802898,-2110,1012,-5370
0.803845,-2094,1014,-5370
0.804792,-2126,964,-5374
0.805739,-2112,938,-5429
0.806686,-2086,1012,-5445
0.807632,-2068,954,-5438
0.80858,-2114,1014,-5339
0.809527,-2090,958,-5370
0.810472,-2076,1022,-5371
0.811419,-2126,1004,-5425
0.812366,-2080,1018,-5456
0.813313,-2066,994,-5342
0.814263,-2078,1010,-5406
0.815208,-2088,1000,-5432
0.816156,-2106,986,-5429
0.817103,-2094,1054,-5403
0.818051,-2094,1018,-5447
0.819,-2088,1026,-5411
0.819945,-2132,990,-5418
0.820892,-2084,974,-5378
0.821839,-2094,978,-5369
0.822787,-2114,968,-5348
0.823731,-2104,1018,-5394
0.824679,-2070,1010,-5456
0.825625,-2110,1024,-5335
0.826572,-2078,1050,-5394
0.827519,-2100,1002,-5376
0.846453,-2134,968,-5412
0.847399,-2096,986,-5307
0.848346,-2084,990,-5436
0.849292,-2110,986,-5440
0.85024,-2104,998,-5417
0.851188,-2142,962,-5398
0.852133,-2138,992,-5359
0.853081,-2122,980,-5392
0.854026,-2114,998,-5347
0.854973,-2114,1002,-5379
0.85592,-2086,984,-5363
0.856867,-2086,1036,-5423
0.857813,-2128,1012,-5408
0.858759,-2098,1008,-5391
0.859706,-2118,978,-5321
0.860653,-2124,1018,-5346
0.8616,-2072,984,-5398
0.862547,-2090,962,-5450
0.863494,-2094,1022,-5476
0.864441,-2078,1020,-5455
0.865389,-2090,1024,-5436
0.866334,-2108,1022,-5414
0.867283,-2098,978,-5353
0.86823,-2064,1036,-5375
0.869177,-2118,980,-5386
0.870126,-2106,972,-5437
0.871072,-2080,990,-5454
0.872019,-2074,1024,-5374
0.872966,-2082,958,-5410
0.873915,-2096,976,-5365
0.874862,-2032,984,-5411
0.875809,-2070,956,-5422
0.876755,-2088,1004,-5402
0.877701,-2108,998,-5360
0.878648,-2084,1036,-5389
0.879599,-2104,1014,-5380
0.880542,-2120,1008,-5451
0.881488,-2110,1040,-5439
0.882436,-2114,980,-5425
0.883383,-2092,990,-5432
0.88433,-2126,994,-5412
0.885275,-2096,1034,-5400
0.886222,-2112,1000,-5406
0.887171,-2150,980,-5447
0.888116,-2122,952,-5376
0.889066,-2084,962,-5385
0.890009,-2090,920,-5465
0.890957,-2124,898,-5390
0.891904,-2138,998,-5390
0.89285,-2130,964,-5452
0.893802,-2128,994,-5416
0.894745,-2122,980,-5383
0.895693,-2142,954,-5419
0.896645,-2112,1004,-5474
0.897586,-2142,1010,-5479
0.898533,-2098,1000,-5438
0.899479,-2128,1004,-5449
0.900426,-2122,1000,-5427
0.901374,-2102,996,-5425
0.902321,-2102,952,-5439
0.903268,-2120,998,-5355
0.904216,-2098,1006,-5400
0.905162,-2124,1058,-5491
0.906114,-2126,1022,-5402
0.907056,-2072,1000,-5404
0.908003,-2132,974,-5416
0.90895,-2094,996,-5428
0.909898,-2138,1028,-5420
0.91085,-2118,1020,-5354
0.911791,-2174,1014,-5372
0.912738,-2106,1012,-5362
0.913685,-2124,1034,-5440
0.914632,-2150,980,-5389
0.915581,-2116,992,-5390
0.916527,-2134,992,-5422
0.917474,-2152,990,-5384
0.918421,-2130,974,-5409
0.919368,-2150,978,-5354
0.920317,-2152,1014,-5410
0.921262,-2088,1012,-5403
0.922209,-2066,982,-5289
0.923156,-2102,1000,-5348
0.924102,-2122,988,-5355
0.925054,-2084,1010,-5406
0.925997,-2120,1026,-5392
0.926944,-2102,996,-5320
0.927891,-2078,1004,-5404
0.928838,-2102,998,-5320
0.948726,-2130,1012,-5437
0.949674,-2116,1044,-5430
0.950619,-2128,1002,-5379
0.951566,-2128,1014,-5434
0.952514,-2120,976,-5400
0.95346,-2090,1032,-5398
0.954407,-2062,1070,-5431
0.955354,-2084,1000,-5397
0.956302,-2110,974,-5453
0.957249,-2056,1002,-5383
0.958195,-2130,996,-5419
0.959144,-2108,980,-5427
0.96009,-2128,988,-5322
0.961036,-2104,1012,-5436
0.961983,-2104,988,-5406
0.962931,-2094,978,-5375
0.96388,-2076,998,-5353
0.964823,-2052,1004,-5357
0.965771,-2090,1002,-5384
0.966717,-2108,1016,-5419
0.967664,-2108,972,-5361
0.968612,-2074,1018,-5342
0.969557,-2060,1034,-5361
0.970505,-2052,946,-5412
0.971453,-2060,958,-5356
0.972398,-2088,940,-5413
0.973348,-2094,1012,-5375
0.974292,-2072,940,-5399
0.975239,-2088,952,-5379
0.976187,-2120,1028,-5381
0.977132,-2118,964,-5399
0.978079,-2090,958,-5385
0.979026,-2120,1002,-5410
0.979972,-2100,970,-5407
0.980919,-2094,1034,-5364
0.981865,-2096,1006,-5359
0.982812,-2088,984,-5494
0.98376,-2116,980,-5416
0.984707,-2136,982,-5403
0.985654,-2078,1020,-5363
0.9866,-2086,1020,-5429
0.987547,-2086,1028,-5368
0.988494,-2082,1052,-5343
0.989442,-2102,1000,-5482
0.990388,-2142,1030,-5441
0.991334,-2110,1016,-5374
0.992281,-2072,1000,-5440
0.993228,-2110,986,-5364
0.994175,-2124,1032,-5404
0.995126,-2084,998,-5407
0.99607,-2112,972,-5374
0.997016,-2094,944,-5417
0.997963,-2094,968,-5415
0.99891,-2090,978,-5416
0.999858,-2142,1006,-5410
1.000804,-2146,1002,-5372
1.00175,-2074,992,-5418
