Average_MAG_SPS_Hz,902.546
MAG_Time_sec,Mag_X_raw,Mag_Y_raw,Mag_Z_raw
0.287239,-2130,948,-5406
0.288186,-2126,996,-5331
0.289132,-2112,950,-5421
0.290079,-2090,942,-5397
0.291025,-2106,946,-5414
0.291973,-2110,958,-5394
0.29292,-2082,944,-5448
0.293872,-2104,894,-5403
0.294814,-2082,988,-5418
0.295764,-2126,980,-5450
0.29671,-2108,946,-5376
0.297657,-2080,918,-5412
0.298605,-2104,954,-5408
0.299553,-2138,934,-5386
0.300501,-2042,930,-5364
0.301449,-2118,988,-5451
0.302395,-2114,956,-5437
0.303343,-2086,944,-5412
0.30429,-2094,982,-5409
0.305237,-2130,1022,-5378
0.306184,-2100,988,-5388
0.30713,-2102,930,-5419
0.308077,-2128,946,-5457
0.309024,-2076,1010,-5413
0.309973,-2140,988,-5383
0.310918,-2098,1008,-5358
0.311866,-2114,950,-5381
0.312819,-2074,976,-5425
0.313761,-2068,966,-5333
0.314707,-2118,968,-5378
0.315654,-2056,970,-5385
0.3166,-2106,966,-5329
0.317548,-2104,936,-5427
0.318496,-2124,952,-5353
0.319443,-2096,1006,-5349
0.320389,-2104,1006,-5388
0.321338,-2118,968,-5389
0.322284,-2068,966,-5444
0.323232,-2094,974,-5471
0.324181,-2114,986,-5417
0.325128,-2098,1004,-5423
0.326075,-2108,956,-5385
0.327023,-2094,1020,-5402
0.327971,-2134,986,-5380
0.328916,-2100,1000,-5414
0.329864,-2094,1002,-5399
0.330812,-2158,992,-5492
0.331759,-2146,994,-5490
0.332708,-2168,954,-5501
0.333655,-2080,976,-5436
0.334601,-2104,962,-5421
0.335548,-2088,1006,-5439
0.336495,-2094,958,-5407
0.337444,-2142,958,-5422
0.338391,-2122,952,-5447
0.339338,-2058,992,-5401
0.340286,-2104,956,-5449
0.341233,-2106,976,-5381
0.342181,-2100,950,-5426
0.343128,-2160,986,-5416
0.344075,-2092,928,-5448
0.36018,-2120,982,-5322
0.361128,-2124,972,-5324
0.362074,-2126,1004,-5424
0.363021,-2182,956,-5406
0.363968,-2110,974,-5408
0.364919,-2092,984,-5490
0.365861,-2110,984,-5397
0.366812,-2090,1000,-5388
0.367755,-2072,1028,-5411
0.368702,-2126,978,-5377
0.36965,-2112,986,-5455
0.370597,-2086,968,-5422
0.371545,-2120,1012,-5474
0.372492,-2102,994,-5374
0.373439,-2100,1016,-5471
0.374387,-2124,1002,-5467
0.375334,-2102,1002,-5428
0.376282,-2098,1012,-5439
0.377228,-2098,958,-5473
0.378175,-2092,984,-5421
0.379122,-2104,966,-5450
0.38007,-2084,964,-5463
0.381017,-2102,970,-5440
0.381963,-2122,1006,-5425
0.38291,-2094,976,-5488
0.383858,-2122,968,-5414
0.384804,-2068,980,-5448
0.385754,-2106,1000,-5357
0.386699,-2076,920,-5506
0.387647,-2124,980,-5400
0.388594,-2136,954,-5491
0.389542,-2116,962,-5431
0.39049,-2120,982,-5458
0.391436,-2096,966,-5488
0.392385,-2118,992,-5409
0.393332,-2086,970,-5470
0.394279,-2072,966,-5432
0.395227,-2130,984,-5480
0.396173,-2046,990,-5473
0.397121,-2104,1018,-5456
0.398068,-2140,1018,-5406
0.399016,-2098,980,-5454
0.399963,-2082,1010,-5443
0.40091,-2102,1008,-5451
0.401857,-2076,992,-5503
0.402805,-2080,1004,-5464
0.403752,-2096,1002,-5480
0.4047,-2132,976,-5363
0.405647,-2052,982,-5409
0.406594,-2114,962,-5415
0.407541,-2074,976,-5458
0.408489,-2088,950,-5415
0.409436,-2066,1030,-5422
0.410385,-2080,968,-5471
0.411329,-2084,974,-5362
0.412276,-2110,974,-5384
0.413225,-2126,984,-5454
0.414173,-2074,960,-5467
0.415119,-2128,950,-5391
0.416067,-2090,1018,-5401
0.417013,-2094,946,-5369
0.41796,-2088,1010,-5390
0.418909,-2122,998,-5437
0.419855,-2070,940,-5465
0.420802,-2128,1034,-5435
0.42175,-2100,984,-5391
0.422698,-2078,1018,-5424
0.423646,-2100,972,-5430
0.424593,-2114,970,-5380
0.425539,-2118,1008,-5385
0.426487,-2114,1004,-5403
0.427435,-2100,982,-5286
0.428382,-2100,988,-5366
0.429327,-2134,964,-5474
0.430274,-2114,1000,-5412
0.431222,-2084,1038,-5284
0.432169,-2064,964,-5438
0.433119,-2046,924,-5383
0.434064,-2106,976,-5345
0.435012,-2042,1018,-5315
0.43596,-2080,980,-5402
0.436908,-2068,964,-5389
0.437855,-2098,962,-5423
0.438802,-2096,914,-5454
0.439749,-2130,960,-5410
0.440697,-2092,988,-5431
0.441644,-2130,970,-5375
0.442592,-2116,990,-5402
0.443539,-2126,986,-5421
0.456802,-2076,996,-5365
0.457748,-2092,974,-5371
0.458696,-2094,982,-5333
0.459643,-2092,1016,-5420
0.46059,-2136,956,-5413
0.461541,-2096,1034,-5420
0.462484,-2098,1008,-5432
0.463431,-2104,986,-5459
0.464379,-2098,1008,-5357
0.465326,-2096,988,-5330
0.466274,-2080,930,-5392
0.467221,-2054,930,-5350
0.468169,-2074,994,-5365
0.469125,-2126,992,-5419
0.470063,-2102,976,-5369
0.47101,-2082,998,-5431
0.471956,-2028,960,-5388
0.472904,-2076,972,-5485
0.473851,-2098,980,-5441
0.474801,-2084,976,-5411
0.475747,-2072,970,-5390
0.476695,-2094,944,-5402
0.477642,-2078,954,-5447
0.478589,-2140,990,-5439
0.479536,-2106,944,-5431
0.480484,-2132,968,-5424
0.481431,-2092,992,-5509
0.482379,-2084,970,-5493
0.483325,-2078,970,-5476
0.484272,-2110,982,-5479
0.485219,-2140,962,-5446
0.486165,-2078,932,-5415
0.487114,-2098,956,-5414
0.48806,-2104,988,-5378
0.489006,-2092,976,-5385
0.489957,-2098,948,-5399
0.4909,-2134,972,-5423
0.491847,-2086,978,-5395
0.492795,-2064,960,-5407
0.493741,-2060,928,-5413
0.494688,-2082,956,-5456
0.495635,-2098,954,-5399
0.496582,-2076,972,-5347
0.497531,-2064,944,-5390
0.498477,-2122,992,-5363
0.499426,-2080,964,-5460
0.500373,-2076,982,-5362
0.50132,-2086,964,-5421
0.502267,-2098,984,-5429
0.503214,-2092,964,-5454
0.504166,-2114,990,-5397
0.505109,-2080,936,-5486
0.506057,-2088,982,-5448
0.507006,-2096,972,-5414
0.507951,-2096,972,-5423
0.508902,-2074,984,-5386
0.509846,-2024,960,-5385
0.510792,-2104,980,-5348
0.511739,-2080,960,-5434
0.512686,-2096,992,-5352
0.513634,-2114,970,-5413
0.51458,-2118,950,-5338
0.515527,-2116,968,-5326
0.516476,-2090,982,-5356
0.51742,-2028,1008,-5419
0.51837,-2106,974,-5389
0.519314,-2038,986,-5346
0.520261,-2088,992,-5403
0.521207,-2086,982,-5344
0.522154,-2076,984,-5389
0.523102,-2050,932,-5338
0.524048,-2044,958,-5343
0.524995,-2074,960,-5301
0.525943,-2066,954,-5361
0.526888,-2104,950,-5356
0.527836,-2082,980,-5392
0.528784,-2118,942,-5366
0.529731,-2104,948,-5335
0.530678,-2096,976,-5430
0.531625,-2080,942,-5373
0.532573,-2082,994,-5435
0.53352,-2084,986,-5378
0.534467,-2070,962,-5341
0.535414,-2082,984,-5329
0.536361,-2082,990,-5396
0.537307,-2122,954,-5393
0.538254,-2078,972,-5371
0.539201,-2100,970,-5404
0.540149,-2138,964,-5358
0.541096,-2102,918,-5375
0.542043,-2072,964,-5333
0.54299,-2118,976,-5397
0.543937,-2082,974,-5331
0.544885,-2112,970,-5415
0.545831,-2102,962,-5410
0.546777,-2086,1004,-5387
0.547724,-2094,960,-5345
0.548671,-2048,972,-5432
0.549621,-2124,992,-5297
0.566665,-2110,972,-5384
0.567613,-2096,950,-5442
0.56856,-2082,1018,-5442
0.569508,-2070,988,-5424
0.570455,-2102,992,-5451
0.571403,-2090,968,-5392
0.572349,-2090,966,-5397
0.573297,-2050,974,-5415
0.574244,-2106,1012,-5388
0.575192,-2076,982,-5323
0.576138,-2064,1006,-5370
0.577085,-2062,1026,-5367
0.578032,-2060,988,-5368
0.57898,-2088,992,-5323
0.579927,-2054,1004,-5451
0.580874,-2088,982,-5384
0.581821,-2078,952,-5441
0.582767,-2082,1004,-5449
0.583716,-2118,970,-5365
0.584663,-2120,996,-5432
0.585609,-2104,1006,-5400
0.58656,-2074,1058,-5396
0.587505,-2094,986,-5390
0.588451,-2094,980,-5438
0.589397,-2056,960,-5416
0.590344,-2094,996,-5417
0.591292,-2070,1006,-5444
0.592241,-2088,992,-5459
0.593189,-2096,1010,-5409
0.594136,-2100,1032,-5415
0.595085,-2122,1020,-5492
0.596037,-2060,998,-5376
0.596979,-2120,1010,-5322
0.597926,-2134,1004,-5436
0.598874,-2140,1040,-5395
0.599821,-2116,1024,-5443
0.600768,-2118,984,-5421
0.601715,-2060,988,-5399
0.602663,-2078,980,-5395
0.603612,-2044,986,-5411
0.604558,-2060,960,-5348
0.605506,-2084,984,-5364
0.606455,-2022,952,-5412
0.607402,-2068,966,-5342
0.608349,-2108,946,-5431
0.609297,-2070,972,-5419
0.610244,-2060,954,-5456
0.611195,-2094,966,-5464
0.612138,-2074,986,-5470
0.613086,-2068,954,-5452
0.614032,-2092,990,-5446
0.614981,-2084,1018,-5526
0.615926,-2064,952,-5376
0.616873,-2076,964,-5455
0.61782,-2100,966,-5500
0.618767,-2096,940,-5485
0.619715,-2056,964,-5398
0.620661,-2098,984,-5454
0.621609,-2090,962,-5427
0.622556,-2118,978,-5422
0.623503,-2062,914,-5397
0.624451,-2068,1002,-5402
0.625398,-2078,942,-5419
0.626347,-2068,982,-5365
0.627293,-2116,980,-5371
0.62824,-2072,966,-5359
0.629187,-2096,962,-5403
0.630134,-2086,966,-5450
0.631082,-2078,1004,-5356
0.632028,-2074,976,-5365
0.632975,-2062,992,-5414
0.633922,-2046,996,-5348
0.63487,-2076,970,-5352
0.635815,-2062,974,-5436
0.636762,-2092,976,-5400
0.637709,-2094,988,-5368
0.638656,-2112,1056,-5468
0.639603,-2092,958,-5483
0.64055,-2116,950,-5457
0.641497,-2112,940,-5489
0.642444,-2058,968,-5408
0.64339,-2078,928,-5407
0.644338,-2098,970,-5443
0.645285,-2068,980,-5359
0.646232,-2026,956,-5427
0.64718,-2096,976,-5402
0.648127,-2114,960,-5386
0.661389,-2082,978,-5377
0.662334,-2156,1004,-5343
0.663282,-2108,1046,-5381
0.664228,-2102,992,-5399
0.665176,-2092,1020,-5437
0.666123,-2096,1008,-5417
0.667076,-2116,982,-5447
0.668017,-2058,976,-5448
0.668967,-2074,952,-5450
0.669912,-2078,984,-5444
0.67086,-2086,950,-5443
0.671813,-2030,1016,-5401
0.672757,-2092,962,-5399
0.673704,-2058,964,-5376
0.67465,-2090,948,-5452
0.675598,-2064,968,-5371
0.676545,-2064,940,-5413
0.677492,-2074,984,-5390
0.678441,-2092,966,-5373
0.67939,-2082,970,-5403
0.680333,-2114,976,-5438
0.681281,-2028,1000,-5435
0.682227,-2098,972,-5430
0.683177,-2042,966,-5421
0.684122,-2044,994,-5359
0.685069,-2098,956,-5339
0.686018,-2110,998,-5352
0.686964,-2082,1000,-5379
0.687914,-2088,972,-5383
0.688859,-2092,986,-5345
0.689807,-2080,1008,-5385
0.690756,-2066,972,-5475
0.691703,-2080,988,-5382
0.69265,-2086,992,-5364
0.693596,-2056,984,-5353
0.694544,-2034,976,-5362
0.695493,-2094,994,-5380
0.696439,-2110,1034,-5374
0.697389,-2090,998,-5359
0.698333,-2100,970,-5368
0.699281,-2102,964,-5401
0.700228,-2108,1010,-5362
0.701175,-2072,974,-5410
0.702123,-2126,980,-5416
0.703068,-2078,976,-5425
0.704015,-2104,968,-5396
0.704964,-2094,988,-5308
0.705908,-2088,1002,-5358
0.706859,-2092,1002,-5369
0.707803,-2146,952,-5484
0.70875,-2074,992,-5418
0.709697,-2104,960,-5359
0.710645,-2114,994,-5404
0.711591,-2092,980,-5416
0.712539,-2128,996,-5415
0.713486,-2078,966,-5388
0.714434,-2094,964,-5388
0.715381,-2108,974,-5404
0.716327,-2114,978,-5374
0.717275,-2102,964,-5387
0.718223,-2150,988,-5374
0.719171,-2122,946,-5414
0.720119,-2108,1024,-5380
0.721065,-2110,940,-5389
0.722014,-2124,988,-5334
0.722959,-2074,1022,-5402
0.723907,-2126,1002,-5363
0.724854,-2112,990,-5376
0.725805,-2100,964,-5385
0.726749,-2098,952,-5339
0.727697,-2094,990,-5413
0.728644,-2112,1010,-5377
0.729591,-2150,960,-5455
0.730538,-2124,980,-5364
0.731487,-2052,986,-5417
0.732431,-2070,984,-5411
0.733379,-2130,930,-5361
0.734329,-2058,948,-5330
0.735278,-2080,982,-5465
0.736222,-2032,998,-5385
0.737169,-2064,976,-5351
0.738116,-2098,994,-5444
0.739063,-2074,958,-5471
0.74001,-2120,1010,-5392
0.740958,-2082,964,-5408
0.741905,-2146,966,-5399
0.742852,-2078,968,-5389
0.743802,-2080,948,-5328
0.744751,-2090,994,-5376
0.745695,-2088,954,-5359
0.746643,-2074,952,-5445
0.74759,-2116,932,-5432
0.748538,-2100,992,-5438
0.749488,-2106,974,-5452
0.750432,-2080,980,-5458
0.751379,-2094,914,-5451
0.752325,-2048,970,-5422
0.753271,-2058,952,-5423
0.754219,-2090,978,-5427
0.773159,-2070,1016,-5379
0.774107,-2096,996,-5293
0.775054,-2114,982,-5392
0.776001,-2092,998,-5391
0.776948,-2142,1030,-5346
0.777896,-2094,1024,-5331
0.778843,-2114,1014,-5451
0.77979,-2076,1028,-5365
0.780738,-2102,964,-5360
0.781685,-2056,962,-5361
0.782637,-2106,974,-5410
0.783579,-2134,980,-5348
0.784526,-2076,998,-5410
0.785474,-2092,990,-5426
0.786421,-2102,954,-5411
0.787369,-2110,966,-5424
0.788315,-2090,990,-5434
0.789262,-2094,958,-5402
0.790209,-2082,982,-5401
0.791156,-2122,998,-5294
0.792101,-2122,998,-5380
0.793048,-2114,1002,-5348
0.793996,-2108,998,-5385
0.794943,-2086,970,-5396
0.79589,-2102,988,-5422
0.796837,-2036,982,-5431
0.797785,-2110,982,-5400
0.798731,-2078,946,-5404
0.799679,-2078,942,-5427
0.800627,-2100,922,-5468
0.801574,-2112,952,-5449
0.802522,-2086,940,-5334
0.803471,-2092,958,-5392
0.804416,-2084,984,-5392
0.805364,-2092,986,-5385
0.80631,-2094,992,-5489
0.807258,-2074,976,-5430
0.808205,-2092,962,-5421
0.809152,-2050,1034,-5457
0.8101,-2056,1006,-5440
0.811046,-2100,948,-5430
0.811994,-2096,956,-5425
0.812942,-2064,964,-5414
0.813889,-2082,988,-5400
0.814834,-2098,1018,-5451
0.815782,-2092,980,-5429
0.816728,-2024,1010,-5390
0.817675,-2016,1004,-5458
0.818625,-2090,972,-5360
0.819568,-2066,1008,-5366
0.820517,-2100,1010,-5431
0.821464,-2120,1006,-5375
0.822411,-2090,1016,-5406
0.82336,-2120,1024,-5356
0.824306,-2082,996,-5424
0.825254,-2058,1032,-5364
0.826201,-2108,1036,-5369
0.827148,-2024,1016,-5407
0.828098,-2098,974,-5404
0.829041,-2098,998,-5406
0.829988,-2100,970,-5412
0.830936,-2094,974,-5375
0.831884,-2102,966,-5392
0.832831,-2116,966,-5479
0.833777,-2062,958,-5396
0.834725,-2054,962,-5414
0.835672,-2112,976,-5428
0.836619,-2096,1018,-5424
0.837571,-2092,986,-5347
0.838513,-2060,1024,-5383
0.83946,-2050,966,-5446
0.840408,-2038,950,-5471
0.841355,-2088,1012,-5419
0.842301,-2070,948,-5365
0.843249,-2074,976,-5418
0.844196,-2068,944,-5429
0.845143,-2050,950,-5442
0.846091,-2102,958,-5423
0.847039,-2054,980,-5470
0.847985,-2078,950,-5486
0.848931,-2108,976,-5449
0.849879,-2118,1006,-5381
0.850826,-2040,964,-5491
0.851773,-2100,982,-5479
0.852721,-2096,976,-5474
0.853668,-2080,988,-5424
0.854615,-2086,962,-5451
0.855561,-2104,972,-5427
0.873551,-2104,1040,-5351
0.874501,-2132,1014,-5434
0.875445,-2088,952,-5467
0.876392,-2136,966,-5450
0.87734,-2104,944,-5543
0.878288,-2086,956,-5375
0.879233,-2070,964,-5360
0.88018,-2100,916,-5445
0.881131,-2074,972,-5453
0.882074,-2082,968,-5354
0.883021,-2048,1018,-5433
0.883969,-2064,962,-5436
0.884914,-2116,952,-5462
0.885865,-2070,980,-5411
0.886809,-2074,982,-5429
0.887756,-2088,966,-5432
0.888702,-2100,998,-5444
0.889649,-2098,966,-5466
0.890596,-2108,956,-5398
0.891543,-2048,1004,-5460
0.89249,-2106,984,-5426
0.893438,-2098,1008,-5416
0.894384,-2084,966,-5489
0.895333,-2090,946,-5385
0.89628,-2108,958,-5431
0.897227,-2110,962,-5388
0.898174,-2086,992,-5429
0.899121,-2098,952,-5351
0.900068,-2070,996,-5358
0.901016,-2122,1016,-5315
0.901962,-2136,986,-5316
0.902911,-2098,986,-5405
0.903857,-2128,982,-5418
0.904804,-2098,994,-5443
0.905751,-2108,964,-5433
0.906698,-2086,996,-5360
0.907645,-2126,986,-5384
0.908592,-2138,996,-5429
0.909538,-2114,996,-5410
0.910486,-2146,1010,-5395
0.911433,-2092,982,-5404
0.91238,-2070,968,-5475
0.913327,-2112,1004,-5474
0.914274,-2084,1018,-5524
0.915221,-2096,994,-5459
0.916167,-2112,966,-5400
0.917116,-2092,990,-5540
0.918062,-2122,982,-5485
0.919009,-2076,982,-5410
0.919956,-2078,982,-5454
0.920906,-2056,1016,-5461
0.921853,-2030,974,-5438
0.922797,-2046,956,-5439
0.923745,-2082,964,-5502
0.924692,-2092,958,-5406
0.925639,-2062,972,-5402
0.92659,-2070,968,-5420
0.927532,-2068,980,-5380
0.92848,-2102,974,-5386
0.929427,-2092,952,-5372
0.930375,-2088,1014,-5438
0.931326,-2130,972,-5411
0.932269,-2090,998,-5488
0.933217,-2090,1016,-5349
0.934163,-2068,976,-5405
0.93511,-2104,1002,-5383
0.936062,-2106,978,-5371
0.937004,-2106,996,-5427
0.937952,-2090,996,-5425
0.938899,-2088,1020,-5443
0.939846,-2078,972,-5460
0.940793,-2082,996,-5460
0.94174,-2080,988,-5424
0.942687,-2124,988,-5450
0.943635,-2082,950,-5356
0.944582,-2110,986,-5387
0.945535,-2082,1000,-5410
0.946476,-2108,956,-5434
0.947422,-2096,954,-5375
0.94837,-2092,972,-5401
0.949317,-2086,988,-5426
0.950264,-2122,986,-5467
0.951211,-2088,982,-5409
0.952158,-2090,1014,-5414
0.953105,-2044,1038,-5451
0.954052,-2088,960,-5465
0.955,-2078,974,-5415
0.955948,-2118,958,-5422
0.978671,-2052,996,-5468
0.979619,-2052,992,-5395
0.980565,-2090,1026,-5469
0.981512,-2090,970,-5452
0.982458,-2076,1022,-5421
0.983406,-2040,988,-5404
0.984357,-2070,960,-5415
0.985302,-2072,1006,-5373
0.986246,-2052,1004,-5413
0.987195,-2034,980,-5462
0.988139,-2028,1012,-5448
0.989085,-2062,1010,-5396
0.990032,-2076,960,-5366
0.990979,-2064,970,-5428
0.99193,-2092,994,-5373
0.992873,-2092,954,-5414
0.993819,-2074,998,-5395
0.994766,-2082,994,-5351
0.995712,-2022,982,-5394
0.996661,-2108,928,-5407
0.997606,-2106,976,-5391
0.998552,-2074,982,-5337
0.999499,-2088,984,-5352
1.000447,-2114,982,-5404
1.001393,-2060,948,-5389
1.002341,-2108,1018,-5407
1.003288,-2088,1004,-5458
1.004235,-2036,964,-5370
1.005182,-2088,930,-5456
1.006128,-2118,986,-5369
1.007075,-2088,1010,-5356
1.008022,-2078,996,-5422
1.008969,-2020,982,-5358
1.009916,-2114,988,-5395
1.010862,-2074,1006,-5451
1.011809,-2082,980,-5438
1.012756,-2110,994,-5387
1.013703,-2102,1028,-5416
1.01465,-2060,984,-5399
1.015597,-2044,1024,-5473
1.016548,-2090,952,-5388
1.01749,-2088,1010,-5426
