X(mm),Y(mm),Z(mm)
7.295110,95.250000,0.000000
7.395043,95.250000,0.000000
7.494976,95.250000,0.000000
7.594909,95.250000,0.000000
7.694842,95.250000,0.000000
7.794775,95.250000,0.000000
7.894708,95.250000,0.000000
7.994641,95.250000,0.000000
8.094574,95.250000,0.000000
8.194507,95.250000,0.000000
8.294440,95.250000,0.000000
8.394373,95.250000,0.000000
8.494306,95.250000,0.000000
8.594239,95.250000,0.000000
8.694172,95.250000,0.000000
8.794105,95.250000,0.000000
8.894038,95.250000,0.000000
8.993971,95.250000,0.000000
9.093904,95.250000,0.000000
9.193837,95.250000,0.000000
9.293770,95.250000,0.000000
9.393703,95.250000,0.000000
9.493636,95.250000,0.000000
9.593569,95.250000,0.000000
9.693502,95.250000,0.000000
9.793435,95.250000,0.000000
9.893368,95.250000,0.000000
9.993301,95.250000,0.000000
10.093234,95.250000,0.000000
10.193167,95.250000,0.000000
10.293100,95.250000,0.000000
10.393033,95.250000,0.000000
10.492966,95.250000,0.000000
10.592899,95.250000,0.000000
10.692832,95.250000,0.000000
10.792765,95.250000,0.000000
10.892698,95.250000,0.000000
10.992631,95.250000,0.000000
11.092564,95.250000,0.000000
11.192497,95.250000,0.000000
11.292430,95.250000,0.000000
11.392363,95.250000,0.000000
11.492296,95.250000,0.000000
11.592229,95.250000,0.000000
11.692162,95.250000,0.000000
11.792095,95.250000,0.000000
11.892028,95.250000,0.000000
11.991962,95.250000,0.000000
12.091895,95.250000,0.000000
12.191828,95.250000,0.000000
12.291761,95.250000,0.000000
12.391694,95.250000,0.000000
12.491627,95.250000,0.000000
12.591560,95.250000,0.000000
12.691493,95.250000,0.000000
12.791426,95.250000,0.000000
12.891359,95.250000,0.000000
12.991292,95.250000,0.000000
13.091225,95.250000,0.000000
13.191158,95.250000,0.000000
13.291091,95.250000,0.000000
13.391024,95.250000,0.000000
13.490957,95.250000,0.000000
13.590890,95.250000,0.000000
13.690823,95.250000,0.000000
13.790756,95.250000,0.000000
13.890689,95.250000,0.000000
13.990622,95.250000,0.000000
14.090555,95.250000,0.000000
14.190488,95.250000,0.000000
14.290421,95.250000,0.000000
14.390354,95.250000,0.000000
14.490287,95.250000,0.000000
14.590220,95.250000,0.000000
14.690153,95.250000,0.000000
14.790086,95.250000,0.000000
14.890019,95.250000,0.000000
14.989952,95.250000,0.000000
15.089885,95.250000,0.000000
15.189818,95.250000,0.000000
15.289751,95.250000,0.000000
15.389684,95.250000,0.000000
15.489617,95.250000,0.000000
15.589550,95.250000,0.000000
15.689483,95.250000,0.000000
15.789416,95.250000,0.000000
15.889349,95.250000,0.000000
15.989282,95.250000,0.000000
16.089215,95.250000,0.000000
16.189148,95.250000,0.000000
16.289081,95.250000,0.000000
16.389014,95.250000,0.000000
16.488947,95.250000,0.000000
16.588880,95.250000,0.000000
16.688813,95.250000,0.000000
16.788746,95.250000,0.000000
16.888679,95.250000,0.000000
16.988612,95.250000,0.000000
17.088545,95.250000,0.000000
17.188478,95.250000,0.000000
17.288411,95.250000,0.000000
17.388344,95.250000,0.000000
17.488277,95.250000,0.000000
17.588210,95.250000,0.000000
17.688143,95.250000,0.000000
17.788076,95.250000,0.000000
17.888009,95.250000,0.000000
