X(mm),Y(mm),Z(mm)
0.0,0.0,0.0
-0.004797999999993863,0.004798000000008074,0.0
-0.009595999999987725,0.009596000000001936,0.0
-0.014394999999979063,0.014395000000007485,0.0
-0.019192999999972926,0.019193000000001348,0.0
-0.02399099999996679,0.02399100000000942,0.0
-0.02878899999996065,0.028789000000003284,0.0
-0.033586999999954514,0.03358699999999715,0.0
-0.03838499999994838,0.03838500000000522,0.0
-0.04318299999999908,0.04318299999999908,0.0
-0.047980999999992946,0.04798100000000716,0.0
-0.05277899999998681,0.05277900000000102,0.0
-0.05757699999998067,0.05757700000000909,0.0
-0.062374999999974534,0.062375000000002956,0.0
-0.0671729999999684,0.06717299999999682,0.0
-0.07197099999996226,0.07197100000000489,0.0
-0.07676899999995612,0.07676899999999875,0.0
-0.08156699999994999,0.08156700000000683,0.0
-0.08636599999999817,0.08636599999999817,0.0
-0.09116399999999203,0.09116400000000624,0.0
-0.09596199999998589,0.0959620000000001,0.0
-0.10075999999997975,0.10076000000000818,0.0
-0.10555799999997362,0.10555800000000204,0.0
-0.11035599999996748,0.1103559999999959,0.0
-0.11515399999996134,0.11515400000000398,0.0
-0.1199519999999552,0.11995199999999784,0.0
-0.12474999999994907,0.12475000000000591,0.0
-0.12954799999999977,0.12954799999999977,0.0
-0.13434599999999364,0.13434600000000785,0.0
-0.1391439999999875,0.1391440000000017,0.0
-0.14394199999998136,0.14394200000000978,0.0
-0.14873999999997523,0.14874000000000365,0.0
-0.1535379999999691,0.1535379999999975,0.0
-0.15833699999996043,0.15833700000000306,0.0
-0.1631349999999543,0.16313499999999692,0.0
-0.16793299999994815,0.167933000000005,0.0
-0.17273099999999886,0.17273099999999886,0.0
-0.17752899999999272,0.17752900000000693,0.0
-0.18232699999998658,0.1823270000000008,0.0
-0.18712499999998045,0.18712500000000887,0.0
-0.1919229999999743,0.19192300000000273,0.0
-0.19672099999996817,0.1967209999999966,0.0
-0.20151899999996203,0.20151900000000467,0.0
-0.2063169999999559,0.20631699999999853,0.0
-0.21111499999994976,0.2111150000000066,0.0
-0.21591299999994362,0.21591300000000047,0.0
-0.22071099999999433,0.22071100000000854,0.0
-0.2255089999999882,0.2255090000000024,0.0
-0.23030699999998205,0.23030800000000795,0.0
-0.2351059999999734,0.2351060000000018,0.0
-0.23990399999996725,0.2399040000000099,0.0
-0.24470199999996112,0.24470200000000375,0.0
-0.24949999999995498,0.2494999999999976,0.0
-0.25429799999994884,0.2542980000000057,0.0
-0.25909599999999955,0.25909599999999955,0.0
-0.2638939999999934,0.2638940000000076,0.0
-0.2686919999999873,0.2686920000000015,0.0
-0.27348999999998114,0.27349000000000956,0.0
-0.278287999999975,0.2782880000000034,0.0
-0.28308599999996886,0.2830859999999973,0.0
-0.2878839999999627,0.28788400000000536,0.0
-0.2926819999999566,0.2926819999999992,0.0
-0.29747999999995045,0.2974800000000073,0.0
-0.3022779999999443,0.30227899999999863,0.0
-0.3070769999999925,0.3070770000000067,0.0
-0.31187499999998636,0.31187500000000057,0.0
-0.3166729999999802,0.31667300000000864,0.0
-0.3214709999999741,0.3214710000000025,0.0
-0.32626899999996795,0.32626899999999637,0.0
-0.3310669999999618,0.33106700000000444,0.0
-0.33586499999995567,0.3358649999999983,0.0
-0.34066299999994953,0.3406630000000064,0.0
-0.34546100000000024,0.34546100000000024,0.0
-0.3502589999999941,0.3502590000000083,0.0
-0.35505699999998797,0.3550570000000022,0.0
-0.35985499999998183,0.35985499999999604,0.0
-0.3646529999999757,0.3646530000000041,0.0
-0.36945099999996955,0.369450999999998,0.0
-0.3742489999999634,0.37424900000000605,0.0
-0.37904799999995475,0.3790479999999974,0.0
-0.3838459999999486,0.38384600000000546,0.0
-0.3886439999999993,0.3886439999999993,0.0
-0.3934419999999932,0.3934420000000074,0.0
-0.39823999999998705,0.39824000000000126,0.0
-0.4030379999999809,0.40303800000000933,0.0
-0.4078359999999748,0.4078360000000032,0.0
-0.41263399999996864,0.41263399999999706,0.0
-0.4174319999999625,0.41743200000000513,0.0
-0.42222999999995636,0.422229999999999,0.0
-0.4270279999999502,0.42702800000000707,0.0
-0.4318259999999441,0.43182600000000093,0.0
-0.4366239999999948,0.436624000000009,0.0
-0.44142199999998866,0.44142200000000287,0.0
-0.4462199999999825,0.44621999999999673,0.0
-0.45101899999997386,0.4510190000000023,0.0
-0.4558169999999677,0.45581699999999614,0.0
-0.4606149999999616,0.4606150000000042,0.0
-0.46541299999995545,0.4654129999999981,0.0
-0.4702109999999493,0.47021100000000615,0.0
-0.475009,0.475009,0.0
-0.4798069999999939,0.4798070000000081,0.0
-0.48460499999998774,0.48460500000000195,0.0
-0.4894029999999816,0.4894029999999958,0.0
-0.49420099999997547,0.4942010000000039,0.0
-0.49899899999996933,0.49899899999999775,0.0
-0.5037969999999632,0.5037970000000058,0.0
-0.508594999999957,0.5085949999999997,0.0
-0.5133929999999509,0.5133930000000078,0.0
-0.5181909999999448,0.5181910000000016,0.0
-0.522989999999993,0.5229900000000072,0.0
-0.5277879999999868,0.527788000000001,0.0
-0.5325859999999807,0.5325860000000091,0.0
-0.5373839999999745,0.537384000000003,0.0
-0.5421819999999684,0.5421819999999968,0.0
-0.5469799999999623,0.5469800000000049,0.0
-0.5517779999999561,0.5517779999999988,0.0
-0.55657599999995,0.5565760000000068,0.0
-0.5613739999999439,0.5613740000000007,0.0
-0.5661719999999946,0.5661720000000088,0.0
-0.5709699999999884,0.5709700000000026,0.0
-0.5757679999999823,0.5757679999999965,0.0
-0.5805659999999762,0.5805660000000046,0.0
-0.58536399999997,0.5853639999999984,0.0
-0.5901619999999639,0.5901620000000065,0.0
-0.5949609999999552,0.5949609999999979,0.0
-0.5997589999999491,0.5997590000000059,0.0
-0.6045569999999998,0.6045569999999998,0.0
-0.6093549999999937,0.6093550000000079,0.0
-0.6141529999999875,0.6141530000000017,0.0
-0.6189509999999814,0.6189510000000098,0.0
-0.6237489999999752,0.6237490000000037,0.0
-0.6285469999999691,0.6285469999999975,0.0
-0.633344999999963,0.6333450000000056,0.0
-0.6381429999999568,0.6381429999999995,0.0
-0.6429409999999507,0.6429410000000075,0.0
-0.6477389999999446,0.6477390000000014,0.0
-0.6525369999999953,0.6525370000000095,0.0
-0.6573349999999891,0.6573350000000033,0.0
-0.662132999999983,0.6621329999999972,0.0
-0.6669319999999743,0.6669320000000027,0.0
-0.6717299999999682,0.6717299999999966,0.0
-0.676527999999962,0.6765280000000047,0.0
-0.6813259999999559,0.6813259999999985,0.0
-0.6861239999999498,0.6861240000000066,0.0
-0.6909219999999436,0.6909220000000005,0.0
-0.6957199999999943,0.6957200000000086,0.0
-0.7005179999999882,0.7005180000000024,0.0
-0.7053159999999821,0.7053159999999963,0.0
-0.7101139999999759,0.7101140000000044,0.0
-0.7149119999999698,0.7149119999999982,0.0
-0.7197099999999637,0.7197100000000063,0.0
-0.7245079999999575,0.7245080000000002,0.0
-0.7293059999999514,0.7293060000000082,0.0
-0.7341039999999452,0.7341040000000021,0.0
-0.738901999999996,0.7389030000000076,0.0
-0.7437009999999873,0.7437010000000015,0.0
-0.7484989999999812,0.7484990000000096,0.0
-0.753296999999975,0.7532970000000034,0.0
-0.7580949999999689,0.7580949999999973,0.0
-0.7628929999999627,0.7628930000000054,0.0
-0.7676909999999566,0.7676909999999992,0.0
-0.7724889999999505,0.7724890000000073,0.0
-0.7772869999999443,0.7772870000000012,0.0
-0.782084999999995,0.7820850000000092,0.0
-0.7868829999999889,0.7868830000000031,0.0
-0.7916809999999828,0.791680999999997,0.0
-0.7964789999999766,0.796479000000005,0.0
-0.8012769999999705,0.8012769999999989,0.0
-0.8060749999999643,0.806075000000007,0.0
-0.8108729999999582,0.8108730000000008,0.0
-0.8156719999999495,0.8156720000000064,0.0
-0.8204700000000003,0.8204700000000003,0.0
-0.8252679999999941,0.8252680000000083,0.0
-0.830065999999988,0.8300660000000022,0.0
-0.8348639999999818,0.834863999999996,0.0
